"Action","Reason","CanonicalFile","CanonicalPath","AssetId","FileName","Path","Extension","StylePackId","Category","NormalizedName","SuffixScore","Bytes","Modified","Result","NewPath"
"KEEP","Canonical lowest suffix score","logout_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__F3B232F182.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\logout_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__F3B232F182.svg","VIA-ICON-F3B232F18276","logout_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__F3B232F182.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\logout_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__F3B232F182.svg",".svg","MATERIAL_SYMBOL_0000F5_36DP","05_file_format_export","logout_36dp_0000f5_fill0_wght400_grad0_opsz40_(1)","70.65","351","2026-03-23 10:48:54","KEEP",""
"KEEP","Canonical lowest suffix score","photo_library_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__C1EAB4759A.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\photo_library_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__C1EAB4759A.svg","VIA-ICON-C1EAB4759A15","photo_library_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__C1EAB4759A.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\photo_library_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__C1EAB4759A.svg",".svg","MATERIAL_SYMBOL_0000F5_36DP","05_file_format_export","photo_library_36dp_0000f5_fill0_wght400_grad0_opsz40_(1)","70.72","506","2026-03-23 11:02:13","KEEP",""
"KEEP","Canonical lowest suffix score","photo_library_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__C1EAB4759A.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\photo_library_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__C1EAB4759A.svg","VIA-ICON-C1EAB4759A15","photo_library_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__C1EAB4759A.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\photo_library_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__C1EAB4759A.svg",".svg","MATERIAL_SYMBOL_0000F5_36DP","05_file_format_export","photo_library_36dp_0000f5_fill0_wght400_grad0_opsz40_(1)","70.72","506","2026-03-23 11:02:13","KEEP",""
"KEEP","Canonical lowest suffix score","php_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__A4772252C0.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\php_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__A4772252C0.svg","VIA-ICON-A4772252C008","php_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__A4772252C0.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\php_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__A4772252C0.svg",".svg","MATERIAL_SYMBOL_0000F5_36DP","05_file_format_export","php_36dp_0000f5_fill0_wght400_grad0_opsz40_(1)","70.62","451","2026-03-23 10:50:23","KEEP",""
"KEEP","Canonical lowest suffix score","php_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__A4772252C0.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\php_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__A4772252C0.svg","VIA-ICON-A4772252C008","php_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__A4772252C0.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\php_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__A4772252C0.svg",".svg","MATERIAL_SYMBOL_0000F5_36DP","05_file_format_export","php_36dp_0000f5_fill0_wght400_grad0_opsz40_(1)","70.62","451","2026-03-23 10:50:23","KEEP",""
"KEEP","Canonical lowest suffix score","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","VIA-ICON-0D0C4A7965BD","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg",".svg","MATERIAL_SYMBOL_0000F5_36DP","03_data_database_dataset","sql_36dp_0000f5_fill0_wght400_grad0_opsz40_(1)","70.62","727","2026-03-23 10:55:48","KEEP",""
"KEEP","Canonical lowest suffix score","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","VIA-ICON-0D0C4A7965BD","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg",".svg","MATERIAL_SYMBOL_0000F5_36DP","03_data_database_dataset","sql_36dp_0000f5_fill0_wght400_grad0_opsz40_(1)","70.62","727","2026-03-23 10:55:48","KEEP",""
"KEEP","Canonical lowest suffix score","terminal_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__EA04F763F6.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\terminal_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__EA04F763F6.svg","VIA-ICON-EA04F763F6E8","terminal_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__EA04F763F6.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\terminal_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__EA04F763F6.svg",".svg","MATERIAL_SYMBOL_0000F5_36DP","05_file_format_export","terminal_36dp_0000f5_fill0_wght400_grad0_opsz40_(1)","70.67","462","2026-03-23 10:53:00","KEEP",""
"KEEP","Canonical lowest suffix score","terminal_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__EA04F763F6.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\terminal_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__EA04F763F6.svg","VIA-ICON-EA04F763F6E8","terminal_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__EA04F763F6.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\terminal_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__EA04F763F6.svg",".svg","MATERIAL_SYMBOL_0000F5_36DP","05_file_format_export","terminal_36dp_0000f5_fill0_wght400_grad0_opsz40_(1)","70.67","462","2026-03-23 10:53:00","KEEP",""
"KEEP","Canonical lowest suffix score","frame_bug_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__15165C8B4F.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\frame_bug_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__15165C8B4F.svg","VIA-ICON-15165C8B4F68","frame_bug_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__15165C8B4F.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\frame_bug_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__15165C8B4F.svg",".svg","MATERIAL_SYMBOL_EA3323_36DP","05_file_format_export","frame_bug_36dp_ea3323_fill0_wght400_grad0_opsz40_(1)","70.68","1236","2026-03-23 10:58:35","KEEP",""
"KEEP","Canonical lowest suffix score","frame_bug_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__15165C8B4F.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\frame_bug_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__15165C8B4F.svg","VIA-ICON-15165C8B4F68","frame_bug_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__15165C8B4F.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\frame_bug_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__15165C8B4F.svg",".svg","MATERIAL_SYMBOL_EA3323_36DP","05_file_format_export","frame_bug_36dp_ea3323_fill0_wght400_grad0_opsz40_(1)","70.68","1236","2026-03-23 10:58:35","KEEP",""
"KEEP","Canonical lowest suffix score","hourglass_top_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__FF6A6A31C2.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\hourglass_top_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__FF6A6A31C2.svg","VIA-ICON-FF6A6A31C292","hourglass_top_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__FF6A6A31C2.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\hourglass_top_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__FF6A6A31C2.svg",".svg","MATERIAL_SYMBOL_EA3323_36DP","05_file_format_export","hourglass_top_36dp_ea3323_fill0_wght400_grad0_opsz40_(1)","70.72","422","2026-03-23 11:01:06","KEEP",""
"KEEP","Canonical lowest suffix score","hourglass_top_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__FF6A6A31C2.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\hourglass_top_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__FF6A6A31C2.svg","VIA-ICON-FF6A6A31C292","hourglass_top_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__FF6A6A31C2.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\hourglass_top_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__FF6A6A31C2.svg",".svg","MATERIAL_SYMBOL_EA3323_36DP","05_file_format_export","hourglass_top_36dp_ea3323_fill0_wght400_grad0_opsz40_(1)","70.72","422","2026-03-23 11:01:06","KEEP",""
"KEEP","Canonical lowest suffix score","0__1F7D26AC9C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0__1F7D26AC9C.jpg","VIA-ICON-1F7D26AC9C7A","0__1F7D26AC9C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0__1F7D26AC9C.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0","20.17","51104","2025-11-28 16:43:13","KEEP",""
"KEEP","Canonical lowest suffix score","0__1F7D26AC9C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0__1F7D26AC9C.jpg","VIA-ICON-1F7D26AC9C7A","0__1F7D26AC9C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0__1F7D26AC9C.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0","20.17","51104","2025-11-28 16:43:13","KEEP",""
"KEEP","Canonical lowest suffix score","0_(1)__9443AFFFEC.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_(1)__9443AFFFEC.jpg","VIA-ICON-9443AFFFEC66","0_(1)__9443AFFFEC.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_(1)__9443AFFFEC.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0_(1)","70.21","63984","2025-11-28 16:47:53","KEEP",""
"KEEP","Canonical lowest suffix score","0_(1)__9443AFFFEC.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_(1)__9443AFFFEC.jpg","VIA-ICON-9443AFFFEC66","0_(1)__9443AFFFEC.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_(1)__9443AFFFEC.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0_(1)","70.21","63984","2025-11-28 16:47:53","KEEP",""
"KEEP","Canonical lowest suffix score","0_(2)__EE694F27B8.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_(2)__EE694F27B8.jpg","VIA-ICON-EE694F27B899","0_(2)__EE694F27B8.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_(2)__EE694F27B8.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0_(2)","70.21","26508","2026-02-02 08:30:01","KEEP",""
"KEEP","Canonical lowest suffix score","0_(2)__EE694F27B8.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_(2)__EE694F27B8.jpg","VIA-ICON-EE694F27B899","0_(2)__EE694F27B8.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_(2)__EE694F27B8.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0_(2)","70.21","26508","2026-02-02 08:30:01","KEEP",""
"KEEP","Canonical lowest suffix score","0_noINTPk4TObzPv6p__7F261788B9.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_noINTPk4TObzPv6p__7F261788B9.jpg","VIA-ICON-7F261788B962","0_noINTPk4TObzPv6p__7F261788B9.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_noINTPk4TObzPv6p__7F261788B9.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0_nointpk4tobzpv6p","20.34","42420","2025-12-06 19:08:27","KEEP",""
"KEEP","Canonical lowest suffix score","0_noINTPk4TObzPv6p__7F261788B9.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_noINTPk4TObzPv6p__7F261788B9.jpg","VIA-ICON-7F261788B962","0_noINTPk4TObzPv6p__7F261788B9.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_noINTPk4TObzPv6p__7F261788B9.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0_nointpk4tobzpv6p","20.34","42420","2025-12-06 19:08:27","KEEP",""
"KEEP","Canonical lowest suffix score","030be0c5f102e3d28b1480d4f5454d1b__23E1DBCF60.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\030be0c5f102e3d28b1480d4f5454d1b__23E1DBCF60.jpg","VIA-ICON-23E1DBCF60D1","030be0c5f102e3d28b1480d4f5454d1b__23E1DBCF60.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\030be0c5f102e3d28b1480d4f5454d1b__23E1DBCF60.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","030be0c5f102e3d28b1480d4f5454d1b","20.48","29002","2026-04-04 09:26:11","KEEP",""
"KEEP","Canonical lowest suffix score","030be0c5f102e3d28b1480d4f5454d1b__23E1DBCF60.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\030be0c5f102e3d28b1480d4f5454d1b__23E1DBCF60.jpg","VIA-ICON-23E1DBCF60D1","030be0c5f102e3d28b1480d4f5454d1b__23E1DBCF60.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\030be0c5f102e3d28b1480d4f5454d1b__23E1DBCF60.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","030be0c5f102e3d28b1480d4f5454d1b","20.48","29002","2026-04-04 09:26:11","KEEP",""
"KEEP","Canonical lowest suffix score","0972aa30e824126203a62b23dbfc2be0__21CDD33090.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0972aa30e824126203a62b23dbfc2be0__21CDD33090.jpg","VIA-ICON-21CDD3309041","0972aa30e824126203a62b23dbfc2be0__21CDD33090.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0972aa30e824126203a62b23dbfc2be0__21CDD33090.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0972aa30e824126203a62b23dbfc2be0","20.48","32664","2026-05-01 09:12:19","KEEP",""
"KEEP","Canonical lowest suffix score","0972aa30e824126203a62b23dbfc2be0__21CDD33090.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0972aa30e824126203a62b23dbfc2be0__21CDD33090.jpg","VIA-ICON-21CDD3309041","0972aa30e824126203a62b23dbfc2be0__21CDD33090.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0972aa30e824126203a62b23dbfc2be0__21CDD33090.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0972aa30e824126203a62b23dbfc2be0","20.48","32664","2026-05-01 09:12:19","KEEP",""
"KEEP","Canonical lowest suffix score","0b90d135b73be87e3708e06086a2eeb6__D713BBE3E7.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0b90d135b73be87e3708e06086a2eeb6__D713BBE3E7.jpg","VIA-ICON-D713BBE3E7BD","0b90d135b73be87e3708e06086a2eeb6__D713BBE3E7.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0b90d135b73be87e3708e06086a2eeb6__D713BBE3E7.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0b90d135b73be87e3708e06086a2eeb6","20.48","28394","2026-05-01 09:14:38","KEEP",""
"KEEP","Canonical lowest suffix score","0b90d135b73be87e3708e06086a2eeb6__D713BBE3E7.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0b90d135b73be87e3708e06086a2eeb6__D713BBE3E7.jpg","VIA-ICON-D713BBE3E7BD","0b90d135b73be87e3708e06086a2eeb6__D713BBE3E7.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0b90d135b73be87e3708e06086a2eeb6__D713BBE3E7.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0b90d135b73be87e3708e06086a2eeb6","20.48","28394","2026-05-01 09:14:38","KEEP",""
"KEEP","Canonical lowest suffix score","0ba1c099bd5a92ee3c5fc0ae5f39f5b3__7AB735FA27.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0ba1c099bd5a92ee3c5fc0ae5f39f5b3__7AB735FA27.jpg","VIA-ICON-7AB735FA2749","0ba1c099bd5a92ee3c5fc0ae5f39f5b3__7AB735FA27.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0ba1c099bd5a92ee3c5fc0ae5f39f5b3__7AB735FA27.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0ba1c099bd5a92ee3c5fc0ae5f39f5b3","20.48","98709","2026-06-06 07:54:41","KEEP",""
"KEEP","Canonical lowest suffix score","0ba1c099bd5a92ee3c5fc0ae5f39f5b3__7AB735FA27.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0ba1c099bd5a92ee3c5fc0ae5f39f5b3__7AB735FA27.jpg","VIA-ICON-7AB735FA2749","0ba1c099bd5a92ee3c5fc0ae5f39f5b3__7AB735FA27.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\0ba1c099bd5a92ee3c5fc0ae5f39f5b3__7AB735FA27.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","0ba1c099bd5a92ee3c5fc0ae5f39f5b3","20.48","98709","2026-06-06 07:54:41","KEEP",""
"KEEP","Canonical lowest suffix score","1-1__1E22AC656F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\1-1__1E22AC656F.jpg","VIA-ICON-1E22AC656F6F","1-1__1E22AC656F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\1-1__1E22AC656F.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","1","20.19","3986","2026-04-16 17:31:07","KEEP",""
"KEEP","Canonical lowest suffix score","1-1__1E22AC656F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\1-1__1E22AC656F.jpg","VIA-ICON-1E22AC656F6F","1-1__1E22AC656F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\1-1__1E22AC656F.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","1","20.19","3986","2026-04-16 17:31:07","KEEP",""
"KEEP","Canonical lowest suffix score","1-4-1__5808427B45.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\1-4-1__5808427B45.jpg","VIA-ICON-5808427B45A0","1-4-1__5808427B45.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\1-4-1__5808427B45.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","1_4","20.21","5618","2026-04-16 17:35:02","KEEP",""
"KEEP","Canonical lowest suffix score","1-4-1__5808427B45.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\1-4-1__5808427B45.jpg","VIA-ICON-5808427B45A0","1-4-1__5808427B45.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\1-4-1__5808427B45.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","1_4","20.21","5618","2026-04-16 17:35:02","KEEP",""
"KEEP","Canonical lowest suffix score","168ee480a25fe815d7791438e8e176a2__5F00E376EE.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\168ee480a25fe815d7791438e8e176a2__5F00E376EE.jpg","VIA-ICON-5F00E376EE8A","168ee480a25fe815d7791438e8e176a2__5F00E376EE.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\168ee480a25fe815d7791438e8e176a2__5F00E376EE.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","168ee480a25fe815d7791438e8e176a2","20.48","29569","2026-02-15 18:59:39","KEEP",""
"KEEP","Canonical lowest suffix score","168ee480a25fe815d7791438e8e176a2__5F00E376EE.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\168ee480a25fe815d7791438e8e176a2__5F00E376EE.jpg","VIA-ICON-5F00E376EE8A","168ee480a25fe815d7791438e8e176a2__5F00E376EE.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\168ee480a25fe815d7791438e8e176a2__5F00E376EE.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","168ee480a25fe815d7791438e8e176a2","20.48","29569","2026-02-15 18:59:39","KEEP",""
"KEEP","Canonical lowest suffix score","1dca7a5bbc7fa009e11a2b1a627b0306__26732C8D7D.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\1dca7a5bbc7fa009e11a2b1a627b0306__26732C8D7D.jpg","VIA-ICON-26732C8D7DCD","1dca7a5bbc7fa009e11a2b1a627b0306__26732C8D7D.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\1dca7a5bbc7fa009e11a2b1a627b0306__26732C8D7D.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","1dca7a5bbc7fa009e11a2b1a627b0306","20.48","45693","2026-05-01 09:14:11","KEEP",""
