id,code,severity,category,target,detail
VIA-ERR-30584a9b5adfb034,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL006_FinancialModel.py,print_rich_summary: branches=49
VIA-ERR-127ad92e4cdb9feb,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL006_FinancialModel.py,run: branches=46
VIA-ERR-2f5b6813c322b017,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL103_MasterRegistry.py,_print_rich_summary: branches=30
VIA-ERR-95f02951f902856e,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL302_FinalActivation.py,phase4_pipeline: branches=45
VIA-ERR-84b82b06ff856df6,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL302_FinalActivation.py,print_grand_summary: branches=42
VIA-ERR-918c5e6b8f0b4fd1,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL004_OCR_FetchingPDFTable_v1.py,process_one_page: branches=47
VIA-ERR-64ed6f2be4235bd5,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Runtime_Bridge_All_in_One.py,"def_main: [472, 666]"
VIA-ERR-2525bdc59163ffe0,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Runtime_Bridge_All_in_One.py,"via_runtime_heartbeat: [526, 536, 596, 657]"
VIA-ERR-49977f0925dd0ef6,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Runtime_Bridge_All_in_One.py,"via_runtime_smoke: [529, 539, 599, 660]"
VIA-ERR-c0bccdd6078b85fc,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Runtime_Bridge_All_in_One.py,"bridge_health: [545, 605]"
VIA-ERR-05860a2e46ed5739,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Runtime_Bridge_All_in_One.py,"run_bridge: [548, 608]"
VIA-ERR-e9107c80bfadedb4,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_RegistryCore_v1.py,"def_main: [1029, 1163]"
VIA-ERR-1381c4931dfc0b7e,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_RegistryCore_v1.py,"register_module: [1085, 1098]"
VIA-ERR-06eaf269d9a38f63,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_RegistryCore_v1.py,"get_registry: [1089, 1102]"
VIA-ERR-4d5de10a54b6fc0a,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_RegistryCore_v1.py,"registry_health: [1092, 1105]"
VIA-ERR-9f3c566b886e87f9,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py,"via_fin_synonym: [6079, 6444, 6536, 6871]"
VIA-ERR-f3357de613457021,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py,"via_fin_category_of: [6105, 6458, 6559, 6895]"
VIA-ERR-b43756b435a6bece,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py,"via_fin_synonyms_count: [6111, 6430, 6902]"
VIA-ERR-12a5db6dad71deac,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py,"via_vrn_broker_alias: [6464, 6916]"
VIA-ERR-3f6e8a6adf758189,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py,"via_vrn_rating_alias: [6472, 6927]"
VIA-ERR-ef9492d79fce3dfb,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py,"via_vrn_basic_info_columns: [6480, 6938]"
VIA-ERR-cd53743520d798db,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py,"via_vrn_financial_data_columns: [6486, 6944]"
VIA-ERR-99ab1ea73ed68b9e,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py,"via_vrn_stock_report_terms: [6492, 6950]"
VIA-ERR-e65e75fca41da7fe,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py,"via_vrn_target_price_aliases: [6498, 6966]"
VIA-ERR-5b3727d6877e08bf,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py,"via_vrn_time_period_aliases: [6501, 6969]"
VIA-ERR-ae4131cdaac87b59,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Panorama_AST_RuntimeInjector.py,"def_main: [183, 320]"
VIA-ERR-4b5221fcee32b30d,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Panorama_AST_RuntimeInjector.py,"via_runtime_heartbeat: [230, 240, 253, 311]"
VIA-ERR-023389deee1cfc7e,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Panorama_AST_RuntimeInjector.py,"via_runtime_smoke: [233, 243, 256, 314]"
VIA-ERR-8345662c80b16cf3,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Panorama_AST_RuntimeInjector.py,"inject_runtime: [249, 262]"
VIA-ERR-8eafac0f98d983f4,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIA_EnvManager.py,"def_main: [1533, 1678]"
VIA-ERR-c8ab83e17ac98704,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIA_EnvManager.py,"env_health: [1602, 1613]"
VIA-ERR-3404d39b26c73ebf,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIA_EnvManager.py,"detect_python: [1605, 1616]"
VIA-ERR-53a41b726b15dc23,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIA_EnvManager.py,"pip_check: [1609, 1620]"
VIA-ERR-22922b85e92dff91,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\toolkits\VIA_TurboOptimizer\ps_lint.py,analyze: branches=38
VIA-ERR-81d9bc93ac9df60f,FILE_SIZE_LIMIT,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\DATABASE\VAP_IconBase_Intake_Mapping.json,超出解析大小，未完整掃描
VIA-ERR-5ea25b087c1f3118,FILE_SIZE_LIMIT,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\ICON_FORGE\iconforge_manifest.json,超出解析大小，未完整掃描
VIA-ERR-71e3d03a10604709,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\VeritasAutoPlot_v42_EcoSystem\engine\html_renderer.py,_build_html: branches=30
VIA-ERR-1690063a61a8ee7f,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG001_AutoplotEngineChartlib_v007.py,apply_transform: branches=26
VIA-ERR-2d5d10cea99e2b61,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG001_AutoplotEngineChartlib_v007.py,main: branches=41
VIA-ERR-c95e2c66d26f2bd0,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG003_AutoplotSeabornPlotly_v0100.py,demo_data: branches=60
VIA-ERR-72d19189aa22b99a,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG003_AutoplotSeabornPlotly_v0100.py,load_table: branches=30
VIA-ERR-ba3fe0ac6af75c4e,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG003_AutoplotSeabornPlotly_v0100.py,build_chart_data: branches=58
VIA-ERR-a3dc40974a696733,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG003_AutoplotSeabornPlotly_v0100.py,main: branches=35
VIA-ERR-1bb726441dab34c4,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG004_TAFactory_v0100.py,compute_series: branches=38
VIA-ERR-a407c568f0d284d3,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG004_TAFactory_v0101.py,compute_series: branches=38
VIA-ERR-1a263b14d63d29e7,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG013_MarketAnalytics_v0103.py,kline: branches=26
VIA-ERR-f2801b6c3f50e8cb,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG013_MarketAnalytics_v0104.py,kline: branches=26
VIA-ERR-a8abdbfb14bd7848,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG016_AutoplotOne_v0100.py,apply_missing_policy: branches=28
VIA-ERR-2f4e4e36fe67026f,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG016_AutoplotOne_v0100.py,render_svg_stack: branches=105
VIA-ERR-f77bd45026be305d,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG016_AutoplotOne_v0100.py,render_plotly_html: branches=32
VIA-ERR-4aa83dcfcc57a887,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG016_AutoplotOne_v0100.py,render_matplotlib: branches=34
VIA-ERR-dffb857690d5831c,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\engine\VAP_ENG016_AutoplotOne_v0100.py,run_selftest: branches=33
VIA-ERR-5a0a38eb8ecbff29,FILE_SIZE_LIMIT,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\input\SOURCE_VAP_MODULE\_output\VAP_BASE_HOME_IO_20260506_210324\vap_base_home_manifest.json,超出解析大小，未完整掃描
VIA-ERR-a11c4fca0dcecf93,FILE_SIZE_LIMIT,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\input\SOURCE_VAP_MODULE\_output\VAP_DUCKDB_PARQUET_20260506_221932\vap_duckdb_parquet_payload.json,超出解析大小，未完整掃描
VIA-ERR-7af6a120a1e2d4e7,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\input\SOURCE_VAP_MODULE\_output\VAP_PANORAMA_MATURITY_OPT_20260507_110152\vap_panorama_maturity_optimizer.py,def_score_layer: branches=35
VIA-ERR-f6712708e103b42c,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\input\SOURCE_VAP_MODULE\_output\VAP_PANORAMA_MATURITY_OPT_20260507_230210\vap_panorama_maturity_optimizer.py,def_score_layer: branches=35
VIA-ERR-ce6854b435b5cc09,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\input\SOURCE_VAP_MODULE\charts\vap_chart_dashboard.py,compute_kpis: branches=26
VIA-ERR-234f1b5f65ee438b,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\input\SOURCE_VAP_MODULE\charts\vap_chart_technical.py,build: branches=34
VIA-ERR-7e350a8ea04f4192,REQUIREMENTS_PARSER_MISSING,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\references\intake\VAP_v025_Complete_Package\runtime\requirements-v025.txt,宣告交叉解析未執行
VIA-ERR-7d0056922c0db865,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_ENG045_OutputHub_v0100.py,write_all: branches=30
VIA-ERR-80b3bb660d678728,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL001_TWEquityEngine_shaf89f2a53.py,print_rich_summary_matrix: branches=34
VIA-ERR-2e12673416eb8ed2,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL001_TWEquityEngine_shaf89f2a53.py,run_extraction: branches=28
VIA-ERR-f950738878f74028,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL001_TWEquityEngine_shaf89f2a53.py,run_extraction: branches=34
VIA-ERR-3cc57f319e408839,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL002_YFinanceFetchingEngine.py,print_rich_summary_matrix: branches=28
VIA-ERR-ef8aa8d27cb07148,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL002_YFinanceFetchingEngine_shae5dbb168.py,print_rich_summary_matrix: branches=28
VIA-ERR-222a9c33489ca76c,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL003_SentimentMacroEngine.py,print_rich_summary_matrix: branches=55
VIA-ERR-aa7e9d2c0aaa6a43,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL003_SentimentMacroEngine.py,run: branches=34
VIA-ERR-bd620a3a8ecd57d9,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL003_SentimentMacroEngine_shacb9c413e.py,print_rich_summary_matrix: branches=55
VIA-ERR-d40270113ca570c2,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL003_SentimentMacroEngine_shacb9c413e.py,run: branches=34
VIA-ERR-134e4b200aece470,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL005_TWStockFilter_sha49861a44.py,print_rich_summary: branches=38
VIA-ERR-1bcc32cdfc0d4bff,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL006_FinancialModel_sha3da0113e.py,print_rich_summary: branches=49
VIA-ERR-ea8121ee19a0d963,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL006_FinancialModel_sha3da0113e.py,run: branches=46
VIA-ERR-d4490f176913ce6c,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL103_MasterRegistry_sha0ca82c6c.py,_print_rich_summary: branches=30
VIA-ERR-d50605fadba8253b,FILE_SIZE_LIMIT,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VRN_MDL010_VRN_BasicFinancial_Confidence_Method_Review__FINANCIALDATA__v0_0.json,超出解析大小，未完整掃描
VIA-ERR-544e64b564633589,FILE_SIZE_LIMIT,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VRN_MDL011_VRN_BasicFinancial_Confidence_Method_Review__FINANCIALDATA__v0_0.json,超出解析大小，未完整掃描
VIA-ERR-5a7c80f48a626955,FILE_SIZE_LIMIT,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VRN_MDL012_VRN_BasicFinancial_Confidence_Method_Review__FINANCIALDATA__v0_0.json,超出解析大小，未完整掃描
VIA-ERR-c4f5ee540d0e9659,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\VRN_MDL218_vrn_financial_data_confirm_verify_v06125_FINANCIALDATA_v06125_sha2e4c0a77b946.py,def_validate_financial_rows: branches=31
