id,movie_title,genres,budget,gross,revenue,popularity,imdb_score,release_date,duration,runtime,aspect_ratio,title_year,content_rating,production_companies,production_countries,vote_average,vote_count,num_critic_for_reviews,num_user_for_reviews,num_voted_users,original_language,spoken_languages,original_title,overview,keywords,tagline,status,homepage,movie_imdb_link,facenumber_in_poster,plot_keywords,director_name,actor_1_name,actor_2_name,actor_3_name,movie_facebook_likes,director_facebook_likes,cast_total_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes
587,Big Fish,Adventure|Drama|Fantasy,70000000,66257002.0,122919055,46.199482,8.0,2003-12-25,125.0,125.0,1.37,2003.0,PG-13,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""The Zanuck Company"", ""id"": 80}, {""name"": ""Jinks/Cohen Company"", ""id"": 2721}, {""name"": ""Tim Burton Productions"", ""id"": 8601}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.6,1994,235.0,816.0,350698,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.","[{""id"": 291, ""name"": ""circus""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 616, ""name"": ""witch""}, {""id"": 1357, ""name"": ""fish""}, {""id"": 1495, ""name"": ""fishing""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2517, ""name"": ""leech""}, {""id"": 3206, ""name"": ""story teller""}, {""id"": 4073, ""name"": ""apoplectic stroke""}, {""id"": 4120, ""name"": ""fair""}, {""id"": 5938, ""name"": ""mermaid""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 156192, ""name"": ""gentle giant""}]",An adventure as big as life itself.,Released,,http://www.imdb.com/title/tt0319061/?ref_=fn_tt_tt_1,0.0,dog saved from a fire|flashback|growing up|multiple narrators|traveling salesman,Tim Burton,Steve Buscemi,Alison Lohman,Albert Finney,26000,13000.0,16138,12000.0,1000.0,883.0
57212,War Horse,Drama|War,66000000,79883359.0,177584879,29.505574,7.2,2011-12-25,146.0,146.0,2.35,2011.0,PG-13,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Reliance Entertainment"", ""id"": 7294}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.0,992,388.0,488.0,116159,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",War Horse,"Follows a young man named Albert and his horse, Joey, and how their bond is broken when Joey is sold to the cavalry and sent to the trenches of World War One. Despite being too young to enlist, Albert heads to France to save his friend.","[{""id"": 2504, ""name"": ""world war i""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 11332, ""name"": ""farm life""}, {""id"": 13129, ""name"": ""execution""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 156234, ""name"": ""cavalry""}, {""id"": 157960, ""name"": ""plowing""}, {""id"": 157961, ""name"": ""artillery""}]",Separated by War. Tested by Battle. Bound by Friendship.,Released,http://www.warhorsemovie.com/,http://www.imdb.com/title/tt1568911/?ref_=fn_tt_tt_1,1.0,barbed wire|british|cavalry|horse|world war one,Steven Spielberg,Jeremy Irvine,Benedict Cumberbatch,Eddie Marsan,28000,14000.0,46726,25000.0,19000.0,979.0
152760,The Monuments Men,Drama|War,70000000,78031620.0,154984035,43.873266,6.1,2014-01-24,118.0,118.0,2.35,2014.0,PG-13,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}, {""name"": ""Obelisk Productions"", ""id"": 24970}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,1523,371.0,403.0,102248,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",The Monuments Men,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?","[{""id"": 1956, ""name"": ""world war ii""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 156031, ""name"": ""art theft""}, {""id"": 160224, ""name"": ""post world war ii""}]",It was the greatest art heist in history,Released,http://www.monumentsmen.com/,http://www.imdb.com/title/tt2177771/?ref_=fn_tt_tt_1,7.0,art|art expert|nazi stolen art|soldier|world war two,George Clooney,Bill Murray,Matt Damon,Bob Balaban,34000,0.0,27674,13000.0,13000.0,559.0
2756,The Abyss,Adventure|Drama|Sci-Fi|Thriller,70000000,54222000.0,90000098,24.961625,7.6,1989-08-09,171.0,139.0,2.35,1989.0,PG-13,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Lightstorm Entertainment"", ""id"": 574}, {""name"": ""Pacific Western"", ""id"": 1280}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.1,808,82.0,380.0,131217,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Abyss,"A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.","[{""id"": 270, ""name"": ""ocean""}, {""id"": 658, ""name"": ""sea""}, {""id"": 2772, ""name"": ""diving suit""}, {""id"": 3243, ""name"": ""flying saucer""}, {""id"": 3312, ""name"": ""nuclear missile""}, {""id"": 4862, ""name"": ""alien life-form""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 10503, ""name"": ""scuba diving""}, {""id"": 14785, ""name"": ""underwater""}, {""id"": 155334, ""name"": ""scuba""}, {""id"": 162351, ""name"": ""deepsea""}, {""id"": 185477, ""name"": ""trapped underwater\u00a0""}, {""id"": 233020, ""name"": ""thalassophobia""}]","There's everything you've ever known about adventure, and then there's The Abyss.",Released,,http://www.imdb.com/title/tt0096754/?ref_=fn_tt_tt_1,0.0,alien|estranged couple|ocean|submarine|underwater,James Cameron,Michael Biehn,Todd Graff,Mary Elizabeth Mastrantonio,0,0.0,4074,2000.0,650.0,638.0
33909,Wall Street: Money Never Sleeps,Drama,70000000,52474616.0,134748021,23.25645,6.3,2010-09-02,136.0,133.0,2.35,2010.0,PG-13,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Edward R. Pressman Film"", ""id"": 6455}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,493,297.0,245.0,84118,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Wall Street: Money Never Sleeps,"As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.","[{""id"": 179431, ""name"": ""duringcreditsstinger""}]",Gordon never gives up.,Released,http://www.wallstreetmoneyneversleeps.com/,http://www.imdb.com/title/tt1027718/?ref_=fn_tt_tt_1,2.0,corporate greed|crisis|economy|greed|mentor,Oliver Stone,Frank Langella,Austin Pendleton,John Buffalo Mailer,13000,0.0,1579,903.0,592.0,17.0
49017,Dracula Untold,Action|Drama|Fantasy|Horror|War,70000000,55942830.0,215529201,64.457947,6.3,2014-10-01,92.0,92.0,2.35,2014.0,PG-13,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Michael De Luca Productions"", ""id"": 27551}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.2,2389,261.0,423.0,138582,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Dracula Untold,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, including Vlad's son, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire Dracula.","[{""id"": 3133, ""name"": ""vampire""}, {""id"": 3633, ""name"": ""dracula""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 213097, ""name"": ""15th century""}, {""id"": 214410, ""name"": ""ottoman empire""}, {""id"": 225470, ""name"": ""vlad""}, {""id"": 231407, ""name"": ""fang vamp""}, {""id"": 232534, ""name"": ""tepes""}]",Every bloodline has a beginning,Released,,http://www.imdb.com/title/tt0829150/?ref_=fn_tt_tt_1,1.0,death of wife|dracula|tarantula|turk|vampire,Gary Shore,Dominic Cooper,Sarah Gadon,Zach McGowan,37000,28.0,5178,3000.0,692.0,423.0
6114,Dracula,Action|Drama|Fantasy|Horror|War,40000000,55942830.0,215862692,45.022964,6.3,1992-11-13,92.0,128.0,2.35,2014.0,PG-13,"[{""name"": ""American Zoetrope"", ""id"": 70}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Osiris Films"", ""id"": 2019}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.1,1056,261.0,423.0,138582,en,"[{""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""ro"", ""name"": ""Rom\u00e2n\u0103""}, {""iso_639_1"": ""bg"", ""name"": ""\u0431\u044a\u043b\u0433\u0430\u0440\u0441\u043a\u0438 \u0435\u0437\u0438\u043a""}, {""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Dracula,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker -- the spitting image of Dracula's long-dead wife, Elisabeta -- obsessed vampire hunter Dr. Van Helsing sets out to end the madness.","[{""id"": 596, ""name"": ""adultery""}, {""id"": 2158, ""name"": ""maze""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 155301, ""name"": ""rough sex""}, {""id"": 156112, ""name"": ""wake""}, {""id"": 160292, ""name"": ""religious conflict""}, {""id"": 169618, ""name"": ""bestiality""}, {""id"": 169620, ""name"": ""correspondence""}, {""id"": 169621, ""name"": ""vampire sex""}, {""id"": 169626, ""name"": ""autonomous shadow""}, {""id"": 225470, ""name"": ""vlad""}, {""id"": 231407, ""name"": ""fang vamp""}]",Love never dies.,Released,,http://www.imdb.com/title/tt0829150/?ref_=fn_tt_tt_1,1.0,death of wife|dracula|tarantula|turk|vampire,Gary Shore,Dominic Cooper,Sarah Gadon,Zach McGowan,37000,28.0,5178,3000.0,692.0,423.0
9882,The Siege,Action|Thriller,70000000,40932372.0,116672912,20.089933,6.3,1998-11-06,116.0,116.0,2.35,1998.0,R,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Lynda Obst Productions"", ""id"": 13769}, {""name"": ""Bedford Falls Company, The"", ""id"": 20634}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.0,352,120.0,281.0,58023,en,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",The Siege,The secret US abduction of a suspected terrorist leads to a wave of terrorist attacks in New York that lead to the declaration of martial law.,"[{""id"": 187, ""name"": ""islam""}, {""id"": 789, ""name"": ""muslim""}, {""id"": 7336, ""name"": ""car bomb""}, {""id"": 18525, ""name"": ""fbi agent""}]",On November 6th our freedom is history,Released,,http://www.imdb.com/title/tt0133952/?ref_=fn_tt_tt_1,0.0,abduction|martial law|military|new york city|terrorist,Edward Zwick,Denzel Washington,Bruce Willis,Mark Valley,0,380.0,32563,18000.0,13000.0,774.0
2312,In the Name of the King: A Dungeon Siege Tale,Action|Thriller,60000000,40932372.0,0,15.406173,6.3,2007-11-29,116.0,127.0,2.35,1998.0,R,"[{""name"": ""Boll Kino Beteiligungs GmbH & Co. KG"", ""id"": 1062}, {""name"": ""Brightlight Pictures"", ""id"": 1063}, {""name"": ""Herold Productions"", ""id"": 1064}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4.1,224,120.0,281.0,58023,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",In the Name of the King: A Dungeon Siege Tale,"A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son -- two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.","[{""id"": 855, ""name"": ""fictional place""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 1465, ""name"": ""loss of family""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 4152, ""name"": ""kingdom""}, {""id"": 4158, ""name"": ""enchantment""}, {""id"": 5069, ""name"": ""bad power""}, {""id"": 5153, ""name"": ""son""}, {""id"": 5515, ""name"": ""heir to the throne""}, {""id"": 6170, ""name"": ""motherly love""}, {""id"": 6333, ""name"": ""wizardry""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9920, ""name"": ""royalty""}, {""id"": 18035, ""name"": ""family""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 161257, ""name"": ""medieval""}]",Rise and fight,Released,http://www.inthenameoftheking.com/,http://www.imdb.com/title/tt0133952/?ref_=fn_tt_tt_1,0.0,abduction|martial law|military|new york city|terrorist,Edward Zwick,Denzel Washington,Bruce Willis,Mark Valley,0,380.0,32563,18000.0,13000.0,774.0
2270,Stardust,Adventure|Family|Fantasy|Romance,70000000,38345403.0,135560026,48.032734,7.7,2007-08-09,127.0,127.0,2.35,2007.0,PG-13,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Marv Films"", ""id"": 5374}, {""name"": ""Vaughn Productions"", ""id"": 23420}]","[{""iso_3166_1"": ""IS"", ""name"": ""Iceland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.1,1184,228.0,492.0,212085,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Stardust,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.","[{""id"": 616, ""name"": ""witch""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 3071, ""name"": ""prince""}, {""id"": 3258, ""name"": ""beauty""}, {""id"": 3412, ""name"": ""star""}, {""id"": 4152, ""name"": ""kingdom""}, {""id"": 4372, ""name"": ""wall""}, {""id"": 6998, ""name"": ""falling star""}, {""id"": 9920, ""name"": ""royalty""}, {""id"": 10048, ""name"": ""unrequited love""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 170771, ""name"": ""fratricide""}]",This Summer A Star Falls. The Chase Begins.,Released,http://www.stardustmovie.com,http://www.imdb.com/title/tt0486655/?ref_=fn_tt_tt_1,8.0,king|magic|one word title|pirate|village,Matthew Vaughn,Henry Cavill,David Kelly,Nathaniel Parker,15000,905.0,16034,15000.0,588.0,271.0
978,Seven Years in Tibet,Adventure|Biography|Drama|History|War,70000000,37901509.0,131457682,16.92991,7.0,1997-09-12,136.0,136.0,2.35,1997.0,PG-13,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Mandalay Entertainment"", ""id"": 1236}, {""name"": ""Applecross"", ""id"": 57435}, {""name"": ""Reperage & Vanguard Films"", ""id"": 57436}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.0,630,76.0,119.0,96385,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Seven Years in Tibet,"Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.","[{""id"": 188, ""name"": ""buddhism""}, {""id"": 486, ""name"": ""himalaya""}, {""id"": 1201, ""name"": ""austria""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 1529, ""name"": ""buddhist monk""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 1968, ""name"": ""prisoners of war""}, {""id"": 2385, ""name"": ""monsoon""}, {""id"": 4558, ""name"": ""tibet""}, {""id"": 4559, ""name"": ""dalai lama""}, {""id"": 4560, ""name"": ""mountaineer""}, {""id"": 4561, ""name"": ""lhasa""}, {""id"": 13027, ""name"": ""wedding""}]",At the end of the world his real journey began.,Released,,http://www.imdb.com/title/tt0120102/?ref_=fn_tt_tt_1,1.0,austria|dalai lama|himalaya|mountain|tibet,Jean-Jacques Annaud,Brad Pitt,Mako,Victor Wong,0,218.0,12226,11000.0,691.0,400.0
44564,The Dilemma,Comedy|Drama,70000000,48430355.0,67112664,14.780634,5.3,2011-01-13,111.0,111.0,2.35,2011.0,PG-13,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Wild West Picture Show Productions"", ""id"": 2796}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.2,304,185.0,141.0,43709,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Dilemma,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.","[{""id"": 596, ""name"": ""adultery""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10459, ""name"": ""dilemma""}, {""id"": 11509, ""name"": ""cheating on partner""}, {""id"": 12392, ""name"": ""best friend""}]",Two best friends. Nothing could come between them... or could it?,Released,http://www.thedilemmamovie.com,http://www.imdb.com/title/tt1578275/?ref_=fn_tt_tt_1,2.0,best friend|friend|investigation|secret|two word title,Ron Howard,Channing Tatum,Clint Howard,Chelcie Ross,0,2000.0,18510,17000.0,1000.0,244.0
