"def_priority","def_action","def_domain","def_is_noise","def_severity","def_normalized_key","def_canonical_key","def_occurrences","def_distinct_values","def_groups","def_projects","def_sample_values","def_sample_files"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","122_engineerinstruction","122_engineerinstruction","3","2","ENGINE","UNKNOWN","Wire to HardGate and EnvManager before execution. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","123_engineerinstruction","123_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","125_engineerinstruction","125_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","126_engineerinstruction","126_engineerinstruction","3","2","ENGINE","UNKNOWN","Wire to HardGate and EnvManager before execution. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","127_engineerinstruction","127_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","129_engineerinstruction","129_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","13_engineerinstruction","13_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","13_toolname","13_toolname","5","3","ENGINE;GENERAL","UNKNOWN","NEXUSCORE_TOOL_MATRIX || NEXUSCORE_ACTION_RUNNER_PATCH_REPORT || supportive_modules_registry","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","131_engineerinstruction","131_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","132_engineerinstruction","132_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","133_engineerinstruction","133_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","135_engineerinstruction","135_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","136_engineerinstruction","136_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","137_engineerinstruction","137_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","138_engineerinstruction","138_engineerinstruction","3","2","ENGINE","UNKNOWN","Wire to HardGate and EnvManager before execution. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","139_engineerinstruction","139_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","14_engineerinstruction","14_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","14_toolname","14_toolname","5","3","ENGINE;GENERAL","UNKNOWN","NEXUSCORE_TOOL_MATRIX || NEXUSCORE_AI_ONBOARDING || supportive_modules_registry","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","140_engineerinstruction","140_engineerinstruction","3","2","ENGINE","UNKNOWN","Wire to HardGate and EnvManager before execution. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","141_engineerinstruction","141_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","142_engineerinstruction","142_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","143_engineerinstruction","143_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","145_engineerinstruction","145_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","146_engineerinstruction","146_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","147_engineerinstruction","147_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","148_engineerinstruction","148_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","149_engineerinstruction","149_engineerinstruction","3","2","ENGINE","UNKNOWN","Wire to HardGate and EnvManager before execution. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","15_engineerinstruction","15_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","15_role","15_role","3","2","ENGINE;GENERAL","UNKNOWN","Supportive utility || Single approved entry for supportive modules","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","150_engineerinstruction","150_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","151_engineerinstruction","151_engineerinstruction","3","2","ENGINE","UNKNOWN","Wire to HardGate and EnvManager before execution. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","153_engineerinstruction","153_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","154_engineerinstruction","154_engineerinstruction","3","2","ENGINE","UNKNOWN","Wire to HardGate and EnvManager before execution. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","155_engineerinstruction","155_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","157_engineerinstruction","157_engineerinstruction","3","2","ENGINE","UNKNOWN","Wire to HardGate and EnvManager before execution. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","159_engineerinstruction","159_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","16_engineerinstruction","16_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","161_engineerinstruction","161_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","163_engineerinstruction","163_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","164_engineerinstruction","164_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","164_role","164_role","3","2","ENGINE;GENERAL","UNKNOWN","Registry or canonical tool data || Single approved entry for supportive modules","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","165_engineerinstruction","165_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","17_engineerinstruction","17_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","17_toolname","17_toolname","5","2","ENGINE;GENERAL","UNKNOWN","NEXUSCORE_TOOL_MATRIX || supportive_modules_onboarding_report","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","18_engineerinstruction","18_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","18_toolname","18_toolname","5","2","ENGINE;GENERAL","UNKNOWN","NEXUSCORE_TOOL_MATRIX || supportive_modules_registry","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","19_engineerinstruction","19_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","19_toolname","19_toolname","5","3","ENGINE;GENERAL","UNKNOWN","NEXUSCORE_TOOL_MATRIX || NEXUSCORE_AI_ONBOARDING || supportive_modules_registry","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","2_engineerinstruction","2_engineerinstruction","5","3","ENGINE;PATH_IO","UNKNOWN","Register and expose in matrix/report. || Wire into NexusCore HardGate action. Output JSON, CSV, HTML reports. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_TOOL_MATRIX.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","20_engineerinstruction","20_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","20_role","20_role","3","2","ENGINE;GENERAL","UNKNOWN","Single approved entry for supportive modules || Acceleration, cache, wheelhouse, retry, download/install planning","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","21_engineerinstruction","21_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","22_engineerinstruction","22_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","22_toolname","22_toolname","5","3","ENGINE;GENERAL;GOVERNANCE_POLICY","UNKNOWN","supportive_modules_onboarding_report || NEXUSCORE_TOOL_MATRIX || VIA_Supportive_Runtime_HardGate_Bridge.cpython-313","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","23_engineerinstruction","23_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","23_toolname","23_toolname","5","3","ENGINE;GENERAL","UNKNOWN","supportive_modules_registry || NEXUSCORE_TOOL_MATRIX || VIA_Runtime_Bridge_All_in_One","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","24_engineerinstruction","24_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","24_toolname","24_toolname","5","3","ENGINE;GENERAL;VISUAL_LOCK","UNKNOWN","supportive_modules_registry || NEXUSCORE_ENVMANAGER_PLAN || VIA_Runtime_Bridge_All_in_One.py.freeze.lock","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","25_engineerinstruction","25_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","25_role","25_role","3","2","ENGINE;GENERAL","UNKNOWN","Single approved entry for supportive modules || Supportive utility","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","26_engineerinstruction","26_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","27_engineerinstruction","27_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","27_toolname","27_toolname","5","3","ENGINE;GENERAL;GOVERNANCE_POLICY","UNKNOWN","supportive_modules_onboarding_report || NEXUSCORE_FULL_SUPPORTIVE_REGISTRY || VIA_Supportive_Runtime_HardGate_Bridge","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","28_engineerinstruction","28_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","28_toolname","28_toolname","5","3","ENGINE;GENERAL;VISUAL_LOCK","UNKNOWN","supportive_modules_registry || NEXUSCORE_FULL_SUPPORTIVE_REGISTRY || VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","29_engineerinstruction","29_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","29_toolname","29_toolname","5","3","ENGINE;GENERAL","UNKNOWN","supportive_modules_registry || NEXUSCORE_FULL_SUPPORTIVE_REGISTRY || VIA_RegistryCore_v1.cpython-313","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","3_engineerinstruction","3_engineerinstruction","5","3","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire into NexusCore AccelerationPlan and DownloadOnly actions. Install only when HardGate passes. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_TOOL_MATRIX.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","30_engineerinstruction","30_engineerinstruction","3","2","ENGINE","UNKNOWN","Wire to HardGate and EnvManager before execution. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","31_engineerinstruction","31_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Wire to HardGate and EnvManager before execution.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","32_engineerinstruction","32_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","34_engineerinstruction","34_engineerinstruction","3","2","ENGINE","UNKNOWN","Wire to HardGate and EnvManager before execution. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","35_engineerinstruction","35_engineerinstruction","3","2","ENGINE","UNKNOWN","Wire to HardGate and EnvManager before execution. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","35_toolname","35_toolname","5","3","ENGINE;GENERAL","UNKNOWN","VIA_RuntimeImportFirewall || NEXUSCORE_CELERITAS_ACCELERATION_PLAN || VIS_Supportive_Module_Index","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","36_engineerinstruction","36_engineerinstruction","3","2","ENGINE","UNKNOWN","Register and expose in matrix/report. || Register and expose in matrix/report only.","NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json"
"P0","DOMAIN_REVIEW_REQUIRED","ENGINE","False","MEDIUM","36_toolname","36_toolname","5","3","ENGINE;GENERAL;VISUAL_LOCK","UNKNOWN","VIA_RuntimeImportFirewall.py.freeze.lock || NEXUSCORE_ENVMANAGER_PLAN || VIS_Supportive_Module_Index.html.freeze.lock","NEXUSCORE_ACTION_REGISTRY.json; NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json; NEXUSCORE_SCANONLY_INVENTORY.json"
