def_path,def_exists,def_file_name,def_ext,def_project,def_file_role,def_size_bytes,def_sha12,def_status,def_encoding,def_error,def_param_count,def_json_valid,def_json_error,def_csv_valid,def_csv_error,def_columns
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json,True,VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1063,ccb693aeb880,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py,True,VIS_VRN_HistoricalValidationPolicy_v0100.py,.py,VRN,SOURCE,8849,9a3d88f76ad6,OK,utf-8-sig,,20,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json,True,VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1117,329d491cb16a,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py,True,VIS_VRN_InputRoutePolicy_v0224.py,.py,VRN,SOURCE,5859,2e64c3ecd101,OK,utf-8-sig,,21,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py.freeze.lock.json,True,VIS_VRN_InputRoutePolicy_v0224.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1076,6aaf63058c2d,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py,True,VIS_VRN_NewReportCompatibilityGate_v01.py,.py,VRN,REPORT,12017,f0ef4591f5b0,OK,utf-8-sig,,24,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py.freeze.lock.json,True,VIS_VRN_NewReportCompatibilityGate_v01.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1109,d424d22f80b4,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py,True,VIS_VRN_Q1_AliasRoutePatch_v0100.py,.py,VRN,SOURCE,17160,f559fe9f8336,OK,utf-8-sig,,10,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py.freeze.lock.json,True,VIS_VRN_Q1_AliasRoutePatch_v0100.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1084,d895a9a75bd5,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json,True,VIS_VRN_SupportiveGapRegistry_v0224.json,.json,VRN,REGISTRY,1891,62c55e3999a2,OK,utf-8-sig,,24,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json.freeze.lock.json,True,VIS_VRN_SupportiveGapRegistry_v0224.json.freeze.lock.json,.json,VRN,REGISTRY,1041,a94e6f2e16be,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py,True,VIS_VRN_TableGeometryReconstructor_v0101.py,.py,VRN,SOURCE,15350,64c7e51fa82c,OK,utf-8-sig,,10,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py.freeze.lock.json,True,VIS_VRN_TableGeometryReconstructor_v0101.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1117,ebc07bf6b2e3,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json,True,VIS_VRN_TableGeometryReconstructorPolicy_v0101.json,.json,VRN,SOURCE,711,e0d08141541c,OK,utf-8-sig,,12,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json.freeze.lock.json,True,VIS_VRN_TableGeometryReconstructorPolicy_v0101.json.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1085,cb1888eea3a5,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py,True,VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py,.py,VRN,SOURCE,13791,b715a6392ef2,OK,utf-8-sig,,8,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py.freeze.lock.json,True,VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1141,4dd9c8582c2c,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py,True,VIS_VRN_TWOfficialYFinance_v06051.py,.py,VRN,SOURCE,4451,00c6d57671ed,OK,utf-8-sig,,17,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py.freeze.lock.json,True,VIS_VRN_TWOfficialYFinance_v06051.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1088,bdf5dcf255bb,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py,True,VETF_VIA_HardGate_SealEngine.py,.py,VIA,ENGINE_MODULE,4582,8fe7c3fac5a2,OK,utf-8-sig,,23,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py.freeze.lock.json,True,VETF_VIA_HardGate_SealEngine.py.freeze.lock.json,.json,VIA,ENGINE_MODULE,1080,23f3b5687f3c,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RegistryCore_v1.py,True,VETF_VIA_RegistryCore_v1.py,.py,VIA,REGISTRY,49130,f69dab6bd6c7,OK,utf-8-sig,,97,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RegistryCore_v1.py.freeze.lock.json,True,VETF_VIA_RegistryCore_v1.py.freeze.lock.json,.json,VIA,REGISTRY,1066,4bb31cedafb7,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Runtime_Bridge_All_in_One.py,True,VETF_VIA_Runtime_Bridge_All_in_One.py,.py,VIA,SOURCE,29537,b5bdd7a1f29d,OK,utf-8-sig,,57,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json,True,VETF_VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1105,b3d1e0201a60,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RuntimeImportFirewall.py,True,VETF_VIA_RuntimeImportFirewall.py,.py,VIA,SOURCE,9658,44e6514c7d2b,OK,utf-8-sig,,39,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RuntimeImportFirewall.py.freeze.lock.json,True,VETF_VIA_RuntimeImportFirewall.py.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1089,9b712132ffe9,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_SSOT_Unified.py,True,VETF_VIA_SSOT_Unified.py,.py,VIA,SOURCE,306724,613700c560aa,OK,utf-8-sig,,287,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_SSOT_Unified.py.freeze.lock.json,True,VETF_VIA_SSOT_Unified.py.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1055,b820442c4c22,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Supportive_Runtime_HardGate_Bridge.py,True,VETF_VIA_Supportive_Runtime_HardGate_Bridge.py,.py,VIA,SOURCE,14829,7bed139672c8,OK,utf-8-sig,,37,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json,True,VETF_VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1141,1fb91a8348fc,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry_VRN_v02143.json,True,VETF_VIS_InstallHealthRegistry_VRN_v02143.json,.json,VRN,REGISTRY,4508,4df54ed283d2,OK,utf-8-sig,,68,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry_VRN_v02143.json.freeze.lock.json,True,VETF_VIS_InstallHealthRegistry_VRN_v02143.json.freeze.lock.json,.json,VRN,REGISTRY,1077,a4ca864a4b9b,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry.py,True,VETF_VIS_InstallHealthRegistry.py,.py,VIS,REGISTRY,5107,6d68e22432fe,OK,utf-8-sig,,23,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry.py.freeze.lock.json,True,VETF_VIS_InstallHealthRegistry.py.freeze.lock.json,.json,VIS,REGISTRY,1088,c956a345673e,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialRescueRules_v06126.py,True,VETF_VIS_VRN_FinancialRescueRules_v06126.py,.py,VRN,SOURCE,9644,72391b3885f3,OK,utf-8-sig,,21,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json,True,VETF_VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1128,63d140a136ec,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialSSOT_v0608.py,True,VETF_VIS_VRN_FinancialSSOT_v0608.py,.py,VRN,SOURCE,17050,6f5706335472,OK,utf-8-sig,,19,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json,True,VETF_VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1095,5e0a9bf4de17,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py,True,VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py,.py,VRN,SOURCE,8849,9a3d88f76ad6,OK,utf-8-sig,,20,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json,True,VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1149,728b2675aff7,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_central_governance_runs\RUN_20260617_194104_VIA_CENTRAL_GOVERNANCE_AUGMENT\asset_scan.json,True,asset_scan.json,.json,UNKNOWN,SOURCE,15772891,6d7bdbe8351d,OK,,,0,False,Unterminated string starting at: line 165973 column 13 (char 5994280),,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_central_governance_runs\RUN_20260617_194104_VIA_CENTRAL_GOVERNANCE_AUGMENT\governance_summary.json,True,governance_summary.json,.json,UNKNOWN,REPORT,958,5a0375d7326b,OK,utf-8-sig,,13,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_freeze_reports\FREEZE_20260608_181208\VeritasNexusCore_FREEZE_Run.log,True,VeritasNexusCore_FREEZE_Run.log,.log,UNKNOWN,SOURCE,468,34dd90e87eee,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_freeze_reports\FREEZE_20260608_200408\VeritasNexusCore_FREEZE_Run.log,True,VeritasNexusCore_FREEZE_Run.log,.log,UNKNOWN,SOURCE,468,30285b7a3622,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_freeze_reports\FREEZE_HOTFIX_20260608_200957\VeritasNexusCore_FREEZE_Run.log,True,VeritasNexusCore_FREEZE_Run.log,.log,UNKNOWN,SOURCE,7003,0002434e09e5,OK,utf-8-sig,,8,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_freeze_reports\FREEZE_REPORT_RECOVERY_20260608_201541\VeritasNexusCore_FREEZE_Manifest_v03.csv,True,VeritasNexusCore_FREEZE_Manifest_v03.csv,.csv,UNKNOWN,MANIFEST,26546,6c463e94fc1c,OK,utf-8-sig,,10,,,True,,"['Time', 'Group', 'FileName', 'SourcePath', 'TargetPath', 'Status', 'Risk', 'CheckStatus', 'Sha256', 'Message']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_freeze_reports\FREEZE_REPORT_RECOVERY_20260608_201541\VeritasNexusCore_FREEZE_Manifest_v03.json,True,VeritasNexusCore_FREEZE_Manifest_v03.json,.json,UNKNOWN,MANIFEST,39345,888f89cd8a32,OK,utf-8-sig,,560,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_freeze_reports\FREEZE_REPORT_RECOVERY_20260608_201541\VeritasNexusCore_FREEZE_Report_v03.html,True,VeritasNexusCore_FREEZE_Report_v03.html,.html,UNKNOWN,UI_VISUAL,37060,3dc14374296b,OK,utf-8-sig,,177,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_freeze_reports\FREEZE_REPORT_RECOVERY_20260608_201541\VeritasNexusCore_FREEZE_ReportRecovery_v03.log,True,VeritasNexusCore_FREEZE_ReportRecovery_v03.log,.log,UNKNOWN,REPORT,2335,19574e832849,OK,utf-8-sig,,6,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193910\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,1109,a8f25336bd57,OK,utf-8-sig,,6,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193910\_supportive_registry\NEXUSCORE_SCANONLY_INVENTORY.csv,True,NEXUSCORE_SCANONLY_INVENTORY.csv,.csv,UNKNOWN,SOURCE,59813,b63234bb1701,OK,utf-8-sig,,11,,,True,,"['ToolID', 'ToolName', 'FileName', 'Category', 'Layer', 'ToolType', 'Path', 'Status', 'Risk', 'SizeBytes', 'ModifiedTime']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193910\_supportive_registry\NEXUSCORE_SCANONLY_INVENTORY.html,True,NEXUSCORE_SCANONLY_INVENTORY.html,.html,UNKNOWN,UI_VISUAL,74337,84f91d2e8c4c,OK,utf-8-sig,,207,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193910\_supportive_registry\NEXUSCORE_SCANONLY_INVENTORY.json,True,NEXUSCORE_SCANONLY_INVENTORY.json,.json,UNKNOWN,SOURCE,95318,9cd15b77cb31,OK,utf-8-sig,,1936,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193910\_supportive_reports\NEXUSCORE_ACTION_RUNNER_MATRIX.html,True,NEXUSCORE_ACTION_RUNNER_MATRIX.html,.html,UNKNOWN,UI_VISUAL,2331,945c86e35fa4,OK,utf-8-sig,,31,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193910\_supportive_reports\NEXUSCORE_ACTION_RUNNER_MATRIX.json,True,NEXUSCORE_ACTION_RUNNER_MATRIX.json,.json,UNKNOWN,SOURCE,1600,8f3f8a22c328,OK,utf-8-sig,,54,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193912\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,1124,5500e5f3b736,OK,utf-8-sig,,6,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193912\_supportive_hardgate\NEXUSCORE_HARDGATE_REPORT.html,True,NEXUSCORE_HARDGATE_REPORT.html,.html,UNKNOWN,UI_VISUAL,2240,7014b1d061ce,OK,utf-8-sig,,36,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193912\_supportive_hardgate\NEXUSCORE_HARDGATE_REPORT.json,True,NEXUSCORE_HARDGATE_REPORT.json,.json,UNKNOWN,REPORT,1248,b442e626bb5c,OK,utf-8-sig,,28,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193912\_supportive_registry\NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.csv,True,NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.csv,.csv,UNKNOWN,REGISTRY,117303,560c72905d42,OK,utf-8-sig,,21,,,True,,"['ToolID', 'ToolName', 'FileName', 'Category', 'Layer', 'Role', 'Path', 'RelativePath', 'ToolType', 'Priority', 'TargetEnv', 'HardGateRequired', 'AllowDirectRun', 'EntryMode', 'Status', 'Risk', 'SizeBytes', 'ModifiedTime', 'Sha256', 'AIInstruction', 'EngineerInstruction']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193912\_supportive_registry\NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.html,True,NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.html,.html,UNKNOWN,REGISTRY,142525,af4899ed9511,OK,utf-8-sig,,207,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193912\_supportive_registry\NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json,True,NEXUSCORE_FULL_SUPPORTIVE_REGISTRY.json,.json,UNKNOWN,REGISTRY,188811,88118f2b9bac,OK,utf-8-sig,,3696,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193914\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,541,04972eab57c5,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193914\_supportive_env\NEXUSCORE_ENVMANAGER_PLAN.html,True,NEXUSCORE_ENVMANAGER_PLAN.html,.html,UNKNOWN,UI_VISUAL,1956,c18094dabd4e,OK,utf-8-sig,,35,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193914\_supportive_env\NEXUSCORE_ENVMANAGER_PLAN.json,True,NEXUSCORE_ENVMANAGER_PLAN.json,.json,UNKNOWN,SOURCE,1323,cc57ba1c4229,OK,utf-8-sig,,33,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,590,094862cbd78f,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_install_plans\NEXUSCORE_CELERITAS_ACCELERATION_PLAN.html,True,NEXUSCORE_CELERITAS_ACCELERATION_PLAN.html,.html,UNKNOWN,UI_VISUAL,23671,64627f89692f,OK,utf-8-sig,,145,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_install_plans\NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json,True,NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json,.json,UNKNOWN,SOURCE,29573,d105efa44dd9,OK,utf-8-sig,,387,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193916\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,577,6b587194b913,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193916\_supportive_install_plans\NEXUSCORE_DOWNLOADONLY_REPORT.html,True,NEXUSCORE_DOWNLOADONLY_REPORT.html,.html,UNKNOWN,UI_VISUAL,2054,8f7c494576fc,OK,utf-8-sig,,34,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193916\_supportive_install_plans\NEXUSCORE_DOWNLOADONLY_REPORT.json,True,NEXUSCORE_DOWNLOADONLY_REPORT.json,.json,UNKNOWN,REPORT,983,f14ad9f4f4c3,OK,utf-8-sig,,20,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193917\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,555,c767eff84ff7,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193917\_supportive_reports\NEXUSCORE_VALIDATE_REPORT.html,True,NEXUSCORE_VALIDATE_REPORT.html,.html,UNKNOWN,UI_VISUAL,2598,08903cb08e3c,OK,utf-8-sig,,36,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193917\_supportive_reports\NEXUSCORE_VALIDATE_REPORT.json,True,NEXUSCORE_VALIDATE_REPORT.json,.json,UNKNOWN,REPORT,1769,bc2d89a3afcf,OK,utf-8-sig,,44,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201038\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,291,51662942a26d,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201038\_supportive_reports\NEXUSCORE_ACTION_RUNNER_MATRIX.html,True,NEXUSCORE_ACTION_RUNNER_MATRIX.html,.html,UNKNOWN,UI_VISUAL,1881,1a02a5591678,OK,utf-8-sig,,0,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201038\_supportive_reports\NEXUSCORE_ACTION_RUNNER_MATRIX.json,True,NEXUSCORE_ACTION_RUNNER_MATRIX.json,.json,UNKNOWN,SOURCE,1229,0e2f540ddff9,OK,utf-8-sig,,45,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201039\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,293,9e3c54e7de1e,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201039\_supportive_registry\NEXUSCORE_SCANONLY_INVENTORY.csv,True,NEXUSCORE_SCANONLY_INVENTORY.csv,.csv,UNKNOWN,SOURCE,46710,3dd49e71057a,OK,utf-8-sig,,6,,,True,,"['FileName', 'Path', 'SizeBytes', 'ModifiedTime', 'Status', 'Risk']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201039\_supportive_registry\NEXUSCORE_SCANONLY_INVENTORY.html,True,NEXUSCORE_SCANONLY_INVENTORY.html,.html,UNKNOWN,UI_VISUAL,56828,7cf25d3ab2d7,OK,utf-8-sig,,198,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201039\_supportive_registry\NEXUSCORE_SCANONLY_INVENTORY.json,True,NEXUSCORE_SCANONLY_INVENTORY.json,.json,UNKNOWN,SOURCE,69921,d14818fc33f3,OK,utf-8-sig,,1188,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201040\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,591,842c873b694e,OK,utf-8-sig,,4,,,,,
