"GroupType","GroupKey","Count","Sizes","Example","RecommendedAction"
"EXACT_DUPLICATE_SHA256","0C628B16C6B7E64B554FC990DDE9BD22A82C5C4E2F0BFF5F2A2934696B7E34CC","8","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\01_registry_identity_anchor\schema_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0CA4D9AB6820D624AC2093869E132ED6262D5D954769195F65D14F777E0126D8","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\10\index.html","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0CB7A8B68865D6F85227190A4E9709A28D4D440DB919EC08AA70AE242EC11230","12","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Seo-Tags-Icon__0CB7A8B688.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0CC1269D6D7CED69C4E602542F17D1A9A4004A28E93016C123CEBADDA55C603E","4","SIZE_1000x1500","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\4e7e3b5a53cab69a674e1111c157eb52__0CC1269D6D.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0CCADA1B4404279F2878D60B90E68842BE1FD48A8E4887F050457866FDEAB675","6","SIZE_1221x390","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__0CCADA1B44.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0CD7BBDAF4F42667F8EC711A6A708C8048A4DF2B2577960724612AFFEDC647BF","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_warehouse\vap_intelligence.duckdb","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0CE22E6D5C95B653C387B4CC32F0ABC90AC70A895516F741BA10555414D90596","4","SIZE_347x106","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img8__DUP__0CE22E6D5C.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0D0C4A7965BD609EE13A0DD3227B3F6B60BBF078A7C167D876FB68E8112351E4","12","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0D95F9FF99E725E86845AE70049AC7D3E40BD0A36265F7856B27D8BE0F922001","8","SIZE_130x130","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\sunburst_diagram.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0DAD5E83A0C1A9CB2EDAF9C90860501A0DBAA2F63F4005A20448EBFBEE45881A","12","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Website-Optimization-Icon__0DAD5E83A0.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0DF67E18A519EF5813DC87849C9CE0A4A4FFBCCE017C378F0F18BD577F849F0E","6","SIZE_606x406","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page2_img3__DUP__0DF67E18A5.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0E23E4098D1AFB32D839D35258D696F286EE72E86FAE335E127384644E3644AE","4","SIZE_512x512","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\10548774__0E23E4098D.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0E4C859CBCCCC37A34943DAD0D216B4ED3338D2BE0A9589A1E78C41379ED13C0","8","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\01_registry_identity_anchor\family_history_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0E764DC9BDF411A0532A27F46E247230BD198B2E6AC85158E32BDAEA8FB6BBBB","26","SIZE_1822x2574","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\PDF_Image_0__DUP__0E764DC9BD.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0EB8ABF67BB1AEF9CA719967788A9A4DF1800B119C3EE6BE09BE994F64F67E77","8","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\VIA_(1)__0EB8ABF67B.ico","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0EC12FC464660FC5B6111FFFE5510543B0E484A56FC0E2D1F579DFF6A5A3E7DD","12","SIZE_72x72","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\White-Hat-Icon__0EC12FC464.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0F0B542ADF3FC471A6AB2669FF71FE0E605A07C19E08ABF713C261CEE829C46D","4","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\7\app.js","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0F4EF99B5784ECA8C6714C856AB2FC7AB0E50A9ABD53FCDED49B6F3803D7E2D9","4","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\stock-trading-website-header-banner-city-view-skyline-investment-candle-stock-market-chart-diagram_161452-4819__0F4EF99B57.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0F939875F5C07E60774161D2DF00D36D93CEDD1F80CA243296DF579B0500FF1B","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V7_QUANT_20260507_104041\vap_warehouse_v7_quant_summary.json","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0FB42CF9E33F8A73C40AB3147D66AFD466B57B28C686196B42880EFCE99D3699","6","SIZE_1673x831","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__0FB42CF9E3.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","0FD6D379937C8CA2B2489C279DB4566E0EB83C22EA1578EC646991C17E1D9F21","8","SIZE_130x130","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_vap_chart_visualization\flow_map.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","1049DBF49490A1EA290AA7DCA15D29196B8EFAEF9286CDBC053D52A9A72E29D1","14","SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\11_time_calendar_project\Time-Management-Icon.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","105E85A1DBD4212BA13BDD26335BE811853B162AF548E199C7F8E52B8D50D9D8","6","SIZE_291x388","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page2_img3__DUP__105E85A1DB.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","106FB0699AD963B90BC407075D9E9BF3C94F17C799698D5FE1A3B126FAE7C261","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_warehouse\parquet\live_fetch_status_v6.parquet","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","10889B6E3063AF45A6326812539B93FB1C59C3F49390ECE6FC57AE3F78D04474","4","SIZE_736x855","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\8a569244d95558405c6e7832e0e167e6__10889B6E30.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","10B93211370AB07FEFB62C658E581BED5D124B0D2A922E021FBCC4E04BEE4CAD","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V5_NEXT3_20260506_231125\vap_warehouse_v5_next3_payload.json","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","10F24168C421DD4AD1D0CD74B7AA7D5E1B295C85CC39C0595C85B62BD8C7EDCD","6","SIZE_1180x389","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img5__DUP__10F24168C4.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","10F30127EE487F2DDBA869534CEE3E6808818D0E18F7BDF50D5784158B95DA5A","4","SIZE_640x640","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\288e2e131e9ab81f9f536a42e01ba6d1__10F30127EE.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","117E47EB9AAE467D2275BE83151DA97520325E5A45C6B1FC21B1D908D3CBAF58","14","SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\07_risk_alert_guard\Target-Audience-Icon.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","11E27CFE7797E9439CD76736281B4B846ADF33764C0B49108AD9DBA6DAEA22D7","4","SIZE_640x495","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\52247546288a2e1df2c7ef807393198f__11E27CFE77.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","121B8347122873C7DE35F159F3619EE8D17A07EF618F074F3C602263E14F3F77","8","SIZE_527x432","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img13__121B834712.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","128E5E0ED6F63BF224AD96ECEA2A4B0FCAF6CA9613128670A621D603A1AC3B9E","6","SIZE_1024x1024;","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\ChatGPT_Image_2026年4月2日_下午09_03_31__DUP__128E5E0ED6.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","1294A716CD3C1052512B44C4DFE19AE497275BB07CC0775A96792160345C51DD","4","SIZE_240x124","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img8__DUP__1294A716CD.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","12E2A0E01A8B3367A7C225C3E9B175B86A11EE32A1289C09F6E5C4C68810FA2D","6","SIZE_1120x709","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img3__DUP__12E2A0E01A.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","1345BFCA0DAB9D115E61198207BA128CC9BC7357C523831C9C19144E1B5AB88F","6","SIZE_912x576","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page21_img2__DUP__1345BFCA0D.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","1384DB8EB431A9D2E802D840AC23CC6ECD93B489C672D9CB9A5CF6F11D2F2EF5","8","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_file_format_export\disabled_by_default_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","139D371A9224FC13BBFB856E188FD6E485AD508AB6E7D0B6F8EECB6E457CD045","6","SIZE_1876x823","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img4__DUP__139D371A92.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","13BF962E5DB0CEF20D704BB11491C01F8F68B6EB8A9F821C82F9F331E27371D6","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\icon_style_pack_registry.csv","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","13C579E7A2263AE4434E718A9624EF230E297EA3C49F357C2B83274125B4EF0D","96","SIZE_1920x1080","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__13C579E7A2.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","140EECF5C8806F2B2C264548EC280955CC4B967BFEF6D9A501A7E99C2C16CDB8","4","SIZE_275x183","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\MISC_ICON_STYLE\1-4-2__DUP__140EECF5C8.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","141109F495CE67989D8B050E1AC752210B0EE3E6CF567FA1307EB1D07993FAB2","4","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\3\app.js","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","14125F74BCA7AC36C55CF062B41976AAE3AD61AED59B270A1C627C124C00632F","8","SIZE_327x499","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img32__14125F74BC.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","1419BFED8BA85169408BC228A03207BD81D6B0EBBAE697764D53303D81F2CCD1","6","SIZE_751x450","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__1419BFED8B.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","1423A75BC92F063F12B9BD47DCACC554CE6A1B07E0CEEDD85EBD9238A07766C4","8","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\lan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","1468C13E21B5AFFC927D200B28F5EEF7F249BB30AC49D89603D9834FC9DC7365","4","SIZE_275x183","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\images_(3)__1468C13E21.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","147D699325567DEB3BC7A2112AABB74FED066780BD94FDEE59CD9E6FB1AE509E","6","SIZE_612x425","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img4__DUP__147D699325.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","14836116A9E23F0743BA860523148360A712AEFC90CF08F5532522E51A260B90","8","SIZE_130x130","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\sankey_diagram.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","1485CAEAA1243ACC4B4F641543FD44FF6A59261F2519FD60042F51F011B96943","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V6_ALL_20260507_100922\dashboards\AI_DASH_TECHNICAL_EVENT_TIMELINE.html","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","149E4BB053E3B57D1ED2FFECF8929F1DA87BB0D1739D0CDC12B3EB939928BFA2","12","SIZE_72x72","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\08_navigation_action_ui\Homepage-Optimization-Icon__149E4BB053.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","14D482E100DF60499962809E47C030FE2FE35FD5D52DAEA870271C7C8DF8866F","8","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\02_data_database_dataset\database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","14D713522C99F01B9D61D58C8D55D61EA96DA7361B306CCE11D2E6125BEE4ED1","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_warehouse\parquet\auto_dashboard_registry.parquet","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","14DAACD055B3AC2CD816E95DBE103F42577FDDABB0ED3865FDD389427EF4B002","6","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\05567652-0bbf-41fe-afbb-268e193f8b05.html","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","15165C8B4F68F5E1B9D0E378106F6EC47762A8DEA6DA87487F22B995EA8F9890","12","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\frame_bug_36dp_EA3323_FILL0_wght400_GRAD0_opsz40_(1)__15165C8B4F.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","153EEBEBEED9D266F80566A86BBE7B08DD467AAEA22F5EC979434BD483AD7E30","8","SIZE_512x512","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\veritas_logo_transparent_(1)__153EEBEBEE.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","156B0E2191509A61AF516F79091FDF36B0299214908D3840924A684E727A63B6","4","SIZE_117x39","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page28_img6__DUP__156B0E2191.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","15BADF1962F96BCAAF1B6A03FBB4A3E59A1BBEBCCD3D1C1A52CC3A951D4753A0","4","SIZE_222x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img11__DUP__15BADF1962.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","15D755D3542151EEF3CE5F42C87AD3CC5C24109624D8FCF270BAA5EC79247F7E","4","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\6\app.js","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","15FF8FC8E311BB6A406F3DE2B2E8F2C2AE2B0CE3FFF118081CD65F7AECA413EC","4","SIZE_237x213","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\images_(2)__15FF8FC8E3.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","1601359955ABC284D991BB10691739E7C20B84EDA7CB805E0E426BFB3A7456A6","12","SIZE_579x305","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img14__DUP__1601359955.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","161284F14C58D18DFBAD9B4914BD413DAED0D6FD6189F877F5955295C2929601","4","SIZE_348x348;","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\png-clipart-visual-studio-code-logo-thumbnail-tech-companies-thumbnail__161284F14C.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","165763299827A8109AE8A5169D41281F7408A788F415688A98945D2011B9A30D","6","SIZE_804x606","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__1657632998.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","167E508E08EE8056BC51FFFBB10F89987B7D62380CF99BBB0E430EF9D3881595","4","SIZE_600x559","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\9c9f522f908db7cc3243fb35909babcb__167E508E08.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","16D2EB7CF0F1C9E3CA8B493C2ABCEF721BB338AB36472BA5ADFE3940373248EB","6","SIZE_710x244","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__16D2EB7CF0.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","16D4F787F93700260DCDB9682A1114F8A5563CC8B70CB18CC63D32EF8C43C961","28","SIZE_26x24","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page2_img2__16D4F787F9.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","16E5CD969F5BF0BE4E83E51AD7083436C227F5264B8DBA2A86DA3FAF5B9A0FCB","18","SIZE_1024x1536;","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\ChatGPT_Image_2026年4月5日_下午03_57_18__DUP__16E5CD969F.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","17201173C05E48FB097C43B121A3AAE8B05D69CE12C06BDAE91D7786AA767A96","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T06_Preview.html","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","17636C8F2E589F05BFC4E3E789A88678889AEDA9B523A19F6BCCD5EC53801004","4","SIZE_553x1920","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\72a66283fc68c0de0d41dbe4f40d8ad9__17636C8F2E.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
