"AssetID","FileName","FullPath","Extension","AssetType","VisualRole","SizeKB","Width","Height","DimensionGroup","VisualHash","VisualHashGroup","ImageMetaMethod","Sha256","Sha256Group","IsExactDuplicate","IsSameImageDifferentSize","IsSameSizeGroup","ModifiedAt","Status"
"VAP_AST_000049","sankey_diagram.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\sankey_diagram.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","1.48","130","130","SIZE_130x130","","","SVG_PARSE","14836116A9E23F0743BA860523148360A712AEFC90CF08F5532522E51A260B90","SHA_DUP_0114","True","False","True","2026-06-06 08:02:34","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000050","scatterplot.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\scatterplot.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","1.81","130","130","SIZE_130x130","","","SVG_PARSE","A346A3146C609A9D0BEB9CAB6796BF9D92F66D55FAEA76ABF40673E13250036C","SHA_DUP_0909","True","False","True","2026-06-06 08:02:29","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000051","SEO-Monitoring-Icon__21CE0D7DEA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\SEO-Monitoring-Icon__21CE0D7DEA.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.24","48","48","SIZE_48x48","0000415559410800","VH_0000415559410800","RASTER_AVERAGE_HASH_8X8","21CE0D7DEAE72EAE5E067ECB97F10089BE4F0E807A8A24475174CB5659CD4DBE","SHA_DUP_0195","True","False","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000052","SEO-Monitoring-Icon__5C739AA9CF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\SEO-Monitoring-Icon__5C739AA9CF.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.67","72","72","SIZE_72x72","0000415549410800","VH_0000415549410800","RASTER_AVERAGE_HASH_8X8","5C739AA9CF2D0DCAF38A5E6BE648F9519AB31D69D23BEA3897AC386540B438CC","SHA_DUP_0519","True","True","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000053","SEO-Monitoring-Icon__A1EE52CE1E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\SEO-Monitoring-Icon__A1EE52CE1E.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","6.24","256","256","SIZE_256x256","0000414549410800","VH_0000414549410800","RASTER_AVERAGE_HASH_8X8","A1EE52CE1EF381E68CF6D2D1E5557DEB8997FA94259721BF640AE79CF419F48C","SHA_DUP_0899","True","False","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000054","SEO-Monitoring-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\SEO-Monitoring-Icon.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2.81","128","128","SIZE_128x128","0000415549410800","VH_0000415549410800","RASTER_AVERAGE_HASH_8X8","EE6CD0C379D9B7BA881478FAAB9D4D9F18BB389F4C23EE742EFC9CADEB029741","SHA_DUP_1295","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000055","span_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\span_chart.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","1.63","130","130","SIZE_130x130","","","SVG_PARSE","B677389F61AD325970053FD9C37389E54B6CA5B494301792AD4760D580184E71","SHA_DUP_1009","True","False","True","2026-06-06 08:02:22","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000056","stacked_area_graph.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\stacked_area_graph.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","1.16","130","130","SIZE_130x130","","","SVG_PARSE","9254178DD12C2590B867BC0F21F1677C436560FD15855371BA6AC571EEBB8324","SHA_DUP_0812","True","False","True","2026-06-06 08:02:16","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000057","stacked_bar_graph.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\stacked_bar_graph.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","2.73","130","130","SIZE_130x130","","","SVG_PARSE","43057D669BBBBA1D067458798DC9022DB7C50FD21EB39E7DEC98E920246AC9B6","SHA_DUP_0384","True","False","True","2026-06-06 08:03:09","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000058","sunburst_diagram.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\sunburst_diagram.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","10.21","130","130","SIZE_130x130","","","SVG_PARSE","0D95F9FF99E725E86845AE70049AC7D3E40BD0A36265F7856B27D8BE0F922001","SHA_DUP_0076","True","False","True","2026-06-06 08:02:55","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000059","tally_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\tally_chart.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","1.16","130","130","SIZE_130x130","","","SVG_PARSE","9EB79AE909B4E23D264D5FA16286EABD035181C87902D58C791ECB89B29DD4ED","SHA_DUP_0880","True","False","True","2026-06-06 08:02:49","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000060","time_table.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\time_table.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","3.61","130","130","SIZE_130x130","","","SVG_PARSE","A510D0046D8EF4447D7C515D227EC090F08730F7E9AF639464A09C899647516A","SHA_DUP_0921","True","False","True","2026-06-06 08:03:16","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000061","violin_plot.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\violin_plot.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","1.73","130","130","SIZE_130x130","","","SVG_PARSE","8B6C3D2A4B56ABD21D12475D06561C8A5F83FC99AEC69CDC1B34AA3033E61922","SHA_DUP_0772","True","False","True","2026-06-06 08:03:40","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000062","waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.25","40","40","SIZE_40x40","","","SVG_PARSE","9119F13E9201CEA7BB3343C1A9B4FEFB2EEA8A2065E01679E87EFE4B78422DAA","SHA_DUP_0806","True","False","True","2026-03-23 11:05:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000063","word_cloud.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\word_cloud.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","12.7","130","130","SIZE_130x130","","","SVG_PARSE","4A01CDFF5A1130C064B62A7FEB61D6A6CDBFF94C4D24F392B0A29A43F6540C8D","SHA_DUP_0419","True","False","True","2026-06-06 08:03:46","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000064","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.72","40","40","SIZE_40x40","","","SVG_PARSE","91485374CD5548A9F36FF95DDE7418000A49683E469DF7A48245DB223A2E1627","SHA_DUP_0808","True","False","True","2026-03-23 11:06:42","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000065","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.81","40","40","SIZE_40x40","","","SVG_PARSE","7553BAFE787B5F770FCCC63FB25A72F43B63A6D7D51B9E37989456F6F6B707A3","SHA_DUP_0631","True","False","True","2026-03-23 11:07:10","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000066","data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.57","40","40","SIZE_40x40","","","SVG_PARSE","E711DED0C61461CD546006AF80F51066CF12E6952224F8CF99D07467D8A48805","SHA_DUP_1248","True","False","True","2026-03-23 10:42:34","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000067","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.87","40","40","SIZE_40x40","","","SVG_PARSE","FA6C16966058AB581F247B9AE879AEA695A12CC7CE420DE092BBE80078D00F0F","SHA_DUP_1371","True","False","True","2026-03-23 10:42:00","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000068","sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.47","40","40","SIZE_40x40","","","SVG_PARSE","8651543B4E922929F75CB88065F31D2104BD23FEE8B32F1AA5733BC95263E762","SHA_DUP_0743","True","False","True","2026-03-23 10:42:26","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000069","主力追蹤三工具導入方法論.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\主力追蹤三工具導入方法論.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","42.07","100","820","SIZE_100x820","","","SVG_PARSE","6DB02D62BB4B11C82D0BB8BE1E47CC07F1C75D8295AF4AAA3E0B062E5BD3D825","SHA_DUP_0604","True","False","True","2026-04-16 13:52:03","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000070","arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.2","40","40","SIZE_40x40","","","SVG_PARSE","30B2168D06AE53894FB4A6F81DF0D609B219B725237F9C0FDA9CAAC7809A9C9C","SHA_DUP_0283","True","False","True","2026-03-23 10:39:35","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000071","calculate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\calculate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.67","40","40","SIZE_40x40","","","SVG_PARSE","8E700AD46A192184B2CCB6EC3BE7CB37AC6838912DF2ACCD76CC232323557AAA","SHA_DUP_0785","True","False","True","2026-03-23 11:03:46","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000072","delete_36dp_5985E1_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\delete_36dp_5985E1_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.4","40","40","SIZE_40x40","","","SVG_PARSE","78542EC64A14E6103B4A9315840AAB31BCE1BD598E490799A1CA91DB96687FB5","SHA_DUP_0649","True","False","True","2026-03-23 10:38:16","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000073","Download-Information-Icon__397E739437.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Download-Information-Icon__397E739437.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2.23","72","72","SIZE_72x72","00043e7f7f7f0c00","VH_00043e7f7f7f0c00","RASTER_AVERAGE_HASH_8X8","397E739437F0395680A56CA66AEA705B9C90081DE4EC2F89EC8B228EB8D9B760","SHA_DUP_0333","True","True","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000074","Download-Information-Icon__4AECC72ADE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Download-Information-Icon__4AECC72ADE.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.52","48","48","SIZE_48x48","000c3e7f7f7f0c00","VH_000c3e7f7f7f0c00","RASTER_AVERAGE_HASH_8X8","4AECC72ADEEC24D26C863ABDA1FB2E8D170B85D246C1BCDD93995DC7714CD2B1","SHA_DUP_0424","True","False","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000075","Download-Information-Icon__E078AC9B26.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Download-Information-Icon__E078AC9B26.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","8.43","256","256","SIZE_256x256","00043e7f7f7f0c00","VH_00043e7f7f7f0c00","RASTER_AVERAGE_HASH_8X8","E078AC9B26C7939F312B6237271EC0B3D6969B118800E1BDE54F7D6E7ECC2637","SHA_DUP_1216","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000076","Download-Information-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Download-Information-Icon.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","3.88","128","128","SIZE_128x128","00043e7f7f7f0c00","VH_00043e7f7f7f0c00","RASTER_AVERAGE_HASH_8X8","DA6F1F8CEB42F419F733619F40574D33C80825780E9F164AC2E31475AE9E79A7","SHA_DUP_1185","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000077","error_bars.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\error_bars.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","2.34","130","130","SIZE_130x130","","","SVG_PARSE","63C48E486B27C9C3BAC365668C64BFFCCDDBBE80BFA572F0E84F655E0AC4AB92","SHA_DUP_0555","True","False","True","2026-06-06 07:59:48","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000078","frame_bug_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\frame_bug_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","1.21","40","40","SIZE_40x40","","","SVG_PARSE","A27C77E966B039FF09D1F8DA06FB5333FB4DEAF23C07B8C47ED8D8FF5FCC4E5C","SHA_DUP_0905","True","False","True","2026-03-23 10:43:13","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000079","icon_extraction_pipeline.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\icon_extraction_pipeline.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","25.2","100","520","SIZE_100x520","","","SVG_PARSE","41059271FCFB82AAD4E0FC4FD09382CE2717B4DC6AB99019511C44C4A7192253","SHA_DUP_0371","True","False","True","2026-03-23 17:27:07","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000080","lan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\lan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.39","40","40","SIZE_40x40","","","SVG_PARSE","1423A75BC92F063F12B9BD47DCACC554CE6A1B07E0CEEDD85EBD9238A07766C4","SHA_DUP_0111","True","False","True","2026-03-23 11:01:41","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000081","lan_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\lan_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.39","40","40","SIZE_40x40","","","SVG_PARSE","45E569B1E2E7B7A33DC5A7A0D97B6490A57E969881F7A4654F9CBB8EA2A36152","SHA_DUP_0401","True","False","True","2026-03-23 11:00:39","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000082","macro_data_source_matrix.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\macro_data_source_matrix.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","151.18","100","24","SIZE_100x24","","","SVG_PARSE","338DB74F9F9A7F87C79E1DEED7731F73DB844E27B33A05D57C442D24FC96806B","SHA_DUP_0301","True","False","True","2026-03-23 10:01:53","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000083","manufacturing_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\manufacturing_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","1.22","40","40","SIZE_40x40","","","SVG_PARSE","24FAA716C834659DDBB53E300237522C37F6FCC40AE4D93C46704336BA99DBD4","SHA_DUP_0214","True","False","True","2026-03-23 10:46:21","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000084","menu_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\menu_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.21","40","40","SIZE_40x40","","","SVG_PARSE","58E815DF403316737365620A1A045290C27E510E141F4A79DA3600CCF1CBCD5B","SHA_DUP_0500","True","False","True","2026-03-23 10:39:22","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000085","monitor_heart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\monitor_heart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.68","40","40","SIZE_40x40","","","SVG_PARSE","4F9F787D173AA71E6B1B6BE28769815DF03BF8D3FCA1233F282BC38904E15C20","SHA_DUP_0452","True","False","True","2026-03-23 10:44:07","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000086","notion_knowledge_city_system.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\notion_knowledge_city_system.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","15.94","100","44","SIZE_100x44","","","SVG_PARSE","C5A4DEFFDCC9F42BC0C52FA19486FBC22AE1EDB4E941FF8A315D2555470E1EAA","SHA_DUP_1083","True","False","True","2026-04-13 21:46:03","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000087","notion_program_management.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\notion_program_management.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","50.16","100","700","SIZE_100x700","","","SVG_PARSE","FC2CEA69B99172945F5D9B49CA0CA7332AC6FAB8E07ABECA199698AB786CC741","SHA_DUP_1379","True","False","True","2026-04-13 13:55:33","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000088","picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.79","40","40","SIZE_40x40","","","SVG_PARSE","237F83917B2B26FC5C630F1D8C5FACB7F3A796D9C403599F9DA77901F18BB65C","SHA_DUP_0206","True","False","True","2026-03-23 10:54:30","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000089","sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.6","40","40","SIZE_40x40","","","SVG_PARSE","02F8F2296E7597D8A578389938AE3DB77D776E59B4E97011C7CD45FDC03516A5","SHA_DUP_0015","True","False","True","2026-03-23 11:00:17","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000090","share_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\share_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","1.29","40","40","SIZE_40x40","","","SVG_PARSE","FBD8811364309FF8E8F0AF49931BB58F8D85BD10FC0E5369038347C895167B73","SHA_DUP_1376","True","False","True","2026-03-23 10:43:55","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000091","star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","0.32","40","40","SIZE_40x40","","","SVG_PARSE","20E5C2FBDC7DC28A9932781F52AEBC0A6593A9B135CD4FE7E2660BA2F54ED8D7","SHA_DUP_0188","True","False","True","2026-03-23 10:38:41","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000092","Upload-Information-Icon__A11BB48561.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Upload-Information-Icon__A11BB48561.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","8.38","256","256","SIZE_256x256","00043e7f7f7f0804","VH_00043e7f7f7f0804","RASTER_AVERAGE_HASH_8X8","A11BB4856111022CF9C7801841CD1F40BD0883BAEE8D359BA946C1559C53E60B","SHA_DUP_0893","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000093","Upload-Information-Icon__C1C51DFF37.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Upload-Information-Icon__C1C51DFF37.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2.21","72","72","SIZE_72x72","00043e7f7f7f0804","VH_00043e7f7f7f0804","RASTER_AVERAGE_HASH_8X8","C1C51DFF3764025C4339E17BEA664E2A61B51878F228D070355EB337DF891418","SHA_DUP_1058","True","True","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000094","Upload-Information-Icon__F52F4657D3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Upload-Information-Icon__F52F4657D3.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.51","48","48","SIZE_48x48","000c3e7f7f7f0804","VH_000c3e7f7f7f0804","RASTER_AVERAGE_HASH_8X8","F52F4657D34F6CD63D43F56C8F60AA3E9FAC1B9E573C25096F5D01FBE2C33AF0","SHA_DUP_1330","True","False","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000095","Upload-Information-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Upload-Information-Icon.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","3.74","128","128","SIZE_128x128","00043e7f7f7f0804","VH_00043e7f7f7f0804","RASTER_AVERAGE_HASH_8X8","52C4E2B2985BE343A6F66FFECDE258CEB305FEDE7845D66FE0D8D2AFE7D92428","SHA_DUP_0473","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_000096","via_mastersetup_architecture.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\via_mastersetup_architecture.svg",".svg","SVG_VECTOR","ICON_IMAGE_LIBRARY","19.74","160","32","SIZE_160x32","","","SVG_PARSE","2574D677365AFEF1E3A45CCB2869CFA6722B2E3F45305E89A571A5BE9FB5180F","SHA_DUP_0217","True","False","True","2026-04-02 22:48:14","EXACT_DUPLICATE_REVIEW"
