"ID","Role","ProjectHint","FileName","BaseName","Extension","RelativePath","FullPath","FileUri","SizeBytes","SizeKB","Sha256","ShaShort","SameSizeGroup","SameShaGroup","SameSourceGroup","GroupType","ModifiedAt","Status"
"ICON_000034","Chart / Visualization","VAP","density_plot.svg","density_plot",".svg","03_chart_visualization_vap_core\density_plot.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\density_plot.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/density_plot.svg","1137","1.11","9A01DDC5BB70E208657134C9220BAE3CF035DA8E19A9228DEC30BAEB01D3FC10","9A01DDC5BB70","","","","Unique","2026-06-06 07:58:55","OK"
"ICON_000035","Chart / Visualization","VAP","gantt_chart.svg","gantt_chart",".svg","03_chart_visualization_vap_core\gantt_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\gantt_chart.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/gantt_chart.svg","2495","2.44","422C6903F5C54460E055B36186E7AC67744192E4B15F7E23C951ED73242BC7BB","422C6903F5C5","SIZE_2495","","","Same Size","2026-06-06 08:00:09","OK"
"ICON_000036","Chart / Visualization","VAP","graph_2_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","graph_2_36dp_0000f5_fill0_wght400_grad0_opsz40",".svg","03_chart_visualization_vap_core\graph_2_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\graph_2_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/graph_2_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","1722","1.68","088168D774837055C1DB1BCAA62BA9C9A28743A5F487A36031DE9C5C82D6C45D","088168D77483","","","","Unique","2026-03-23 11:05:23","OK"
"ICON_000037","Chart / Visualization","VAP","grouped_bar_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","grouped_bar_chart_36dp_0000f5_fill0_wght400_grad0_opsz40",".svg","03_chart_visualization_vap_core\grouped_bar_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\grouped_bar_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/grouped_bar_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","217","0.21","2AA045FB7E086E6E212CE8BA967689104B8B5FF379A876202BDB169B3D3FA295","2AA045FB7E08","","","","Unique","2026-03-23 11:05:04","OK"
"ICON_000038","Chart / Visualization","VAP","marimekko_chart.svg","marimekko_chart",".svg","03_chart_visualization_vap_core\marimekko_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\marimekko_chart.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/marimekko_chart.svg","1324","1.29","02831C4323AC059AAA8BF953070175803466D874C760740E85FCE6D4FE232DB5","02831C4323AC","SIZE_1324","","","Same Size","2026-06-06 08:00:56","OK"
"ICON_000039","Chart / Visualization","VAP","monitoring_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","monitoring_36dp_ea3323_fill0_wght400_grad0_opsz40",".svg","03_chart_visualization_vap_core\monitoring_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\monitoring_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/monitoring_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","388","0.38","080256DC3CAFC03433F772A3799983A5333EADBCC17711E779B06B503CDCE35A","080256DC3CAF","","","","Unique","2026-03-23 10:48:23","OK"
"ICON_000040","Chart / Visualization","VAP","multiset_bar_chart.svg","multiset_bar_chart",".svg","03_chart_visualization_vap_core\multiset_bar_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\multiset_bar_chart.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/multiset_bar_chart.svg","923","0.9","9364F8B42B984D6EAD413D9B906309D501CF4B95639B290E75E06AB7E1DC1D68","9364F8B42B98","","","","Unique","2026-06-06 08:01:00","OK"
"ICON_000041","Chart / Visualization","VAP","network_diagram.svg","network_diagram",".svg","03_chart_visualization_vap_core\network_diagram.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\network_diagram.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/network_diagram.svg","2386","2.33","0AA6A0C75C61B644A08B9D8A82B23B643BD531967EF50B08C02D70901D558C04","0AA6A0C75C61","","","","Unique","2026-06-06 08:01:04","OK"
"ICON_000042","Chart / Visualization","VAP","radar_chart.svg","radar_chart",".svg","03_chart_visualization_vap_core\radar_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\radar_chart.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/radar_chart.svg","8729","8.52","A3ABFF28D7E79675694A2C1B94FA114EEEFAAE64843703D6E9487F4C04BCE516","A3ABFF28D7E7","","","","Unique","2026-06-06 08:04:03","OK"
"ICON_000043","Chart / Visualization","VAP","radial_bar_chart.svg","radial_bar_chart",".svg","03_chart_visualization_vap_core\radial_bar_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\radial_bar_chart.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/radial_bar_chart.svg","1533","1.5","36161DF14DB6BD23F852BF23C5DA16A0DBE5C68C338E08C7126052AE4DED45FB","36161DF14DB6","","","","Unique","2026-06-06 08:03:57","OK"
"ICON_000044","Chart / Visualization","VAP","sankey_diagram.svg","sankey_diagram",".svg","03_chart_visualization_vap_core\sankey_diagram.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\sankey_diagram.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/sankey_diagram.svg","1516","1.48","14836116A9E23F0743BA860523148360A712AEFC90CF08F5532522E51A260B90","14836116A9E2","SIZE_1516","","","Same Size","2026-06-06 08:02:34","OK"
"ICON_000045","Chart / Visualization","VAP","scatterplot.svg","scatterplot",".svg","03_chart_visualization_vap_core\scatterplot.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\scatterplot.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/scatterplot.svg","1852","1.81","A346A3146C609A9D0BEB9CAB6796BF9D92F66D55FAEA76ABF40673E13250036C","A346A3146C60","","","","Unique","2026-06-06 08:02:29","OK"
"ICON_000046","Chart / Visualization","VAP","SEO-Monitoring-Icon__21CE0D7DEA.png","seo-monitoring-icon",".png","03_chart_visualization_vap_core\SEO-Monitoring-Icon__21CE0D7DEA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\SEO-Monitoring-Icon__21CE0D7DEA.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/SEO-Monitoring-Icon__21CE0D7DEA.png","1272","1.24","21CE0D7DEAE72EAE5E067ECB97F10089BE4F0E807A8A24475174CB5659CD4DBE","21CE0D7DEAE7","SIZE_1272","","SRC_seo-monitoring-icon","Same Source + Same Size","2026-06-08 21:09:02","OK"
"ICON_000047","Chart / Visualization","VAP","SEO-Monitoring-Icon__5C739AA9CF.png","seo-monitoring-icon",".png","03_chart_visualization_vap_core\SEO-Monitoring-Icon__5C739AA9CF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\SEO-Monitoring-Icon__5C739AA9CF.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/SEO-Monitoring-Icon__5C739AA9CF.png","1705","1.67","5C739AA9CF2D0DCAF38A5E6BE648F9519AB31D69D23BEA3897AC386540B438CC","5C739AA9CF2D","","","SRC_seo-monitoring-icon","Same Source","2026-06-08 21:09:02","OK"
"ICON_000048","Chart / Visualization","VAP","SEO-Monitoring-Icon__A1EE52CE1E.png","seo-monitoring-icon",".png","03_chart_visualization_vap_core\SEO-Monitoring-Icon__A1EE52CE1E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\SEO-Monitoring-Icon__A1EE52CE1E.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/SEO-Monitoring-Icon__A1EE52CE1E.png","6393","6.24","A1EE52CE1EF381E68CF6D2D1E5557DEB8997FA94259721BF640AE79CF419F48C","A1EE52CE1EF3","","","SRC_seo-monitoring-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000049","Chart / Visualization","VAP","SEO-Monitoring-Icon.png","seo-monitoring-icon",".png","03_chart_visualization_vap_core\SEO-Monitoring-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\SEO-Monitoring-Icon.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/SEO-Monitoring-Icon.png","2876","2.81","EE6CD0C379D9B7BA881478FAAB9D4D9F18BB389F4C23EE742EFC9CADEB029741","EE6CD0C379D9","","","SRC_seo-monitoring-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000050","Chart / Visualization","VAP","span_chart.svg","span_chart",".svg","03_chart_visualization_vap_core\span_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\span_chart.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/span_chart.svg","1674","1.63","B677389F61AD325970053FD9C37389E54B6CA5B494301792AD4760D580184E71","B677389F61AD","","","","Unique","2026-06-06 08:02:22","OK"
"ICON_000051","Chart / Visualization","VAP","stacked_area_graph.svg","stacked_area_graph",".svg","03_chart_visualization_vap_core\stacked_area_graph.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\stacked_area_graph.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/stacked_area_graph.svg","1192","1.16","9254178DD12C2590B867BC0F21F1677C436560FD15855371BA6AC571EEBB8324","9254178DD12C","","","","Unique","2026-06-06 08:02:16","OK"
"ICON_000052","Chart / Visualization","VAP","stacked_bar_graph.svg","stacked_bar_graph",".svg","03_chart_visualization_vap_core\stacked_bar_graph.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\stacked_bar_graph.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/stacked_bar_graph.svg","2797","2.73","43057D669BBBBA1D067458798DC9022DB7C50FD21EB39E7DEC98E920246AC9B6","43057D669BBB","","","","Unique","2026-06-06 08:03:09","OK"
"ICON_000053","Chart / Visualization","VAP","sunburst_diagram.svg","sunburst_diagram",".svg","03_chart_visualization_vap_core\sunburst_diagram.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\sunburst_diagram.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/sunburst_diagram.svg","10460","10.21","0D95F9FF99E725E86845AE70049AC7D3E40BD0A36265F7856B27D8BE0F922001","0D95F9FF99E7","","","","Unique","2026-06-06 08:02:55","OK"
"ICON_000054","Chart / Visualization","VAP","tally_chart.svg","tally_chart",".svg","03_chart_visualization_vap_core\tally_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\tally_chart.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/tally_chart.svg","1185","1.16","9EB79AE909B4E23D264D5FA16286EABD035181C87902D58C791ECB89B29DD4ED","9EB79AE909B4","SIZE_1185","","","Same Size","2026-06-06 08:02:49","OK"
"ICON_000055","Chart / Visualization","VAP;VRN","time_table.svg","time_table",".svg","03_chart_visualization_vap_core\time_table.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\time_table.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/time_table.svg","3699","3.61","A510D0046D8EF4447D7C515D227EC090F08730F7E9AF639464A09C899647516A","A510D0046D8E","","","","Unique","2026-06-06 08:03:16","OK"
"ICON_000056","Chart / Visualization","VAP","violin_plot.svg","violin_plot",".svg","03_chart_visualization_vap_core\violin_plot.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\violin_plot.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/violin_plot.svg","1770","1.73","8B6C3D2A4B56ABD21D12475D06561C8A5F83FC99AEC69CDC1B34AA3033E61922","8B6C3D2A4B56","","","","Unique","2026-06-06 08:03:40","OK"
"ICON_000057","Chart / Visualization","VAP","waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","waterfall_chart_36dp_0000f5_fill0_wght400_grad0_opsz40",".svg","03_chart_visualization_vap_core\waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","253","0.25","9119F13E9201CEA7BB3343C1A9B4FEFB2EEA8A2065E01679E87EFE4B78422DAA","9119F13E9201","SIZE_253","","","Same Size","2026-03-23 11:05:01","OK"
"ICON_000058","Chart / Visualization","VAP","word_cloud.svg","word_cloud",".svg","03_chart_visualization_vap_core\word_cloud.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\word_cloud.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_chart_visualization_vap_core/word_cloud.svg","13007","12.7","4A01CDFF5A1130C064B62A7FEB61D6A6CDBFF94C4D24F392B0A29A43F6540C8D","4A01CDFF5A11","","","","Unique","2026-06-06 08:03:46","OK"
"ICON_000059","Data / Database","VDF","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","cloud_upload_36dp_0000f5_fill0_wght400_grad0_opsz40",".svg","03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_data_database_dataset/cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","736","0.72","91485374CD5548A9F36FF95DDE7418000A49683E469DF7A48245DB223A2E1627","91485374CD55","","","","Unique","2026-03-23 11:06:42","OK"
"ICON_000060","Data / Database","VDF","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","csv_36dp_0000f5_fill0_wght400_grad0_opsz40",".svg","03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_data_database_dataset/csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","825","0.81","7553BAFE787B5F770FCCC63FB25A72F43B63A6D7D51B9E37989456F6F6B707A3","7553BAFE787B","","","","Unique","2026-03-23 11:07:10","OK"
"ICON_000061","Data / Database","VDF;Risk-Control","data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","data_alert_36dp_ea3323_fill0_wght400_grad0_opsz40",".svg","03_data_database_dataset\data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_data_database_dataset\data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_data_database_dataset/data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","586","0.57","E711DED0C61461CD546006AF80F51066CF12E6952224F8CF99D07467D8A48805","E711DED0C614","","","","Unique","2026-03-23 10:42:34","OK"
"ICON_000062","Data / Database","VDF","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","dataset_linked_36dp_0000f5_fill0_wght400_grad0_opsz40",".svg","03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_data_database_dataset/dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","890","0.87","FA6C16966058AB581F247B9AE879AEA695A12CC7CE420DE092BBE80078D00F0F","FA6C16966058","","","","Unique","2026-03-23 10:42:00","OK"
"ICON_000063","Data / Database","VDF","sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","sync_saved_locally_36dp_0000f5_fill0_wght400_grad0_opsz40",".svg","03_data_database_dataset\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_data_database_dataset\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/03_data_database_dataset/sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","480","0.47","8651543B4E922929F75CB88065F31D2104BD23FEE8B32F1AA5733BC95263E762","8651543B4E92","","","","Unique","2026-03-23 10:42:26","OK"
"ICON_000064","File / Export","Shared","主力追蹤三工具導入方法論.svg","主力追蹤三工具導入方法論",".svg","04_file_format_export\主力追蹤三工具導入方法論.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\主力追蹤三工具導入方法論.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/04_file_format_export/%E4%B8%BB%E5%8A%9B%E8%BF%BD%E8%B9%A4%E4%B8%89%E5%B7%A5%E5%85%B7%E5%B0%8E%E5%85%A5%E6%96%B9%E6%B3%95%E8%AB%96.svg","43080","42.07","6DB02D62BB4B11C82D0BB8BE1E47CC07F1C75D8295AF4AAA3E0B062E5BD3D825","6DB02D62BB4B","","","","Unique","2026-04-16 13:52:03","OK"
"ICON_000065","File / Export","Shared","arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","arrow_back_36dp_0000f5_fill0_wght400_grad0_opsz40",".svg","04_file_format_export\arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/04_file_format_export/arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","200","0.2","30B2168D06AE53894FB4A6F81DF0D609B219B725237F9C0FDA9CAAC7809A9C9C","30B2168D06AE","SIZE_200","","","Same Size","2026-03-23 10:39:35","OK"
