"FileID","RelativePath","FullPath","FileName","Extension","Role","SizeBytes","SizeKB","Sha256","ModifiedAt","Status"
"VAP_FILE_000055","ASSETS\ICONS\03_chart_visualization_vap_core\SEO-Monitoring-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\SEO-Monitoring-Icon.png","SEO-Monitoring-Icon.png",".png","IMAGE_OR_ICON","2876","2.81","EE6CD0C379D9B7BA881478FAAB9D4D9F18BB389F4C23EE742EFC9CADEB029741","2026-06-08 21:09:01","OK"
"VAP_FILE_000056","ASSETS\ICONS\03_chart_visualization_vap_core\span_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\span_chart.svg","span_chart.svg",".svg","IMAGE_OR_ICON","1674","1.63","B677389F61AD325970053FD9C37389E54B6CA5B494301792AD4760D580184E71","2026-06-06 08:02:22","OK"
"VAP_FILE_000057","ASSETS\ICONS\03_chart_visualization_vap_core\stacked_area_graph.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\stacked_area_graph.svg","stacked_area_graph.svg",".svg","IMAGE_OR_ICON","1192","1.16","9254178DD12C2590B867BC0F21F1677C436560FD15855371BA6AC571EEBB8324","2026-06-06 08:02:16","OK"
"VAP_FILE_000058","ASSETS\ICONS\03_chart_visualization_vap_core\stacked_bar_graph.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\stacked_bar_graph.svg","stacked_bar_graph.svg",".svg","IMAGE_OR_ICON","2797","2.73","43057D669BBBBA1D067458798DC9022DB7C50FD21EB39E7DEC98E920246AC9B6","2026-06-06 08:03:09","OK"
"VAP_FILE_000059","ASSETS\ICONS\03_chart_visualization_vap_core\sunburst_diagram.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\sunburst_diagram.svg","sunburst_diagram.svg",".svg","IMAGE_OR_ICON","10460","10.21","0D95F9FF99E725E86845AE70049AC7D3E40BD0A36265F7856B27D8BE0F922001","2026-06-06 08:02:55","OK"
"VAP_FILE_000060","ASSETS\ICONS\03_chart_visualization_vap_core\tally_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\tally_chart.svg","tally_chart.svg",".svg","IMAGE_OR_ICON","1185","1.16","9EB79AE909B4E23D264D5FA16286EABD035181C87902D58C791ECB89B29DD4ED","2026-06-06 08:02:49","OK"
"VAP_FILE_000061","ASSETS\ICONS\03_chart_visualization_vap_core\time_table.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\time_table.svg","time_table.svg",".svg","IMAGE_OR_ICON","3699","3.61","A510D0046D8EF4447D7C515D227EC090F08730F7E9AF639464A09C899647516A","2026-06-06 08:03:16","OK"
"VAP_FILE_000062","ASSETS\ICONS\03_chart_visualization_vap_core\violin_plot.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\violin_plot.svg","violin_plot.svg",".svg","IMAGE_OR_ICON","1770","1.73","8B6C3D2A4B56ABD21D12475D06561C8A5F83FC99AEC69CDC1B34AA3033E61922","2026-06-06 08:03:40","OK"
"VAP_FILE_000063","ASSETS\ICONS\03_chart_visualization_vap_core\waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","253","0.25","9119F13E9201CEA7BB3343C1A9B4FEFB2EEA8A2065E01679E87EFE4B78422DAA","2026-03-23 11:05:01","OK"
"VAP_FILE_000064","ASSETS\ICONS\03_chart_visualization_vap_core\word_cloud.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\word_cloud.svg","word_cloud.svg",".svg","IMAGE_OR_ICON","13007","12.7","4A01CDFF5A1130C064B62A7FEB61D6A6CDBFF94C4D24F392B0A29A43F6540C8D","2026-06-06 08:03:46","OK"
"VAP_FILE_000065","ASSETS\ICONS\03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","736","0.72","91485374CD5548A9F36FF95DDE7418000A49683E469DF7A48245DB223A2E1627","2026-03-23 11:06:42","OK"
"VAP_FILE_000066","ASSETS\ICONS\03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","825","0.81","7553BAFE787B5F770FCCC63FB25A72F43B63A6D7D51B9E37989456F6F6B707A3","2026-03-23 11:07:10","OK"
"VAP_FILE_000067","ASSETS\ICONS\03_data_database_dataset\data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","586","0.57","E711DED0C61461CD546006AF80F51066CF12E6952224F8CF99D07467D8A48805","2026-03-23 10:42:34","OK"
"VAP_FILE_000068","ASSETS\ICONS\03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","890","0.87","FA6C16966058AB581F247B9AE879AEA695A12CC7CE420DE092BBE80078D00F0F","2026-03-23 10:42:00","OK"
"VAP_FILE_000069","ASSETS\ICONS\03_data_database_dataset\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","480","0.47","8651543B4E922929F75CB88065F31D2104BD23FEE8B32F1AA5733BC95263E762","2026-03-23 10:42:26","OK"
"VAP_FILE_000070","ASSETS\ICONS\04_file_format_export\主力追蹤三工具導入方法論.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\主力追蹤三工具導入方法論.svg","主力追蹤三工具導入方法論.svg",".svg","IMAGE_OR_ICON","43080","42.07","6DB02D62BB4B11C82D0BB8BE1E47CC07F1C75D8295AF4AAA3E0B062E5BD3D825","2026-04-16 13:52:03","OK"
"VAP_FILE_000071","ASSETS\ICONS\04_file_format_export\arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","200","0.2","30B2168D06AE53894FB4A6F81DF0D609B219B725237F9C0FDA9CAAC7809A9C9C","2026-03-23 10:39:35","OK"
"VAP_FILE_000072","ASSETS\ICONS\04_file_format_export\calculate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\calculate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","calculate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","690","0.67","8E700AD46A192184B2CCB6EC3BE7CB37AC6838912DF2ACCD76CC232323557AAA","2026-03-23 11:03:46","OK"
"VAP_FILE_000073","ASSETS\ICONS\04_file_format_export\delete_36dp_5985E1_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\delete_36dp_5985E1_FILL0_wght400_GRAD0_opsz40.svg","delete_36dp_5985E1_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","411","0.4","78542EC64A14E6103B4A9315840AAB31BCE1BD598E490799A1CA91DB96687FB5","2026-03-23 10:38:16","OK"
"VAP_FILE_000074","ASSETS\ICONS\04_file_format_export\Download-Information-Icon__397E739437.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Download-Information-Icon__397E739437.png","Download-Information-Icon__397E739437.png",".png","IMAGE_OR_ICON","2280","2.23","397E739437F0395680A56CA66AEA705B9C90081DE4EC2F89EC8B228EB8D9B760","2026-06-08 21:09:02","OK"
"VAP_FILE_000075","ASSETS\ICONS\04_file_format_export\Download-Information-Icon__4AECC72ADE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Download-Information-Icon__4AECC72ADE.png","Download-Information-Icon__4AECC72ADE.png",".png","IMAGE_OR_ICON","1558","1.52","4AECC72ADEEC24D26C863ABDA1FB2E8D170B85D246C1BCDD93995DC7714CD2B1","2026-06-08 21:09:01","OK"
"VAP_FILE_000076","ASSETS\ICONS\04_file_format_export\Download-Information-Icon__E078AC9B26.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Download-Information-Icon__E078AC9B26.png","Download-Information-Icon__E078AC9B26.png",".png","IMAGE_OR_ICON","8637","8.43","E078AC9B26C7939F312B6237271EC0B3D6969B118800E1BDE54F7D6E7ECC2637","2026-06-08 21:09:01","OK"
"VAP_FILE_000077","ASSETS\ICONS\04_file_format_export\Download-Information-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Download-Information-Icon.png","Download-Information-Icon.png",".png","IMAGE_OR_ICON","3970","3.88","DA6F1F8CEB42F419F733619F40574D33C80825780E9F164AC2E31475AE9E79A7","2026-06-08 21:09:01","OK"
"VAP_FILE_000078","ASSETS\ICONS\04_file_format_export\error_bars.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\error_bars.svg","error_bars.svg",".svg","IMAGE_OR_ICON","2395","2.34","63C48E486B27C9C3BAC365668C64BFFCCDDBBE80BFA572F0E84F655E0AC4AB92","2026-06-06 07:59:48","OK"
"VAP_FILE_000079","ASSETS\ICONS\04_file_format_export\frame_bug_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\frame_bug_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","frame_bug_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","1236","1.21","A27C77E966B039FF09D1F8DA06FB5333FB4DEAF23C07B8C47ED8D8FF5FCC4E5C","2026-03-23 10:43:13","OK"
"VAP_FILE_000080","ASSETS\ICONS\04_file_format_export\icon_extraction_pipeline.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\icon_extraction_pipeline.svg","icon_extraction_pipeline.svg",".svg","IMAGE_OR_ICON","25806","25.2","41059271FCFB82AAD4E0FC4FD09382CE2717B4DC6AB99019511C44C4A7192253","2026-03-23 17:27:07","OK"
"VAP_FILE_000081","ASSETS\ICONS\04_file_format_export\lan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\lan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","lan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","400","0.39","1423A75BC92F063F12B9BD47DCACC554CE6A1B07E0CEEDD85EBD9238A07766C4","2026-03-23 11:01:41","OK"
"VAP_FILE_000082","ASSETS\ICONS\04_file_format_export\lan_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\lan_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","lan_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","400","0.39","45E569B1E2E7B7A33DC5A7A0D97B6490A57E969881F7A4654F9CBB8EA2A36152","2026-03-23 11:00:39","OK"
"VAP_FILE_000083","ASSETS\ICONS\04_file_format_export\macro_data_source_matrix.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\macro_data_source_matrix.svg","macro_data_source_matrix.svg",".svg","IMAGE_OR_ICON","154811","151.18","338DB74F9F9A7F87C79E1DEED7731F73DB844E27B33A05D57C442D24FC96806B","2026-03-23 10:01:53","OK"
"VAP_FILE_000084","ASSETS\ICONS\04_file_format_export\manufacturing_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\manufacturing_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","manufacturing_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","1245","1.22","24FAA716C834659DDBB53E300237522C37F6FCC40AE4D93C46704336BA99DBD4","2026-03-23 10:46:21","OK"
"VAP_FILE_000085","ASSETS\ICONS\04_file_format_export\menu_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\menu_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","menu_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","214","0.21","58E815DF403316737365620A1A045290C27E510E141F4A79DA3600CCF1CBCD5B","2026-03-23 10:39:22","OK"
"VAP_FILE_000086","ASSETS\ICONS\04_file_format_export\monitor_heart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\monitor_heart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","monitor_heart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","699","0.68","4F9F787D173AA71E6B1B6BE28769815DF03BF8D3FCA1233F282BC38904E15C20","2026-03-23 10:44:07","OK"
"VAP_FILE_000087","ASSETS\ICONS\04_file_format_export\notion_knowledge_city_system.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\notion_knowledge_city_system.svg","notion_knowledge_city_system.svg",".svg","IMAGE_OR_ICON","16318","15.94","C5A4DEFFDCC9F42BC0C52FA19486FBC22AE1EDB4E941FF8A315D2555470E1EAA","2026-04-13 21:46:03","OK"
"VAP_FILE_000088","ASSETS\ICONS\04_file_format_export\notion_program_management.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\notion_program_management.svg","notion_program_management.svg",".svg","IMAGE_OR_ICON","51366","50.16","FC2CEA69B99172945F5D9B49CA0CA7332AC6FAB8E07ABECA199698AB786CC741","2026-04-13 13:55:33","OK"
"VAP_FILE_000089","ASSETS\ICONS\04_file_format_export\picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","814","0.79","237F83917B2B26FC5C630F1D8C5FACB7F3A796D9C403599F9DA77901F18BB65C","2026-03-23 10:54:30","OK"
"VAP_FILE_000090","ASSETS\ICONS\04_file_format_export\sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","617","0.6","02F8F2296E7597D8A578389938AE3DB77D776E59B4E97011C7CD45FDC03516A5","2026-03-23 11:00:17","OK"
"VAP_FILE_000091","ASSETS\ICONS\04_file_format_export\share_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\share_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","share_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","1318","1.29","FBD8811364309FF8E8F0AF49931BB58F8D85BD10FC0E5369038347C895167B73","2026-03-23 10:43:55","OK"
"VAP_FILE_000092","ASSETS\ICONS\04_file_format_export\star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","326","0.32","20E5C2FBDC7DC28A9932781F52AEBC0A6593A9B135CD4FE7E2660BA2F54ED8D7","2026-03-23 10:38:41","OK"
"VAP_FILE_000093","ASSETS\ICONS\04_file_format_export\Upload-Information-Icon__A11BB48561.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Upload-Information-Icon__A11BB48561.png","Upload-Information-Icon__A11BB48561.png",".png","IMAGE_OR_ICON","8576","8.38","A11BB4856111022CF9C7801841CD1F40BD0883BAEE8D359BA946C1559C53E60B","2026-06-08 21:09:01","OK"
"VAP_FILE_000094","ASSETS\ICONS\04_file_format_export\Upload-Information-Icon__C1C51DFF37.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Upload-Information-Icon__C1C51DFF37.png","Upload-Information-Icon__C1C51DFF37.png",".png","IMAGE_OR_ICON","2259","2.21","C1C51DFF3764025C4339E17BEA664E2A61B51878F228D070355EB337DF891418","2026-06-08 21:09:02","OK"
"VAP_FILE_000095","ASSETS\ICONS\04_file_format_export\Upload-Information-Icon__F52F4657D3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Upload-Information-Icon__F52F4657D3.png","Upload-Information-Icon__F52F4657D3.png",".png","IMAGE_OR_ICON","1542","1.51","F52F4657D34F6CD63D43F56C8F60AA3E9FAC1B9E573C25096F5D01FBE2C33AF0","2026-06-08 21:09:02","OK"
"VAP_FILE_000096","ASSETS\ICONS\04_file_format_export\Upload-Information-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Upload-Information-Icon.png","Upload-Information-Icon.png",".png","IMAGE_OR_ICON","3832","3.74","52C4E2B2985BE343A6F66FFECDE258CEB305FEDE7845D66FE0D8D2AFE7D92428","2026-06-08 21:09:01","OK"
"VAP_FILE_000097","ASSETS\ICONS\04_file_format_export\via_mastersetup_architecture.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\via_mastersetup_architecture.svg","via_mastersetup_architecture.svg",".svg","IMAGE_OR_ICON","20217","19.74","2574D677365AFEF1E3A45CCB2869CFA6722B2E3F45305E89A571A5BE9FB5180F","2026-04-02 22:48:14","OK"
"VAP_FILE_000098","ASSETS\ICONS\04_file_format_export\via_module_matrix.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\via_module_matrix.svg","via_module_matrix.svg",".svg","IMAGE_OR_ICON","39563","38.64","9C81F58A7B0CB91D332BF3099F3F6B4BE7DB6FF6285CBD3AB39B6FAE84777992","2026-04-06 06:30:36","OK"
"VAP_FILE_000099","ASSETS\ICONS\04_file_format_export\via_safe_cpu_accel_arch.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\via_safe_cpu_accel_arch.svg","via_safe_cpu_accel_arch.svg",".svg","IMAGE_OR_ICON","19567","19.11","7A48112226BE7B37E1CE990D94E4C2AB3CCC9F1539B6B13D57BE246123C8C9E3","2026-03-23 06:31:16","OK"
"VAP_FILE_000100","ASSETS\ICONS\04_file_format_export\warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","406","0.4","D813746EE4D435F9C61F4C7A954F8497C16B2C39B6012F06E9ED0C45BAE988CC","2026-03-23 10:45:14","OK"
"VAP_FILE_000101","ASSETS\ICONS\04_file_format_export\youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","1107","1.08","C4F0E922DFF8451F839F4D1B72D8E3FE576EDE75D44A7BA19FB7EFB7B61C26B5","2026-03-23 11:10:13","OK"
"VAP_FILE_000102","ASSETS\ICONS\04_file_format_export\zoom_in_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\zoom_in_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","zoom_in_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","626","0.61","A90776E132E954705B3EAFFD1E6F55D2A4C7F29D04F5246868C6F16028045836","2026-03-23 10:49:17","OK"
"VAP_FILE_000103","ASSETS\ICONS\04_file_format_export\zoom_out_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\zoom_out_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","zoom_out_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","IMAGE_OR_ICON","560","0.55","5C87332DC4F09B08E9DBA718CADA2DB6A56685586852CC12C9758477218F0096","2026-03-23 10:41:41","OK"
"VAP_FILE_000104","ASSETS\ICONS\04_vap_chart_visualization\arc_diagram.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_vap_chart_visualization\arc_diagram.svg","arc_diagram.svg",".svg","IMAGE_OR_ICON","1932","1.89","7C14C9A4D067819E2B4609B84EFC90B3341EB7FC8C8C4D3CF4F7BD7D3EDA66BD","2026-06-06 07:56:57","OK"
"VAP_FILE_000105","ASSETS\ICONS\04_vap_chart_visualization\area_graph.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_vap_chart_visualization\area_graph.svg","area_graph.svg",".svg","IMAGE_OR_ICON","757","0.74","4ADF1428448762601960A10CDCC035E82B97C25EEDCF41DFDCA155F5308966E6","2026-06-06 07:57:02","OK"
"VAP_FILE_000106","ASSETS\ICONS\04_vap_chart_visualization\bubble_map.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_vap_chart_visualization\bubble_map.svg","bubble_map.svg",".svg","IMAGE_OR_ICON","3750","3.66","4CC6A6217095BF0B492521EB8BCF566864744B9D7D84649CF389F989B9CEB94E","2026-06-06 07:58:08","OK"
"VAP_FILE_000107","ASSETS\ICONS\04_vap_chart_visualization\chord_diagram.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_vap_chart_visualization\chord_diagram.svg","chord_diagram.svg",".svg","IMAGE_OR_ICON","2138","2.09","B1F251E646ED68D2D3CEF434375C555FCFABAAB1CC56F63B0D73F09F159F217C","2026-06-06 07:58:31","OK"
