"ToolID","ToolName","FileName","Category","Layer","Role","Path","RelativePath","ToolType","Priority","TargetEnv","HardGateRequired","AllowDirectRun","EntryMode","Status","Risk","SizeBytes","ModifiedTime","Sha256","AIInstruction","EngineerInstruction"
"VIA-SUP-0158","VETF_VIA_Runtime_Bridge_All_in_One.py.freeze.lock","VETF_VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json","80_VETF_Supportive_Sort","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json","80_VETF_Supportive_Sort\VETF_VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json","json","3","document/report","True","False","NexusCoreManaged","FOUND","LOW","1105","2026-06-08 20:10:15","B3D1E0201A603EA7BAD7AA4BEAAD7BDAFE9D400DFD2392906948FD3828FB5DA2","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0159","VETF_VIA_RuntimeImportFirewall","VETF_VIA_RuntimeImportFirewall.py","80_VETF_Supportive_Sort","L3_HardGate_Protection","Protection, network guard, environment risk gate","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RuntimeImportFirewall.py","80_VETF_Supportive_Sort\VETF_VIA_RuntimeImportFirewall.py","python","1","via_core_312","True","False","NexusCoreManaged","FOUND","LOW","9658","2026-05-26 16:35:45","44E6514C7D2B242208611A36E9D725E2AD27A0BC05F16D731DED8F95A2A80900","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0160","VETF_VIA_RuntimeImportFirewall.py.freeze.lock","VETF_VIA_RuntimeImportFirewall.py.freeze.lock.json","80_VETF_Supportive_Sort","L3_HardGate_Protection","Protection, network guard, environment risk gate","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RuntimeImportFirewall.py.freeze.lock.json","80_VETF_Supportive_Sort\VETF_VIA_RuntimeImportFirewall.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1089","2026-06-08 20:10:15","9B712132FFE96164A5E4667EA1FA4BA2C4F80693889508D1EADFC00C2D33DB6C","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0161","VETF_VIA_SSOT_Unified","VETF_VIA_SSOT_Unified.py","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_SSOT_Unified.py","80_VETF_Supportive_Sort\VETF_VIA_SSOT_Unified.py","python","1","via_core_312","True","False","NexusCoreManaged","FOUND","LOW","306724","2026-05-26 16:47:58","613700C560AA1C95958F88CFB998F40D162DABFA955D26553279B345DC00C441","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0162","VETF_VIA_SSOT_Unified.py.freeze.lock","VETF_VIA_SSOT_Unified.py.freeze.lock.json","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_SSOT_Unified.py.freeze.lock.json","80_VETF_Supportive_Sort\VETF_VIA_SSOT_Unified.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1055","2026-06-08 20:10:15","B820442C4C22633446454B2BEFC26F7B6322FB9D950D1FF02A6A28770399A163","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0163","VETF_VIA_Supportive_Runtime_HardGate_Bridge","VETF_VIA_Supportive_Runtime_HardGate_Bridge.py","80_VETF_Supportive_Sort","L3_HardGate_Protection","Protection, network guard, environment risk gate","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Supportive_Runtime_HardGate_Bridge.py","80_VETF_Supportive_Sort\VETF_VIA_Supportive_Runtime_HardGate_Bridge.py","python","1","via_core_312","True","False","NexusCoreManaged","FOUND","LOW","14829","2026-05-26 16:47:59","7BED139672C8E1B9C3F61FE12AF23781FB865F10954A29BEA4D9608755556FA6","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0164","VETF_VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock","VETF_VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json","80_VETF_Supportive_Sort","L3_HardGate_Protection","Protection, network guard, environment risk gate","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json","80_VETF_Supportive_Sort\VETF_VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1141","2026-06-08 20:10:15","1FB91A8348FCB45C0477F1D13C33183E65AFE1F2AA86EE5B8DD5D5AC11E0263D","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0165","VETF_VIS_InstallHealthRegistry_VRN_v02143","VETF_VIS_InstallHealthRegistry_VRN_v02143.json","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry_VRN_v02143.json","80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry_VRN_v02143.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","4508","2026-05-24 19:43:02","4DF54ED283D23E3F38747EDC93B31E95526DAB502D77C5DC6520CA03FF8E8638","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0166","VETF_VIS_InstallHealthRegistry_VRN_v02143.json.freeze.lock","VETF_VIS_InstallHealthRegistry_VRN_v02143.json.freeze.lock.json","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry_VRN_v02143.json.freeze.lock.json","80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry_VRN_v02143.json.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1077","2026-06-08 20:10:16","A4CA864A4B9B79A67AA32D0EE81A817D4F2262FE6E7CC09199467F262ABE3D25","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0167","VETF_VIS_InstallHealthRegistry","VETF_VIS_InstallHealthRegistry.py","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry.py","80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry.py","python","1","via_core_312","True","False","NexusCoreManaged","FOUND","LOW","5107","2026-05-26 16:35:46","6D68E22432FE7D1EBC72A6CE75036EA4D5041E97C1BF81BA43BC370180336942","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0168","VETF_VIS_InstallHealthRegistry.py.freeze.lock","VETF_VIS_InstallHealthRegistry.py.freeze.lock.json","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry.py.freeze.lock.json","80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1088","2026-06-08 20:10:15","C956A345673E0073EDB941DAF78755CFDB0F644187EA450F6DC9F4381224EA4B","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0169","VETF_VIS_VRN_FinancialRescueRules_v06126","VETF_VIS_VRN_FinancialRescueRules_v06126.py","80_VETF_Supportive_Sort","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialRescueRules_v06126.py","80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialRescueRules_v06126.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","9644","2026-05-26 16:35:46","72391B3885F303111A5725D4D8237ECB7AFCC4F4261DD5499CBF30BD40724EA9","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0170","VETF_VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock","VETF_VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json","80_VETF_Supportive_Sort","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json","80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1128","2026-06-08 20:10:16","63D140A136EC7C239C5207F8C69BF06C68E5F6F98A55B6A5BD9D868DDFAE6D87","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0171","VETF_VIS_VRN_FinancialSSOT_v0608","VETF_VIS_VRN_FinancialSSOT_v0608.py","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialSSOT_v0608.py","80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialSSOT_v0608.py","python","1","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","17050","2026-05-26 16:35:47","6F57063354728310ED3D31C78A8BD9C4E979130F0382094915B5B9E360DF4126","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0172","VETF_VIS_VRN_FinancialSSOT_v0608.py.freeze.lock","VETF_VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json","80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1095","2026-06-08 20:10:16","5E0A9BF4DE174ED5B3FD46707602B9001C2332BA9BD8306619DCAF2DA43342D9","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0173","VETF_VIS_VRN_HistoricalValidationPolicy_v0100","VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py","80_VETF_Supportive_Sort","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py","80_VETF_Supportive_Sort\VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","8849","2026-05-31 06:47:07","9A3D88F76AD637A3CCBDDC50FDFF8B8285C0976187C423C75FCF953776D5380D","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0174","VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock","VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json","80_VETF_Supportive_Sort","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json","80_VETF_Supportive_Sort\VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1149","2026-06-08 20:10:16","728B2675AFF70DDF1B0804DF564C7410C304176E9516D7822368356B6A738318","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0175","Invoke-VeritasNexusCore","Invoke-VeritasNexusCore.ps1","00_Root","L1_Control_Entry","Single approved entry for supportive modules","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VeritasNexusCore.ps1","Invoke-VeritasNexusCore.ps1","powershell","0","PowerShell 7","False","True","DirectAllowed","FOUND","LOW","29603","2026-06-10 19:37:29","D21ABE6308AFCAFC20C3F20ED8B28B089DC847C2E024B2CFAECCB84D09683FB2","Use this as the approved entry.","Register and expose in matrix/report."
"VIA-SUP-0176","Read_Me_VeritasNexusCore","Read_Me_VeritasNexusCore.md","00_Root","L0_SSOT_Documentation","Human and AI onboarding SSOT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Read_Me_VeritasNexusCore.md","Read_Me_VeritasNexusCore.md","markdown","0","document/report","False","False","NexusCoreManaged","FOUND","LOW","11108","2026-06-08 20:22:08","E17A9D1312F6B730094C4D868156681CF7B7D49C53FA1B2226AB5C859F6B79F2","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
