"ID","Role","FileName","Extension","RelativePath","FullPath","SizeBytes","SizeKB","Sha256","ModifiedAt","Status"
"ICON_000057","Chart / Visualization","waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","03_chart_visualization_vap_core\waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\waterfall_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","253","0.25","9119F13E9201CEA7BB3343C1A9B4FEFB2EEA8A2065E01679E87EFE4B78422DAA","2026-03-23 11:05:01","OK"
"ICON_000058","Chart / Visualization","word_cloud.svg",".svg","03_chart_visualization_vap_core\word_cloud.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_chart_visualization_vap_core\word_cloud.svg","13007","12.7","4A01CDFF5A1130C064B62A7FEB61D6A6CDBFF94C4D24F392B0A29A43F6540C8D","2026-06-06 08:03:46","OK"
"ICON_000059","Data / Database","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","736","0.72","91485374CD5548A9F36FF95DDE7418000A49683E469DF7A48245DB223A2E1627","2026-03-23 11:06:42","OK"
"ICON_000060","Data / Database","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","825","0.81","7553BAFE787B5F770FCCC63FB25A72F43B63A6D7D51B9E37989456F6F6B707A3","2026-03-23 11:07:10","OK"
"ICON_000061","Data / Database","data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","03_data_database_dataset\data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_data_database_dataset\data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","586","0.57","E711DED0C61461CD546006AF80F51066CF12E6952224F8CF99D07467D8A48805","2026-03-23 10:42:34","OK"
"ICON_000062","Data / Database","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","890","0.87","FA6C16966058AB581F247B9AE879AEA695A12CC7CE420DE092BBE80078D00F0F","2026-03-23 10:42:00","OK"
"ICON_000063","Data / Database","sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","03_data_database_dataset\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\03_data_database_dataset\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","480","0.47","8651543B4E922929F75CB88065F31D2104BD23FEE8B32F1AA5733BC95263E762","2026-03-23 10:42:26","OK"
"ICON_000064","File / Export","主力追蹤三工具導入方法論.svg",".svg","04_file_format_export\主力追蹤三工具導入方法論.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\主力追蹤三工具導入方法論.svg","43080","42.07","6DB02D62BB4B11C82D0BB8BE1E47CC07F1C75D8295AF4AAA3E0B062E5BD3D825","2026-04-16 13:52:03","OK"
"ICON_000065","File / Export","arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","200","0.2","30B2168D06AE53894FB4A6F81DF0D609B219B725237F9C0FDA9CAAC7809A9C9C","2026-03-23 10:39:35","OK"
"ICON_000066","File / Export","calculate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\calculate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\calculate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","690","0.67","8E700AD46A192184B2CCB6EC3BE7CB37AC6838912DF2ACCD76CC232323557AAA","2026-03-23 11:03:46","OK"
"ICON_000067","File / Export","delete_36dp_5985E1_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\delete_36dp_5985E1_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\delete_36dp_5985E1_FILL0_wght400_GRAD0_opsz40.svg","411","0.4","78542EC64A14E6103B4A9315840AAB31BCE1BD598E490799A1CA91DB96687FB5","2026-03-23 10:38:16","OK"
"ICON_000068","File / Export","Download-Information-Icon__397E739437.png",".png","04_file_format_export\Download-Information-Icon__397E739437.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\Download-Information-Icon__397E739437.png","2280","2.23","397E739437F0395680A56CA66AEA705B9C90081DE4EC2F89EC8B228EB8D9B760","2026-06-08 21:09:02","OK"
"ICON_000069","File / Export","Download-Information-Icon__4AECC72ADE.png",".png","04_file_format_export\Download-Information-Icon__4AECC72ADE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\Download-Information-Icon__4AECC72ADE.png","1558","1.52","4AECC72ADEEC24D26C863ABDA1FB2E8D170B85D246C1BCDD93995DC7714CD2B1","2026-06-08 21:09:01","OK"
"ICON_000070","File / Export","Download-Information-Icon__E078AC9B26.png",".png","04_file_format_export\Download-Information-Icon__E078AC9B26.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\Download-Information-Icon__E078AC9B26.png","8637","8.43","E078AC9B26C7939F312B6237271EC0B3D6969B118800E1BDE54F7D6E7ECC2637","2026-06-08 21:09:01","OK"
"ICON_000071","File / Export","Download-Information-Icon.png",".png","04_file_format_export\Download-Information-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\Download-Information-Icon.png","3970","3.88","DA6F1F8CEB42F419F733619F40574D33C80825780E9F164AC2E31475AE9E79A7","2026-06-08 21:09:01","OK"
"ICON_000072","File / Export","error_bars.svg",".svg","04_file_format_export\error_bars.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\error_bars.svg","2395","2.34","63C48E486B27C9C3BAC365668C64BFFCCDDBBE80BFA572F0E84F655E0AC4AB92","2026-06-06 07:59:48","OK"
"ICON_000073","File / Export","frame_bug_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\frame_bug_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\frame_bug_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","1236","1.21","A27C77E966B039FF09D1F8DA06FB5333FB4DEAF23C07B8C47ED8D8FF5FCC4E5C","2026-03-23 10:43:13","OK"
"ICON_000074","File / Export","icon_extraction_pipeline.svg",".svg","04_file_format_export\icon_extraction_pipeline.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\icon_extraction_pipeline.svg","25806","25.2","41059271FCFB82AAD4E0FC4FD09382CE2717B4DC6AB99019511C44C4A7192253","2026-03-23 17:27:07","OK"
"ICON_000075","File / Export","lan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\lan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\lan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","400","0.39","1423A75BC92F063F12B9BD47DCACC554CE6A1B07E0CEEDD85EBD9238A07766C4","2026-03-23 11:01:41","OK"
"ICON_000076","File / Export","lan_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\lan_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\lan_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","400","0.39","45E569B1E2E7B7A33DC5A7A0D97B6490A57E969881F7A4654F9CBB8EA2A36152","2026-03-23 11:00:39","OK"
"ICON_000077","Data / Database","macro_data_source_matrix.svg",".svg","04_file_format_export\macro_data_source_matrix.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\macro_data_source_matrix.svg","154811","151.18","338DB74F9F9A7F87C79E1DEED7731F73DB844E27B33A05D57C442D24FC96806B","2026-03-23 10:01:53","OK"
"ICON_000078","File / Export","manufacturing_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\manufacturing_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\manufacturing_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","1245","1.22","24FAA716C834659DDBB53E300237522C37F6FCC40AE4D93C46704336BA99DBD4","2026-03-23 10:46:21","OK"
"ICON_000079","File / Export","menu_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\menu_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\menu_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","214","0.21","58E815DF403316737365620A1A045290C27E510E141F4A79DA3600CCF1CBCD5B","2026-03-23 10:39:22","OK"
"ICON_000080","File / Export","monitor_heart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\monitor_heart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\monitor_heart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","699","0.68","4F9F787D173AA71E6B1B6BE28769815DF03BF8D3FCA1233F282BC38904E15C20","2026-03-23 10:44:07","OK"
"ICON_000081","File / Export","notion_knowledge_city_system.svg",".svg","04_file_format_export\notion_knowledge_city_system.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\notion_knowledge_city_system.svg","16318","15.94","C5A4DEFFDCC9F42BC0C52FA19486FBC22AE1EDB4E941FF8A315D2555470E1EAA","2026-04-13 21:46:03","OK"
"ICON_000082","File / Export","notion_program_management.svg",".svg","04_file_format_export\notion_program_management.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\notion_program_management.svg","51366","50.16","FC2CEA69B99172945F5D9B49CA0CA7332AC6FAB8E07ABECA199698AB786CC741","2026-04-13 13:55:33","OK"
"ICON_000083","File / Export","picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","814","0.79","237F83917B2B26FC5C630F1D8C5FACB7F3A796D9C403599F9DA77901F18BB65C","2026-03-23 10:54:30","OK"
"ICON_000084","File / Export","sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","617","0.6","02F8F2296E7597D8A578389938AE3DB77D776E59B4E97011C7CD45FDC03516A5","2026-03-23 11:00:17","OK"
"ICON_000085","File / Export","share_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\share_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\share_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","1318","1.29","FBD8811364309FF8E8F0AF49931BB58F8D85BD10FC0E5369038347C895167B73","2026-03-23 10:43:55","OK"
"ICON_000086","File / Export","star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","326","0.32","20E5C2FBDC7DC28A9932781F52AEBC0A6593A9B135CD4FE7E2660BA2F54ED8D7","2026-03-23 10:38:41","OK"
"ICON_000087","File / Export","Upload-Information-Icon__A11BB48561.png",".png","04_file_format_export\Upload-Information-Icon__A11BB48561.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\Upload-Information-Icon__A11BB48561.png","8576","8.38","A11BB4856111022CF9C7801841CD1F40BD0883BAEE8D359BA946C1559C53E60B","2026-06-08 21:09:01","OK"
"ICON_000088","File / Export","Upload-Information-Icon__C1C51DFF37.png",".png","04_file_format_export\Upload-Information-Icon__C1C51DFF37.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\Upload-Information-Icon__C1C51DFF37.png","2259","2.21","C1C51DFF3764025C4339E17BEA664E2A61B51878F228D070355EB337DF891418","2026-06-08 21:09:02","OK"
"ICON_000089","File / Export","Upload-Information-Icon__F52F4657D3.png",".png","04_file_format_export\Upload-Information-Icon__F52F4657D3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\Upload-Information-Icon__F52F4657D3.png","1542","1.51","F52F4657D34F6CD63D43F56C8F60AA3E9FAC1B9E573C25096F5D01FBE2C33AF0","2026-06-08 21:09:02","OK"
"ICON_000090","File / Export","Upload-Information-Icon.png",".png","04_file_format_export\Upload-Information-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\Upload-Information-Icon.png","3832","3.74","52C4E2B2985BE343A6F66FFECDE258CEB305FEDE7845D66FE0D8D2AFE7D92428","2026-06-08 21:09:01","OK"
"ICON_000091","File / Export","via_mastersetup_architecture.svg",".svg","04_file_format_export\via_mastersetup_architecture.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\via_mastersetup_architecture.svg","20217","19.74","2574D677365AFEF1E3A45CCB2869CFA6722B2E3F45305E89A571A5BE9FB5180F","2026-04-02 22:48:14","OK"
"ICON_000092","Chart / Visualization","via_module_matrix.svg",".svg","04_file_format_export\via_module_matrix.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\via_module_matrix.svg","39563","38.64","9C81F58A7B0CB91D332BF3099F3F6B4BE7DB6FF6285CBD3AB39B6FAE84777992","2026-04-06 06:30:36","OK"
"ICON_000093","File / Export","via_safe_cpu_accel_arch.svg",".svg","04_file_format_export\via_safe_cpu_accel_arch.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\via_safe_cpu_accel_arch.svg","19567","19.11","7A48112226BE7B37E1CE990D94E4C2AB3CCC9F1539B6B13D57BE246123C8C9E3","2026-03-23 06:31:16","OK"
"ICON_000094","File / Export","warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","406","0.4","D813746EE4D435F9C61F4C7A954F8497C16B2C39B6012F06E9ED0C45BAE988CC","2026-03-23 10:45:14","OK"
"ICON_000095","File / Export","youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","1107","1.08","C4F0E922DFF8451F839F4D1B72D8E3FE576EDE75D44A7BA19FB7EFB7B61C26B5","2026-03-23 11:10:13","OK"
"ICON_000096","File / Export","zoom_in_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\zoom_in_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\zoom_in_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","626","0.61","A90776E132E954705B3EAFFD1E6F55D2A4C7F29D04F5246868C6F16028045836","2026-03-23 10:49:17","OK"
"ICON_000097","File / Export","zoom_out_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg",".svg","04_file_format_export\zoom_out_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_file_format_export\zoom_out_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","560","0.55","5C87332DC4F09B08E9DBA718CADA2DB6A56685586852CC12C9758477218F0096","2026-03-23 10:41:41","OK"
"ICON_000098","Chart / Visualization","arc_diagram.svg",".svg","04_vap_chart_visualization\arc_diagram.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_vap_chart_visualization\arc_diagram.svg","1932","1.89","7C14C9A4D067819E2B4609B84EFC90B3341EB7FC8C8C4D3CF4F7BD7D3EDA66BD","2026-06-06 07:56:57","OK"
"ICON_000099","Chart / Visualization","area_graph.svg",".svg","04_vap_chart_visualization\area_graph.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_vap_chart_visualization\area_graph.svg","757","0.74","4ADF1428448762601960A10CDCC035E82B97C25EEDCF41DFDCA155F5308966E6","2026-06-06 07:57:02","OK"
"ICON_000100","Chart / Visualization","bubble_map.svg",".svg","04_vap_chart_visualization\bubble_map.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_vap_chart_visualization\bubble_map.svg","3750","3.66","4CC6A6217095BF0B492521EB8BCF566864744B9D7D84649CF389F989B9CEB94E","2026-06-06 07:58:08","OK"
"ICON_000101","Chart / Visualization","chord_diagram.svg",".svg","04_vap_chart_visualization\chord_diagram.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_vap_chart_visualization\chord_diagram.svg","2138","2.09","B1F251E646ED68D2D3CEF434375C555FCFABAAB1CC56F63B0D73F09F159F217C","2026-06-06 07:58:31","OK"
"ICON_000102","Chart / Visualization","choropleth_map.svg",".svg","04_vap_chart_visualization\choropleth_map.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_vap_chart_visualization\choropleth_map.svg","22897","22.36","84474043C870DD87B3E80A0ED37344CB69D229A76A7B27928FECB1C1DF1B17C0","2026-06-06 07:58:36","OK"
"ICON_000103","Chart / Visualization","connection_map.svg",".svg","04_vap_chart_visualization\connection_map.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_vap_chart_visualization\connection_map.svg","10194","9.96","FA9C02696AAB512D2D4A92F36BF80E7B929976A6837B5D69BE1CE2653020D5A9","2026-06-06 07:58:49","OK"
"ICON_000104","Chart / Visualization","donut_chart.svg",".svg","04_vap_chart_visualization\donut_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_vap_chart_visualization\donut_chart.svg","1418","1.38","369F36A0CD3858FCCC29B9B1949F6F1ACE29F9DAD8E2BCFEF4EC1AD8AEFEB583","2026-06-06 07:59:04","OK"
"ICON_000105","Chart / Visualization","dot_matrix_chart.svg",".svg","04_vap_chart_visualization\dot_matrix_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_vap_chart_visualization\dot_matrix_chart.svg","1731","1.69","DF6FAC64C98A889B42FD9D0AA2B12FF681151966375200F4CD0E3A0EFA43CB9E","2026-06-06 07:59:14","OK"
"ICON_000106","Chart / Visualization","flow_chart.svg",".svg","04_vap_chart_visualization\flow_chart.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_vap_chart_visualization\flow_chart.svg","1185","1.16","D7B350A0E43361EB9C0B555872C568585CD62D8CEDDA9D4D3BC6B00033A30CD7","2026-06-06 07:59:57","OK"
"ICON_000107","Chart / Visualization","flow_map.svg",".svg","04_vap_chart_visualization\flow_map.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\04_vap_chart_visualization\flow_map.svg","9440","9.22","0FD6D379937C8CA2B2489C279DB4566E0EB83C22EA1578EC646991C17E1D9F21","2026-06-06 08:00:02","OK"
