file_path,file_name,column_name,row_count,non_blank_count,non_blank_ratio,unique_count,numeric_ratio,date_ratio,symbol_score,date_score,value_score,source_score,sample_values
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,risk,6,6,1.0,2,0.0,0.0,25,0,0,10,MEDIUM | MEDIUM | LOW | LOW | MEDIUM | MEDIUM
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,reported_rows,6,6,1.0,3,1.0,0.0,0,-25,45,10,0 | 0 | 120 | 30 | 0 | 0
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,staged_rows,6,6,1.0,3,1.0,0.0,0,-25,45,10,0 | 0 | 120 | 30 | 0 | 0
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,columns,6,2,0.3333,2,0.0,0.0,10,0,0,0,时间|排名|证券代码 | value
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,error,6,4,0.6667,1,1.0,0.0,-15,-25,45,0,timeout after 45s | timeout after 45s | timeout after 45s | timeout after 45s
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,vdf_source_function,150,150,1.0,2,0.0,0.0,25,0,0,90,stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,vdf_selected_category,150,150,1.0,2,0.0,0.0,25,0,0,10,STEEL | STEEL | STEEL | STEEL | STEEL | STEEL | STEEL | STEEL
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,vdf_target_table,150,150,1.0,1,0.0,0.0,25,0,0,10,VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,vdf_symbol_hint,150,150,1.0,2,0.0,0.0,85,0,0,10,STEEL | STEEL | STEEL | STEEL | STEEL | STEEL | STEEL | STEEL
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,vdf_canonical_family,150,150,1.0,1,0.0,0.0,25,0,0,10,VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,vdf_priority,150,150,1.0,1,1.0,0.0,0,-25,45,10,P1 | P1 | P1 | P1 | P1 | P1 | P1 | P1
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,vdf_seeded_at,150,150,1.0,2,1.0,1.0,-40,40,-5,10,2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,vdf_policy,150,150,1.0,1,0.0,0.0,25,0,0,10,STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,时间,150,120,0.8,120,1.0,1.0,-50,100,-5,10,2026-02-11 | 2026-02-12 | 2026-02-13 | 2026-02-14 | 2026-02-15 | 2026-02-16 | 2026-02-17 | 2026-02-18
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,排名,150,120,0.8,3,1.0,0.0,0,-25,45,10,1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,证券代码,150,120,0.8,1,1.0,1.0,-40,40,-5,10,00700 | 00700 | 00700 | 00700 | 00700 | 00700 | 00700 | 00700
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.csv,VDF_Global_Commodity_AkShare_Candidate_v0274.csv,value,150,30,0.2,30,0.0333,0.0,10,0,60,0,FEF | FCPO | RSS3 | RS | BTC | CT | NID | PBD
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,vdf_source_function,150,150,1.0,2,0.0,0.0,25,0,0,90,stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em | stock_hk_hot_rank_detail_em
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,vdf_selected_category,150,150,1.0,2,0.0,0.0,25,0,0,10,STEEL | STEEL | STEEL | STEEL | STEEL | STEEL | STEEL | STEEL
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,vdf_target_table,150,150,1.0,1,0.0,0.0,25,0,0,10,VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,vdf_symbol_hint,150,150,1.0,2,0.0,0.0,85,0,0,10,STEEL | STEEL | STEEL | STEEL | STEEL | STEEL | STEEL | STEEL
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,vdf_canonical_family,150,150,1.0,1,0.0,0.0,25,0,0,10,VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,vdf_priority,150,150,1.0,1,1.0,0.0,0,-25,45,10,P1 | P1 | P1 | P1 | P1 | P1 | P1 | P1
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,vdf_seeded_at,150,150,1.0,2,1.0,1.0,-40,40,-5,10,2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,vdf_policy,150,150,1.0,1,0.0,0.0,25,0,0,10,STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE | STAGING_ONLY_NO_DATABASE_WRITE
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,时间,150,120,0.8,120,1.0,1.0,-50,100,-5,10,2026-02-11 | 2026-02-12 | 2026-02-13 | 2026-02-14 | 2026-02-15 | 2026-02-16 | 2026-02-17 | 2026-02-18
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,排名,150,120,0.8,3,1.0,0.0,0,-25,45,10,1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,证券代码,150,120,0.8,1,1.0,1.0,-40,40,-5,10,00700 | 00700 | 00700 | 00700 | 00700 | 00700 | 00700 | 00700
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\staging\VDF_Global_Commodity_AkShare_Candidate_v0274.json,VDF_Global_Commodity_AkShare_Candidate_v0274.json,value,150,30,0.2,30,0.0333,0.0,10,0,60,0,FEF | FCPO | RSS3 | RS | BTC | CT | NID | PBD
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275_20260610_150853\plan\VDF_AkShare_CandidateStagingFinalSealPlan_v0275.json,VDF_AkShare_CandidateStagingFinalSealPlan_v0275.json,0,3,3,1.0,3,0.0,0.0,15,0,0,10,candidate_integrity_audit | quarantine_audit | activation_pointer_audit
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275_20260610_150853\registry\VDF_AkShare_CandidateIntegrityAudit_v0275.json,VDF_AkShare_CandidateIntegrityAudit_v0275.json,target_table,1,1,1.0,1,0.0,0.0,25,0,0,10,VDF_Global_Commodity_AkShare_Candidate
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275_20260610_150853\registry\VDF_AkShare_CandidateIntegrityAudit_v0275.json,VDF_AkShare_CandidateIntegrityAudit_v0275.json,expected_rows,1,1,1.0,1,1.0,0.0,0,-25,45,10,150
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275_20260610_150853\registry\VDF_AkShare_CandidateIntegrityAudit_v0275.json,VDF_AkShare_CandidateIntegrityAudit_v0275.json,csv_rows,1,1,1.0,1,1.0,0.0,0,-25,45,10,150
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275_20260610_150853\registry\VDF_AkShare_CandidateIntegrityAudit_v0275.json,VDF_AkShare_CandidateIntegrityAudit_v0275.json,json_rows,1,1,1.0,1,1.0,0.0,0,-25,45,10,150
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275_20260610_150853\registry\VDF_AkShare_CandidateIntegrityAudit_v0275.json,VDF_AkShare_CandidateIntegrityAudit_v0275.json,parquet_rows,1,1,1.0,1,1.0,0.0,0,-25,45,10,150
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275_20260610_150853\registry\VDF_AkShare_CandidateIntegrityAudit_v0275.json,VDF_AkShare_CandidateIntegrityAudit_v0275.json,hashes,1,1,1.0,1,1.0,0.0,0,-25,45,10,"{'csv': 'e7d79c714c2eafffef1d0fc2ddeda7412738007ab03ef6f88ce80ab1aedc17f4', 'json': 'b95c4980315c79b47cdc771681b432558f906cde3d88763ddc9d21e15fa6631f', 'parquet': '0c4d18faee3ba7b201c27495417d0394f7d58fda45c89aac37dd6b099ed80187'}"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275_20260610_150853\registry\VDF_AkShare_CandidateIntegrityAudit_v0275.json,VDF_AkShare_CandidateIntegrityAudit_v0275.json,all_files_exist,1,1,1.0,1,0.0,0.0,25,0,0,10,True
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275_20260610_150853\registry\VDF_AkShare_CandidateIntegrityAudit_v0275.json,VDF_AkShare_CandidateIntegrityAudit_v0275.json,row_counts_match,1,1,1.0,1,0.0,0.0,25,0,0,10,True
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275_20260610_150853\registry\VDF_AkShare_CandidateIntegrityAudit_v0275.json,VDF_AkShare_CandidateIntegrityAudit_v0275.json,risk,1,1,1.0,1,0.0,0.0,25,0,0,10,LOW
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275_20260610_150853\seal\VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275.json,VDF_AKSHARE_CANDIDATE_STAGING_FINAL_SEAL_v0275.json,0,8,8,1.0,8,0.125,0.0,15,0,0,10,Candidate final seal only. | No DATABASE write. | No canonical merge. | Quarantine notes preserved. | Future v027.6 must be merge gate review only. | No destructive delete. | No Stop-Process. | No exit.
