file_id,qualified,status,risk,score,elapsed_sec,pages,text_chars,ticker,report_date,broker,keyword_hits,reason,file_name,path
2bdd74d5ad28,True,QUALIFIED_FAST,LOW,100,0.2183,9,4101,2021,2025-12-02,GS,rating;eps;revenue;valuation,,NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-1590 20251202_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-1590 20251202_TT雜訊.pdf
bb3578cff8f2,True,QUALIFIED_FAST,LOW,100,0.1472,17,6942,2021,2025-12-03,GS,rating;eps;revenue;earnings,,NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-3661 20251203_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-3661 20251203_TT雜訊.pdf
415d87f21003,True,QUALIFIED_FAST,LOW,100,0.1452,9,5195,2021,2025-12-02,Morgan Stanley,hold;rating;eps;revenue,,NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-3665 20251202_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-3665 20251202_TT雜訊.pdf
012d1f99030a,True,QUALIFIED_FAST,LOW,100,0.2121,9,3915,2021,2025-10-07,Morgan Stanley,rating;eps;revenue;downgrade,,NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-6669 20251007_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-6669 20251007_TT雜訊.pdf
4741003bf11f,True,QUALIFIED_FAST,LOW,100,0.1361,10,4284,2021,2025-12-04,GS,eps;earnings;valuation,,NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Memory 20251204_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Memory 20251204_TT雜訊.pdf
05fa351576f9,True,QUALIFIED_FAST,LOW,90,0.1464,9,3829,2021,2025-10-07,GS,revenue,,NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Thermal Solutions 20251007_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Thermal Solutions 20251007_TT雜訊.pdf
3d458444293e,True,QUALIFIED_FAST,LOW,90,0.1911,9,3808,2021,2025-11-26,Morgan Stanley,valuation,,NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Automation 20251126_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Automation 20251126_TT雜訊.pdf
a6222c3302ce,True,QUALIFIED_FAST,LOW,100,0.1994,12,3820,2021,2025-12-08,Morgan Stanley,hold;revenue,,NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Thermal Solutions 20251208_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Thermal Solutions 20251208_TT雜訊.pdf
a94cb47b17c1,True,QUALIFIED_FAST,LOW,100,0.3053,50,7377,2021,2025-12-05,GS,buy;rating;upgrade,,NOISY_測試_OCR錯字_日期干擾_2021_2030_UBS-Asia Hardware Insights 20251205_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_UBS-Asia Hardware Insights 20251205_TT雜訊.pdf
e337b0a2e05d,True,QUALIFIED_FAST,LOW,100,0.2832,13,3582,3706,2025-08-22,國泰,eps;買進;目標價;評等;營收;獲利;每股盈餘;個股報告,,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf
fc9e9d1ffdf9,True,QUALIFIED_FAST,LOW,100,0.3413,5,2878,3706,2025-11-28,兆豐,eps;買進;賣出;目標價;評等;營收;投資評等,,20251128兆豐訪談速報-神達(3706).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\20251128兆豐訪談速報-神達(3706).pdf
9db99ee86da3,True,QUALIFIED_FAST,LOW,75,0.2751,57,384,2026,2025-12-01,華南,,keyword_missing,第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf
482e52f26cf4,True,QUALIFIED_FAST,LOW,60,0.5236,9,2977,6933,,,eps;評等;營收,date_missing; broker_missing,6933_AMAX-KY_個股介紹報告.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\6933_AMAX-KY_個股介紹報告.pdf
a647dd1af7a3,True,QUALIFIED_FAST,LOW,100,0.5788,7,3395,6768,2025-12-04,兆豐,eps;買進;賣出;目標價;評等;營收;投資評等;個股報告,,20251204兆豐個股報告-志強-KY(6768).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\20251204兆豐個股報告-志強-KY(6768).pdf
b94683a9c9e6,True,QUALIFIED_FAST,LOW,100,0.5487,9,4096,3014,2023-10-05,國泰,eps;買進;目標價;評等;營收;每股盈餘;個股報告,,3014TT-20231005.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\3014TT-20231005.pdf
0b267eb81814,False,REVIEW_REQUIRED_FAST,MEDIUM,50,0.6003,41,225,2026,,華南,,date_missing; keyword_missing,第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂.pdf
e6270450a0cb,True,QUALIFIED_FAST,LOW,85,0.5725,15,2225,6533,2025-12-06,,neutral;eps;中立;目標價;評等;營收;獲利;個股報告,broker_missing,"晶心科(6533,N,中立)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\晶心科(6533,N,中立)-CTBC251208.pdf"
bec2e8821841,True,QUALIFIED_FAST,LOW,100,0.4436,8,2509,2606,2025-09-12,華南,eps;買進;目標價;評等;營收;投資評等,,華南投顧-2606-裕民-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\華南投顧-2606-裕民-1141202.pdf
144913c917d9,True,QUALIFIED_FAST,LOW,100,1.1052,8,2738,6873,2025-08-19,兆豐,eps;買進;賣出;目標價;評等;調降;營收;獲利;投資評等;個股報告,,20250819兆豐個股報告-泓德能源(6873).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\20250819兆豐個股報告-泓德能源(6873).pdf
52973e6ac5e0,False,REVIEW_REQUIRED_FAST,MEDIUM,50,0.8488,25,112,2026,,華南,,date_missing; keyword_missing,第二場 2026海外投資展望 - 華南永昌海外商品部.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\第二場 2026海外投資展望 - 華南永昌海外商品部.pdf
0e3a7ffea317,True,QUALIFIED_FAST,LOW,100,0.0456,13,3229,3231,2025-06-04,Citi,buy;target price;eps;earnings,,Citi-3231 20250604.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\Citi-3231 20250604.pdf
191e050f585d,True,QUALIFIED_FAST,LOW,60,0.6935,11,1446,3006,,,買進;目標價;評等,date_missing; broker_missing,晶豪科(3006)評估報告.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\晶豪科(3006)評估報告.pdf
cd1804f88763,True,QUALIFIED_FAST,LOW,100,0.5139,7,2768,2637,2025-08-14,華南,eps;買進;持有;目標價;評等;營收;獲利;投資評等,,華南投顧-2637-慧洋-KY-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\華南投顧-2637-慧洋-KY-1141202.pdf
7f6338fb959d,True,QUALIFIED_FAST,LOW,100,0.5377,8,3410,3017,2025-11-13,華南,eps;買進;持有;目標價;評等;營收;投資評等,,華南投顧-3017-奇鋐-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\華南投顧-3017-奇鋐-1141202.pdf
857093b8833a,True,QUALIFIED_FAST,LOW,100,0.2001,11,7709,6669,2025-10-01,GS,hold;outperform;eps;revenue;earnings;valuation,,CLST-6669 20251001.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\CLST-6669 20251001.pdf
1ce8f7a19d5b,True,QUALIFIED_FAST,LOW,100,0.4307,8,2992,6143,2025-09-09,華南,eps;買進;目標價;評等;營收;投資評等,,華南投顧-6143-振曜-1141128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\華南投顧-6143-振曜-1141128.pdf
002075ad1390,True,QUALIFIED_FAST,LOW,100,0.2226,8,5261,2317,2025-12-05,Goldman,buy;revenue,,GS-2317 20251205.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GS-2317 20251205.pdf
73c0ed880dcd,True,QUALIFIED_FAST,LOW,100,0.2717,4,5884,3653,2025-10-02,GS,hold;target price;revenue;valuation,,Daiwa-3653 20251002.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\Daiwa-3653 20251002.pdf
a9762ff02efe,True,QUALIFIED_FAST,LOW,100,0.4282,8,1418,4171,2025-12-08,GS,評等;營收;個股報告,,"瑞基(4171,NR_未評等)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\瑞基(4171,NR_未評等)-CTBC251208.pdf"
8bc5fab0f44d,True,QUALIFIED_FAST,LOW,90,0.2802,8,4667,1590,2025-12-03,Goldman,revenue,,GS-1590 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GS-1590 20251203.pdf
d04a4946c88f,True,QUALIFIED_FAST,LOW,100,0.3172,5,8419,1319,2023-10-11,GS,buy;hold;target price;rating;eps;revenue;earnings,,Daiwa-1319 20231011.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\Daiwa-1319 20231011.pdf
c8bcf1de430d,True,QUALIFIED_FAST,LOW,100,0.3349,8,6694,1590,2023-10-12,Goldman,buy;outperform;revenue,,GS-1590 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GS-1590 20231012.pdf
3635a2681a48,True,QUALIFIED_FAST,LOW,100,0.1944,8,5446,2382,2023-10-12,Goldman,buy;revenue,,GS-2382 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GS-2382 20231012.pdf
9015d064e179,True,QUALIFIED_FAST,LOW,100,0.1932,8,6995,3706,2025-11-30,Goldman,buy;rating;revenue;valuation,,GS-3706 20251130.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GS-3706 20251130.pdf
bb3578cff8f2,True,QUALIFIED_FAST,LOW,100,0.0707,17,6942,3661,2025-12-03,GS,rating;eps;revenue;earnings,,MS-3661 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-3661 20251203.pdf
ee80f5489c73,True,QUALIFIED_FAST,LOW,100,0.1046,13,7332,3653,2025-10-03,JPM,buy;hold;outperform;eps;upgrade,,JP-3653 20251003.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\JP-3653 20251003.pdf
60182f2345d3,True,QUALIFIED_FAST,LOW,100,0.1055,26,7646,2330,2025-07-18,GS,rating;eps;revenue;earnings,,JP-2330 20250718.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\JP-2330 20250718.pdf
415d87f21003,True,QUALIFIED_FAST,LOW,100,0.0549,9,5195,3665,2025-12-02,Morgan Stanley,hold;rating;eps;revenue,,MS-3665 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-3665 20251202.pdf
2bdd74d5ad28,True,QUALIFIED_FAST,LOW,100,0.1171,9,4101,1590,2025-12-02,GS,rating;eps;revenue;valuation,,MS-1590 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-1590 20251202.pdf
9fa64d802d5c,True,QUALIFIED_FAST,LOW,100,0.1589,16,6216,2308,2025-11-28,GS,rating;eps;revenue;earnings;upgrade,,MS-2308 20251128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-2308 20251128.pdf
012d1f99030a,True,QUALIFIED_FAST,LOW,100,0.1704,9,3915,6669,2025-10-07,Morgan Stanley,rating;eps;revenue;downgrade,,MS-6669 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-6669 20251007.pdf
55c6a90bffa6,True,QUALIFIED_FAST,LOW,100,0.3039,9,3674,8210,2025-10-07,GS,rating;eps;revenue;valuation,,MS-8210 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-8210 20251007.pdf
47a45bce6caa,True,QUALIFIED_FAST,LOW,100,0.3508,6,2126,2021,2025-12-05,兆豐,買進;目標價;評等;投資評等,,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(二)-公司訪談摘要_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(二)-公司訪談摘要_TT雜訊.pdf
144913c917d9,True,QUALIFIED_FAST,LOW,100,0.4387,8,2738,2021,2025-08-19,兆豐,eps;買進;賣出;目標價;評等;調降;營收;獲利;投資評等;個股報告,,NOISY_測試_OCR錯字_日期干擾_2021_2030_20250819兆豐個股報告-泓德能源(6873)_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20250819兆豐個股報告-泓德能源(6873)_TT雜訊.pdf
e337b0a2e05d,True,QUALIFIED_FAST,LOW,100,0.464,13,3582,2021,2025-08-22,國泰,eps;買進;目標價;評等;營收;獲利;每股盈餘;個股報告,,NOISY_測試_OCR錯字_日期干擾_2021_2030_【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822_TT雜訊.pdf
a647dd1af7a3,True,QUALIFIED_FAST,LOW,100,0.4503,7,3395,2021,2025-12-04,兆豐,eps;買進;賣出;目標價;評等;營收;投資評等;個股報告,,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251204兆豐個股報告-志強-KY(6768)_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251204兆豐個股報告-志強-KY(6768)_TT雜訊.pdf
b2ad7500c378,True,QUALIFIED_FAST,LOW,80,0.3068,15,1415,2021,2025-12-08,台新,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251208_台新台股盤勢分析_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251208_台新台股盤勢分析_TT雜訊.pdf
50b8eb66211c,True,QUALIFIED_FAST,LOW,80,0.4503,4,1619,2021,2025-12-05,兆豐,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(一)-當日新聞與重要訊息評論_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(一)-當日新聞與重要訊息評論_TT雜訊.pdf
fc9e9d1ffdf9,True,QUALIFIED_FAST,LOW,100,0.6033,5,2878,2021,2025-11-28,兆豐,eps;買進;賣出;目標價;評等;營收;投資評等,,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251128兆豐訪談速報-神達(3706)_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251128兆豐訪談速報-神達(3706)_TT雜訊.pdf
b94683a9c9e6,True,QUALIFIED_FAST,LOW,100,0.3629,9,4096,2021,2023-10-05,國泰,eps;買進;目標價;評等;營收;每股盈餘;個股報告,,NOISY_測試_OCR錯字_日期干擾_2021_2030_3014TT-20231005_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_3014TT-20231005_TT雜訊.pdf
4d59dbc4a2c0,False,REVIEW_REQUIRED_FAST,MEDIUM,40,0.2195,8,595,2021,,,,date_missing; broker_missing; keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_投資早報251209_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_投資早報251209_TT雜訊.pdf
bf5290ddaecf,True,QUALIFIED_FAST,LOW,75,0.2686,10,358,2021,2025-12-05,凱基,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基日股分析20251205-軍工股及機器人股上漲推升日股收漲_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基日股分析20251205-軍工股及機器人股上漲推升日股收漲_TT雜訊.pdf
0b267eb81814,False,REVIEW_REQUIRED_FAST,MEDIUM,50,0.2786,41,225,2021,,華南,,date_missing; keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂_TT雜訊.pdf
9db99ee86da3,True,QUALIFIED_FAST,LOW,75,0.3079,57,384,2021,2025-12-01,華南,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_第一場 2026年投資大趨勢 - 華南投顧 -1141201_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_第一場 2026年投資大趨勢 - 華南投顧 -1141201_TT雜訊.pdf
9b2e442ba8ce,True,QUALIFIED_FAST,LOW,80,0.1217,6,770,2021,2025-12-05,凱基,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基期貨晨間解盤20251205_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基期貨晨間解盤20251205_TT雜訊.pdf
482e52f26cf4,True,QUALIFIED_FAST,LOW,60,0.3385,9,2977,2021,,,eps;評等;營收,date_missing; broker_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_6933_AMAX-KY_個股介紹報告_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_6933_AMAX-KY_個股介紹報告_TT雜訊.pdf
52973e6ac5e0,False,REVIEW_REQUIRED_FAST,MEDIUM,50,0.4212,25,112,2021,,華南,,date_missing; keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_第二場 2026海外投資展望 - 華南永昌海外商品部_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_第二場 2026海外投資展望 - 華南永昌海外商品部_TT雜訊.pdf
441f2413e0f8,True,QUALIFIED_FAST,LOW,75,0.6011,11,334,2021,2025-12-05,凱基,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基港股分析20251205-機器人概念受資金追捧，港股收漲_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基港股分析20251205-機器人概念受資金追捧，港股收漲_TT雜訊.pdf
