"Time","Category","FixClass","Priority","Risk","Action","Reason","Path"
"2026-06-11T20:29:18.341+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_venv\via_image\Scripts\Activate.ps1"
"2026-06-11T20:29:18.342+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_venv\via_ml\Scripts\Activate.ps1"
"2026-06-11T20:29:18.342+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_venv\via_ocr\Scripts\Activate.ps1"
"2026-06-11T20:29:18.342+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_venv\via_vrn_m01_test\Scripts\Activate.ps1"
"2026-06-11T20:29:18.342+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VDF_VRN_Closeout_Kit\VIA_PanoramaFix.ps1"
"2026-06-11T20:29:18.342+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\repair_20260416_005655\backup\VDF_Launch_Master.ps1"
"2026-06-11T20:29:18.342+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\repair_20260416_005655\backup\VIA_FusionEngine.ps1"
"2026-06-11T20:29:18.343+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\repair_20260416_005655\backup\VIA_Integrated_Supreme_v1_r2.ps1"
"2026-06-11T20:29:18.343+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\repair_20260416_005655\backup\VIA_LibRegistry_Install_v2.ps1"
"2026-06-11T20:29:18.343+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\repair_20260416_005655\backup\VIA_QuadEngine_Supreme.ps1"
"2026-06-11T20:29:18.343+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\run_20260415_201636\backup\VDF_Launch_Master.ps1"
"2026-06-11T20:29:18.343+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\run_20260415_201636\backup\VIA_FusionEngine.ps1"
"2026-06-11T20:29:18.343+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\run_20260415_201636\backup\VIA_Integrated_Supreme_v1_r2.ps1"
"2026-06-11T20:29:18.344+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\run_20260415_201636\backup\VIA_LibRegistry_Install_v2.ps1"
"2026-06-11T20:29:18.344+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\run_20260415_201636\backup\VIA_QuadEngine_Supreme.ps1"
"2026-06-11T20:29:18.354+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VIA-ALL - 複製.ps1"
"2026-06-11T20:29:18.355+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VIA-ALL.ps1"
"2026-06-11T20:29:18.356+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\VIA_ENV_PARTITION_v2 - 複製.ps1"
"2026-06-11T20:29:18.357+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\VIA_ENV_PARTITION_v2.ps1"
"2026-06-11T20:29:18.357+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL188_VRN-AllInOne__REPORT__v0_0.ps1"
"2026-06-11T20:29:18.357+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL189_run_vrn_boot_purge_temp_first__MODULE__v0_0.ps1"
"2026-06-11T20:29:18.357+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL190_run_vrn_boot_purge_temp_first__REPORT__v0_0.ps1"
"2026-06-11T20:29:18.357+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL191_VRN-AllInOne__MODULE__v0_0.ps1"
"2026-06-11T20:29:18.358+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL192_run_vrn_summary__REPORT__v0_0.ps1"
"2026-06-11T20:29:18.358+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL193_run_vrn__REPORT__v0_0.ps1"
"2026-06-11T20:29:18.358+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL194_run_vrn__MODULE__v0_0.ps1"
"2026-06-11T20:29:18.358+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL195_run_vrn_summary__MODULE__v0_0.ps1"
"2026-06-11T20:29:18.358+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\VeritasGlyphForge_Supreme_AllInOne (4).ps1"
"2026-06-11T20:29:18.359+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\VGF_Supreme_Launcher.ps1"
"2026-06-11T20:29:18.359+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\VGF_Supreme_v3.ps1"
"2026-06-11T20:29:18.359+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\VGF_Supreme_v4.ps1"
"2026-06-11T20:29:18.359+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\VIA_QuadEngine_Supreme.ps1"
"2026-06-11T20:29:18.359+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\module\VGF_Accel_Panorama_v4.ps1"
"2026-06-11T20:29:18.360+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\ops\VGF_Fix_And_Install.ps1"
"2026-06-11T20:29:18.360+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\ops\VGF_Fix_Rembg (1).ps1"
"2026-06-11T20:29:18.360+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\ops\VIA_VEGN_Deploy_v1.ps1"
"2026-06-11T20:29:18.360+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\ui\VGF_Panorama_Locked_v2.ps1"
"2026-06-11T20:29:18.360+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\VeritasGlyphForge_Supreme_AllInOne (4).ps1"
"2026-06-11T20:29:18.360+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\VGF_Supreme_Launcher.ps1"
"2026-06-11T20:29:18.361+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\VGF_Supreme_v3.ps1"
"2026-06-11T20:29:18.361+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\VGF_Supreme_v4.ps1"
"2026-06-11T20:29:18.361+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\VIA_QuadEngine_Supreme.ps1"
"2026-06-11T20:29:18.361+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\module\VGF_Accel_Panorama_v4.ps1"
"2026-06-11T20:29:18.361+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\ops\VGF_Fix_And_Install.ps1"
"2026-06-11T20:29:18.362+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\ops\VGF_Fix_Rembg (1).ps1"
"2026-06-11T20:29:18.362+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\ops\VIA_VEGN_Deploy_v1.ps1"
"2026-06-11T20:29:18.362+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\ui\VGF_Panorama_Locked_v2.ps1"
"2026-06-11T20:29:18.363+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\OUTPUT\AUTO_FIX_ALL\AUTOFIX_20260413_234414\VIA_VEGN_Step1_v2.patched.ps1"
"2026-06-11T20:29:18.363+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\OUTPUT\AUTO_FIX_ALL\AUTOFIX_20260413_234650\VIA_VEGN_Step1_v2.patched.ps1"
"2026-06-11T20:29:18.363+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\OUTPUT\PANORAMA_FIX\PANOFIX_20260413_233356\VIA_VEGN_Step1_v2.patched.ps1"
"2026-06-11T20:29:18.363+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Scripts\Activate.ps1"
"2026-06-11T20:29:18.363+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Scripts\Activate.ps1"
"2026-06-11T20:29:18.364+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_R2_SAFE_INSTALL_REGISTRY_20260511_203834\.venv_u8j_browser\Scripts\Activate.ps1"
"2026-06-11T20:29:18.364+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\run_vrn.ps1"
"2026-06-11T20:29:18.364+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\run_vrn_boot_purge_temp_first.ps1"
"2026-06-11T20:29:18.364+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\run_vrn_summary.ps1"
"2026-06-11T20:29:18.364+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VIA_ENV_PARTITION_v2.ps1"
"2026-06-11T20:29:18.365+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN-AllInOne.ps1"
"2026-06-11T20:29:18.365+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_PIPELINE_LAUNCHER.ps1"
"2026-06-11T20:29:18.365+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_beta_win.ps1"
"2026-06-11T20:29:18.365+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_stable_win.ps1"
"2026-06-11T20:29:18.365+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_beta_win.ps1"
"2026-06-11T20:29:18.365+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_dev_win.ps1"
"2026-06-11T20:29:18.366+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_stable_win.ps1"
"2026-06-11T20:29:18.366+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_beta_win.ps1"
"2026-06-11T20:29:18.366+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_stable_win.ps1"
"2026-06-11T20:29:18.366+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_beta_win.ps1"
"2026-06-11T20:29:18.366+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_dev_win.ps1"
"2026-06-11T20:29:18.366+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_stable_win.ps1"
"2026-06-11T20:29:18.367+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_R2_SAFE_INSTALL_REGISTRY_20260511_203834\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_beta_win.ps1"
"2026-06-11T20:29:18.367+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_R2_SAFE_INSTALL_REGISTRY_20260511_203834\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_stable_win.ps1"
