Group,Ticker,BestLag,BestLagCorr,ZeroLagCorr,PermutationEvidence,ExcessAlpha,LeadershipEvidence,REVIEW_SYNCHRONYState,REVIEW_LEADERSHIPState,Role,SizeTier,SizeScore,ReviewDate,PeriodID
F AI 伺服器系統,5325,0.0,0.531155222109146,0.531155222109146,1.0,0.07336413581474734,0.531155222109146,MIXED,HIGH,PEER,SMALL,0.15335570469798657,2024-12-31,2025_H1
F AI 伺服器系統,6117,0.0,0.3781256047962142,0.3781256047962142,1.0,-0.005283077882091701,0.3781256047962142,MIXED,HIGH,PEER,SMALL,0.24463087248322146,2024-12-31,2025_H1
F AI 伺服器系統,6235,0.0,0.4847045350954786,0.4847045350954786,1.0,0.02662767784152647,0.4847045350954786,MIXED,HIGH,PEER,SMALL,0.5395973154362416,2024-12-31,2025_H1
F AI 伺服器系統,6669,2.0,0.2707234532957457,0.05938225204222925,0.2857142857142857,0.058902201498040825,0.07734955808449877,MIXED,LOW,MEMBER,SMALL,0.47953020134228186,2024-12-31,2025_H1
F AI 伺服器系統,8210,0.0,0.3040510951048612,0.3040510951048612,0.5714285714285714,0.061122718592567134,0.17374348291706354,MIXED,LOW,PEER,LARGE,0.7050335570469798,2024-12-31,2025_H1
C 半導體製造與封裝,2303,0.0,0.47873993731074194,0.47873993731074194,1.0,0.025456540256732028,0.47873993731074194,MIXED,HIGH,PEER,LARGE,0.9694630872483221,2024-12-31,2025_H1
C 半導體製造與封裝,2325,2.0,0.31059175451988846,0.24391009114306336,0.14285714285714285,0.009066863664774417,0.04437025064569835,MIXED,LOW,MEMBER,LARGE,0.6496644295302012,2024-12-31,2025_H1
C 半導體製造與封裝,2329,0.0,0.5426782057143373,0.5426782057143373,1.0,-0.07781516333615075,0.5426782057143373,MIXED,HIGH,PEER,SMALL,0.3560402684563758,2024-12-31,2025_H1
C 半導體製造與封裝,2330,0.0,0.42968043482323504,0.42968043482323504,1.0,-0.18860687525545577,0.42968043482323504,MIXED,HIGH,PEER,LARGE,0.8942953020134228,2024-12-31,2025_H1
C 半導體製造與封裝,2360,0.0,0.4148637909298747,0.4148637909298747,1.0,-0.10370759758179936,0.4148637909298747,MIXED,HIGH,PEER,LARGE,0.7463087248322148,2024-12-31,2025_H1
C 半導體製造與封裝,2404,0.0,0.26746300786256183,0.26746300786256183,0.7142857142857143,-0.13022754677506146,0.1910450056161156,MIXED,LOW,PEER,SMALL,0.3204697986577181,2024-12-31,2025_H1
C 半導體製造與封裝,2449,0.0,0.25789162319997494,0.25789162319997494,0.42857142857142855,0.023723796773350726,0.11052498137141782,MIXED,LOW,PEER,SMALL,0.24060402684563756,2024-12-31,2025_H1
C 半導體製造與封裝,2464,0.0,0.7082918861327384,0.7082918861327384,1.0,-0.068211059807856,0.7082918861327384,MIXED,HIGH,PEER,SMALL,0.34261744966442953,2024-12-31,2025_H1
C 半導體製造與封裝,3131,2.0,0.3406784701120431,0.3102783421087065,0.5714285714285714,-0.1392759072914226,0.19467341149259604,MIXED,LOW,MEMBER,LARGE,0.5929530201342281,2024-12-31,2025_H1
C 半導體製造與封裝,3264,0.0,0.39643660887909654,0.39643660887909654,1.0,-0.08051216459700473,0.39643660887909654,MIXED,HIGH,PEER,LARGE,0.7775167785234899,2024-12-31,2025_H1
C 半導體製造與封裝,3289,0.0,0.5285336225101605,0.5285336225101605,1.0,-0.10299798277871826,0.5285336225101605,MIXED,HIGH,PEER,LARGE,0.9080536912751678,2024-12-31,2025_H1
C 半導體製造與封裝,3374,-2.0,-0.1703630362114772,0.09121494841594002,0.2857142857142857,-0.059509496634869485,0.0486751532032792,MIXED,LOW,LAGGARD,LARGE,0.6738255033557047,2024-12-31,2025_H1
C 半導體製造與封裝,3413,0.0,0.5958242748234701,0.5958242748234701,1.0,0.09852264198280766,0.5958242748234701,MIXED,HIGH,PEER,LARGE,0.6023489932885906,2024-12-31,2025_H1
C 半導體製造與封裝,3583,0.0,0.24526529296656602,0.24526529296656602,0.0,0.042384534330467544,0.0,MIXED,LOW,PEER,SMALL,0.4530201342281879,2024-12-31,2025_H1
C 半導體製造與封裝,3587,0.0,0.48890320206027815,0.48890320206027815,1.0,0.014263101354845969,0.48890320206027815,MIXED,HIGH,PEER,SMALL,0.3832214765100671,2024-12-31,2025_H1
C 半導體製造與封裝,3680,0.0,0.3778162186589861,0.3778162186589861,1.0,0.009490704234341205,0.3778162186589861,MIXED,HIGH,PEER,LARGE,0.7040268456375838,2024-12-31,2025_H1
C 半導體製造與封裝,3711,0.0,0.32076236292575216,0.32076236292575216,0.7142857142857143,0.043066816683331094,0.2291159735183944,MIXED,LOW,PEER,LARGE,0.9892617449664429,2024-12-31,2025_H1
C 半導體製造與封裝,5347,1.0,-0.25171431031588454,0.09956647292419175,0.2857142857142857,0.039745973071192084,0.071918374375967,MIXED,LOW,MEMBER,LARGE,0.7785234899328858,2024-12-31,2025_H1
C 半導體製造與封裝,5536,0.0,0.3667755298666447,0.3667755298666447,1.0,0.01554669639174239,0.3667755298666447,MIXED,HIGH,PEER,LARGE,0.831208053691275,2024-12-31,2025_H1
C 半導體製造與封裝,6125,4.0,-0.44451886890141645,0.2552959655965695,1.0,-0.026200669420945833,0.44451886890141645,MIXED,HIGH,MEMBER,LARGE,0.5557046979865772,2024-12-31,2025_H1
C 半導體製造與封裝,6139,0.0,0.335325512747052,0.335325512747052,0.42857142857142855,-0.2233469996576068,0.14371093403445087,MIXED,LOW,PEER,LARGE,0.8640939597315436,2024-12-31,2025_H1
C 半導體製造與封裝,6147,0.0,0.5036691685387645,0.5036691685387645,1.0,-0.13459458842121053,0.5036691685387645,MIXED,HIGH,PEER,LARGE,0.6382550335570469,2024-12-31,2025_H1
C 半導體製造與封裝,6187,0.0,0.4742823394849888,0.4742823394849888,0.8571428571428571,0.017546284139393405,0.4065277195585618,MIXED,HIGH,PEER,LARGE,0.8016778523489934,2024-12-31,2025_H1
C 半導體製造與封裝,6196,0.0,0.4802525767348867,0.4802525767348867,1.0,0.09924021706998791,0.4802525767348867,MIXED,HIGH,PEER,SMALL,0.43926174496644294,2024-12-31,2025_H1
C 半導體製造與封裝,6217,0.0,0.4403245780373546,0.4403245780373546,0.42857142857142855,-0.02346889063124733,0.18871053344458052,MIXED,LOW,PEER,SMALL,0.2587248322147651,2024-12-31,2025_H1
C 半導體製造與封裝,6223,2.0,0.2802144922312923,0.10235908323155125,0.5714285714285714,-0.009066863664774417,0.16012256698930988,MIXED,LOW,MEMBER,SMALL,0.16778523489932884,2024-12-31,2025_H1
C 半導體製造與封裝,6239,1.0,0.39608243317361774,0.009253850947924714,1.0,0.05241140511606751,0.39608243317361774,MIXED,HIGH,LEADER,LARGE,0.8956375838926174,2024-12-31,2025_H1
C 半導體製造與封裝,6279,0.0,0.30752136839057,0.30752136839057,0.2857142857142857,0.10867745082156902,0.08786324811159142,MIXED,LOW,PEER,LARGE,0.8043624161073826,2024-12-31,2025_H1
C 半導體製造與封裝,6510,-4.0,0.3341285942335693,0.1718109482360529,0.8571428571428571,-0.011060915705245228,0.2863959379144879,MIXED,HIGH,LAGGARD,SMALL,0.4879194630872483,2024-12-31,2025_H1
C 半導體製造與封裝,6515,0.0,0.5650556253145601,0.5650556253145601,1.0,0.10702082507556891,0.5650556253145601,MIXED,HIGH,PEER,SMALL,0.5060402684563758,2024-12-31,2025_H1
C 半導體製造與封裝,6548,1.0,-0.2521554356166349,0.07206320293363487,0.0,-0.07456513339586666,0.0,MIXED,LOW,MEMBER,LARGE,0.8516778523489933,2024-12-31,2025_H1
C 半導體製造與封裝,6640,0.0,0.6396438121053061,0.6396438121053061,1.0,-0.039662577264454005,0.6396438121053061,MIXED,HIGH,PEER,LARGE,0.5412751677852348,2024-12-31,2025_H1
C 半導體製造與封裝,6667,0.0,0.4128979136938028,0.4128979136938028,1.0,-0.10434725708930304,0.4128979136938028,MIXED,HIGH,PEER,SMALL,0.148993288590604,2024-12-31,2025_H1
C 半導體製造與封裝,6770,-3.0,0.3421818198634326,0.2879266385732668,1.0,0.14966213910508946,0.3421818198634326,MIXED,HIGH,LAGGARD,LARGE,0.9359060402684563,2024-12-31,2025_H1
C 半導體製造與封裝,6820,0.0,0.6099256137217084,0.6099256137217084,1.0,0.052124304457357606,0.6099256137217084,MIXED,HIGH,PEER,SMALL,0.2902684563758389,2024-12-31,2025_H1
C 半導體製造與封裝,6830,0.0,0.5620089162693906,0.5620089162693906,1.0,0.022259556629994664,0.5620089162693906,MIXED,HIGH,PEER,SMALL,0.37617449664429525,2024-12-31,2025_H1
C 半導體製造與封裝,8150,0.0,0.24883572882545069,0.24883572882545069,0.14285714285714285,-0.1564569520655068,0.035547961260778665,MIXED,LOW,PEER,SMALL,0.18624161073825501,2024-12-31,2025_H1
C 半導體製造與封裝,8383,2.0,0.20430497591778443,-0.09235568348218404,0.0,0.05385945884590011,0.0,MIXED,LOW,MEMBER,LARGE,0.8570469798657718,2024-12-31,2025_H1
B 載板與 PCB,2313,0.0,0.3950002571383464,0.3950002571383464,0.7142857142857143,-0.05198752745730621,0.2821430408131046,MIXED,HIGH,PEER,SMALL,0.4167785234899329,2024-12-31,2025_H1
B 載板與 PCB,2355,0.0,0.3931487723582231,0.3931487723582231,0.8571428571428571,-0.057942472117164315,0.3369846620213341,MIXED,HIGH,PEER,SMALL,0.20738255033557046,2024-12-31,2025_H1
B 載板與 PCB,2367,4.0,0.3279207230213749,0.2693818156177376,1.0,0.0438142029035356,0.3279207230213749,MIXED,HIGH,LEADER,SMALL,0.5184563758389262,2024-12-31,2025_H1
B 載板與 PCB,2368,0.0,0.41311670542554785,0.41311670542554785,1.0,0.08987954471620804,0.41311670542554785,MIXED,HIGH,PEER,LARGE,0.5624161073825503,2024-12-31,2025_H1
B 載板與 PCB,2402,3.0,0.4438962986962884,0.17775272037778883,1.0,0.07858339711424296,0.4438962986962884,MIXED,HIGH,LEADER,SMALL,0.046979865771812075,2024-12-31,2025_H1
B 載板與 PCB,2467,0.0,0.5289283155740893,0.5289283155740893,1.0,0.12119647885175659,0.5289283155740893,MIXED,HIGH,PEER,LARGE,0.8644295302013422,2024-12-31,2025_H1
B 載板與 PCB,3037,4.0,0.4241753635830811,0.32066968614374797,1.0,0.05319480720632282,0.4241753635830811,MIXED,HIGH,LEADER,SMALL,0.5057046979865771,2024-12-31,2025_H1
B 載板與 PCB,3044,1.0,0.4178127771526889,0.41643842574251555,1.0,0.031460035634094455,0.4178127771526889,MIXED,HIGH,LEADER,SMALL,0.23288590604026846,2024-12-31,2025_H1
B 載板與 PCB,3167,0.0,0.491345753971936,0.491345753971936,1.0,-0.0972759459063492,0.491345753971936,MIXED,HIGH,PEER,LARGE,0.7080536912751678,2024-12-31,2025_H1
B 載板與 PCB,3189,1.0,0.39695612214777026,0.1693070858262289,0.7142857142857143,0.08623373277727726,0.28354008724840735,MIXED,HIGH,LEADER,SMALL,0.0523489932885906,2024-12-31,2025_H1
B 載板與 PCB,3390,2.0,-0.3157166068186757,0.13109569856958878,0.8571428571428571,0.023238299757969247,0.27061423441600774,MIXED,HIGH,LEADER,SMALL,0.43489932885906035,2024-12-31,2025_H1
B 載板與 PCB,3455,0.0,0.4429714012170387,0.4429714012170387,1.0,-0.055607311102248216,0.4429714012170387,MIXED,HIGH,PEER,SMALL,0.4087248322147651,2024-12-31,2025_H1
B 載板與 PCB,3563,-2.0,0.3235802627236865,0.02318358943492627,0.42857142857142855,-0.11692219380120615,0.1386772554530085,MIXED,LOW,LAGGARD,LARGE,0.6976510067114094,2024-12-31,2025_H1
B 載板與 PCB,3715,0.0,0.3482848056701364,0.3482848056701364,0.8571428571428571,-0.06415294654824198,0.2985298334315455,MIXED,HIGH,PEER,SMALL,0.44697986577181203,2024-12-31,2025_H1
B 載板與 PCB,4958,-2.0,-0.2675725250094925,0.2488323882068624,0.5714285714285714,0.13208099474954152,0.15289858571971002,MIXED,LOW,LAGGARD,LARGE,0.75,2024-12-31,2025_H1
B 載板與 PCB,5469,3.0,0.3971703122541445,0.3008267180878202,0.7142857142857143,-0.04455780817541509,0.2836930801815318,MIXED,HIGH,MEMBER,SMALL,0.07114093959731543,2024-12-31,2025_H1
B 載板與 PCB,6153,-2.0,-0.40928857469854313,0.38019223309406275,1.0,-0.11883134541790115,0.40928857469854313,MIXED,HIGH,LAGGARD,LARGE,0.6728187919463087,2024-12-31,2025_H1
B 載板與 PCB,6207,0.0,0.510639135913908,0.510639135913908,1.0,-0.023238299757969247,0.510639135913908,MIXED,HIGH,PEER,SMALL,0.30805369127516774,2024-12-31,2025_H1
B 載板與 PCB,6269,0.0,0.4435239954445793,0.4435239954445793,1.0,-0.09750439462435932,0.4435239954445793,MIXED,HIGH,PEER,SMALL,0.1711409395973154,2024-12-31,2025_H1
B 載板與 PCB,6432,0.0,0.586604510345388,0.586604510345388,1.0,-0.06336975361495238,0.586604510345388,MIXED,HIGH,PEER,LARGE,0.8755033557046978,2024-12-31,2025_H1
B 載板與 PCB,8021,0.0,0.27783270348319516,0.27783270348319516,0.2857142857142857,0.039611638432045695,0.07938077242377005,MIXED,LOW,PEER,SMALL,0.338255033557047,2024-12-31,2025_H1
B 載板與 PCB,8046,4.0,0.250601030135978,-0.010701704670904803,0.7142857142857143,0.06005899363055172,0.17900073581141288,MIXED,LOW,MEMBER,LARGE,0.8644295302013422,2024-12-31,2025_H1
K AI PC 與消費電子,2324,-3.0,0.5276066765786221,0.3491654067112119,1.0,0.04470599462231273,0.5276066765786221,MIXED,HIGH,LAGGARD,LARGE,0.6825503355704697,2024-12-31,2025_H1
K AI PC 與消費電子,2353,-1.0,0.30218867605782823,0.08295132403594131,0.2857142857142857,-0.05535551703274817,0.08633962173080806,MIXED,LOW,LAGGARD,LARGE,0.6503355704697986,2024-12-31,2025_H1
K AI PC 與消費電子,2357,-3.0,-0.29795660263179985,0.06830138918808522,0.8571428571428571,0.0,0.25539137368439985,MIXED,LOW,LAGGARD,SMALL,0.48020134228187916,2024-12-31,2025_H1
K AI PC 與消費電子,2458,0.0,0.4023746179763407,0.4023746179763407,0.5714285714285714,0.01972660008473066,0.22992835312933754,MIXED,LOW,PEER,SMALL,0.198993288590604,2024-12-31,2025_H1
K AI PC 與消費電子,4915,4.0,0.4383241793872185,0.1174509966305734,1.0,-0.0851555000660857,0.4383241793872185,MIXED,HIGH,MEMBER,SMALL,0.25201342281879197,2024-12-31,2025_H1
K AI PC 與消費電子,4938,-3.0,-0.25139563419482813,0.03243533233092155,0.14285714285714285,-0.060776718787186,0.03591366202783259,MIXED,LOW,LAGGARD,LARGE,0.6218120805369127,2024-12-31,2025_H1
K AI PC 與消費電子,6121,0.0,0.3363763182811418,0.3363763182811418,0.2857142857142857,0.04283477504584725,0.09610751950889765,MIXED,LOW,PEER,SMALL,0.33120805369127515,2024-12-31,2025_H1
J 被動元件,2327,0.0,0.38222634350351364,0.38222634350351364,0.5714285714285714,-0.08407461579208958,0.2184150534305792,MIXED,LOW,PEER,LARGE,0.6124161073825503,2024-12-31,2025_H1
J 被動元件,2375,0.0,0.3266673566650495,0.3266673566650495,0.7142857142857143,-0.1323082141994221,0.23333382618932105,MIXED,LOW,PEER,SMALL,0.2879194630872483,2024-12-31,2025_H1
J 被動元件,2428,0.0,0.4556674569222856,0.4556674569222856,1.0,-0.045829965977904424,0.4556674569222856,MIXED,HIGH,PEER,SMALL,0.2855704697986577,2024-12-31,2025_H1
J 被動元件,2456,-4.0,-0.3460314265782574,0.12953149862912255,0.8571428571428571,0.07871636013904756,0.29659836563850633,MIXED,HIGH,LAGGARD,SMALL,0.4295302013422818,2024-12-31,2025_H1
J 被動元件,2472,0.0,0.45439814837271036,0.45439814837271036,1.0,0.06827992093028501,0.45439814837271036,MIXED,HIGH,PEER,LARGE,0.7661073825503355,2024-12-31,2025_H1
J 被動元件,2478,-2.0,-0.41601182256189834,0.31040332213186844,0.8571428571428571,0.021090222964004195,0.35658156219591286,MIXED,HIGH,LAGGARD,LARGE,0.6610738255033557,2024-12-31,2025_H1
J 被動元件,2484,0.0,0.5719363467883811,0.5719363467883811,1.0,0.02659140184831186,0.5719363467883811,MIXED,HIGH,PEER,LARGE,0.738255033557047,2024-12-31,2025_H1
J 被動元件,2492,1.0,0.36168513507921457,0.18863910043988943,0.8571428571428571,-0.08718058966664821,0.3100158300678982,MIXED,HIGH,MEMBER,SMALL,0.3570469798657718,2024-12-31,2025_H1
J 被動元件,3026,3.0,-0.4329465161351809,-0.060020043074025184,1.0,-0.1147049686521418,0.4329465161351809,MIXED,HIGH,MEMBER,LARGE,0.5899328859060402,2024-12-31,2025_H1
J 被動元件,3042,0.0,0.4657360365115451,0.4657360365115451,1.0,-0.11708804562777497,0.4657360365115451,MIXED,HIGH,PEER,SMALL,0.4526845637583893,2024-12-31,2025_H1
J 被動元件,3152,3.0,-0.34648196869765185,0.04264583397859768,0.5714285714285714,-0.16177808456320658,0.19798969639865818,MIXED,LOW,MEMBER,SMALL,0.4281879194630872,2024-12-31,2025_H1
J 被動元件,3207,2.0,-0.4292657290971408,0.2722132277673529,1.0,-0.11687658253187613,0.4292657290971408,MIXED,HIGH,MEMBER,SMALL,0.3496644295302013,2024-12-31,2025_H1
J 被動元件,3236,0.0,0.3724948957369453,0.3724948957369453,0.8571428571428571,0.0022011010067463574,0.3192813392030959,MIXED,HIGH,PEER,LARGE,0.5922818791946308,2024-12-31,2025_H1
J 被動元件,3357,1.0,0.20735298864869448,-0.033226916682084384,0.42857142857142855,0.031080880042473398,0.0888655665637262,MIXED,LOW,MEMBER,LARGE,0.708724832214765,2024-12-31,2025_H1
J 被動元件,3624,0.0,0.5314054530034527,0.5314054530034527,1.0,0.0725387502223648,0.5314054530034527,MIXED,HIGH,PEER,SMALL,0.3637583892617449,2024-12-31,2025_H1
J 被動元件,4767,0.0,0.6019022320847459,0.6019022320847459,1.0,0.04618305564556941,0.6019022320847459,MIXED,HIGH,PEER,LARGE,0.7251677852348992,2024-12-31,2025_H1
J 被動元件,5328,2.0,-0.2799606724102158,0.22612394765598964,0.5714285714285714,-0.04288543717669402,0.15997752709155189,MIXED,LOW,MEMBER,LARGE,0.6177852348993288,2024-12-31,2025_H1
J 被動元件,6127,0.0,0.37364088941387363,0.37364088941387363,0.8571428571428571,-0.048280860166781805,0.32026361949760596,MIXED,HIGH,PEER,SMALL,0.49463087248322146,2024-12-31,2025_H1
J 被動元件,6155,0.0,0.3299023048680894,0.3299023048680894,0.14285714285714285,-0.015817059827649645,0.047128900695441345,MIXED,LOW,PEER,SMALL,0.5305369127516778,2024-12-31,2025_H1
J 被動元件,6173,0.0,0.5400679049341953,0.5400679049341953,1.0,0.017256642528390286,0.5400679049341953,MIXED,HIGH,PEER,SMALL,0.323489932885906,2024-12-31,2025_H1
J 被動元件,6224,0.0,0.47773419087432134,0.47773419087432134,1.0,-0.0696974402505669,0.47773419087432134,MIXED,HIGH,PEER,LARGE,0.5916107382550335,2024-12-31,2025_H1
J 被動元件,6271,0.0,0.3904936840370016,0.3904936840370016,0.7142857142857143,0.0,0.2789240600264297,MIXED,HIGH,PEER,SMALL,0.3087248322147651,2024-12-31,2025_H1
J 被動元件,6284,0.0,0.5656251458193287,0.5656251458193287,1.0,-0.16659335934578423,0.5656251458193287,MIXED,HIGH,PEER,SMALL,0.17852348993288591,2024-12-31,2025_H1
J 被動元件,6449,4.0,-0.3460758803866039,0.25890287067707984,0.8571428571428571,0.004598131156730613,0.2966364689028033,MIXED,HIGH,LEADER,LARGE,0.8946308724832214,2024-12-31,2025_H1
J 被動元件,6771,0.0,0.6187605802148135,0.6187605802148135,1.0,0.006936683474043394,0.6187605802148135,MIXED,HIGH,PEER,SMALL,0.44765100671140934,2024-12-31,2025_H1
J 被動元件,6821,0.0,0.45785742560520215,0.45785742560520215,0.8571428571428571,-0.1066161455304365,0.39244922194731613,MIXED,HIGH,PEER,SMALL,0.4530201342281879,2024-12-31,2025_H1
J 被動元件,8042,0.0,0.3681570937703912,0.3681570937703912,0.5714285714285714,0.004461582206376671,0.21037548215450924,MIXED,LOW,PEER,LARGE,0.6835570469798657,2024-12-31,2025_H1
J 被動元件,8043,0.0,0.598749691598358,0.598749691598358,1.0,0.012514511209579603,0.598749691598358,MIXED,HIGH,PEER,SMALL,0.08120805369127516,2024-12-31,2025_H1
J 被動元件,8182,0.0,0.5095352892839706,0.5095352892839706,0.7142857142857143,0.06616695744465442,0.363953778059979,MIXED,HIGH,PEER,SMALL,0.2859060402684564,2024-12-31,2025_H1
D 記憶體,2337,3.0,-0.2455449004639568,0.16071322827412074,0.2857142857142857,0.03248535110535423,0.0701556858468448,MIXED,LOW,MEMBER,LARGE,0.6308724832214765,2024-12-31,2025_H1
D 記憶體,2344,1.0,0.4006316980209206,0.3629098498154676,1.0,0.03750041675666298,0.4006316980209206,MIXED,HIGH,LEADER,LARGE,0.8523489932885906,2024-12-31,2025_H1
D 記憶體,2408,0.0,0.3461475585443678,0.3461475585443678,0.8571428571428571,-0.017874543226699485,0.2966979073237438,MIXED,HIGH,PEER,SMALL,0.25604026845637584,2024-12-31,2025_H1
D 記憶體,2451,2.0,-0.4355465320791342,0.42644734170957066,0.7142857142857143,-0.12500799094920859,0.31110466577081014,MIXED,HIGH,MEMBER,LARGE,0.7523489932885906,2024-12-31,2025_H1
D 記憶體,3260,2.0,-0.3200082937150733,0.06591404858349735,0.5714285714285714,0.03724869346854678,0.182861882122899,MIXED,LOW,MEMBER,SMALL,0.43993288590604024,2024-12-31,2025_H1
D 記憶體,4967,3.0,-0.29449728385201857,0.050874597400479414,0.5714285714285714,-0.0419302130097675,0.16828416220115347,MIXED,LOW,MEMBER,SMALL,0.38523489932885907,2024-12-31,2025_H1
D 記憶體,5289,0.0,0.37588757131365264,0.37588757131365264,1.0,0.017874543226699485,0.37588757131365264,MIXED,HIGH,PEER,SMALL,0.49932885906040264,2024-12-31,2025_H1
D 記憶體,8299,-4.0,-0.3134628712498047,0.19915043282115272,0.42857142857142855,-0.03418534936117397,0.13434123053563057,MIXED,LOW,LAGGARD,SMALL,0.4385906040268456,2024-12-31,2025_H1
I 光通訊與矽光子,2345,1.0,0.26145342561794255,0.2535712126257593,0.2857142857142857,0.005710374519373507,0.07470097874798358,MIXED,LOW,MEMBER,LARGE,0.8174496644295303,2024-12-31,2025_H1
I 光通訊與矽光子,2455,0.0,0.44363312378483655,0.44363312378483655,1.0,-0.13574763839315093,0.44363312378483655,MIXED,HIGH,PEER,SMALL,0.3536912751677852,2024-12-31,2025_H1
I 光通訊與矽光子,3025,-1.0,0.5195071349268848,0.39802300433431714,1.0,-0.15506028337730265,0.5195071349268848,MIXED,HIGH,LAGGARD,LARGE,0.7379194630872483,2024-12-31,2025_H1
I 光通訊與矽光子,3081,4.0,-0.3410607516318577,0.23357081015127798,0.7142857142857143,-0.0034499660751804717,0.24361482259418404,MIXED,LOW,MEMBER,LARGE,0.9513422818791946,2024-12-31,2025_H1
I 光通訊與矽光子,3163,1.0,0.22552945539046385,0.14999146452656015,0.5714285714285714,0.04828345217622811,0.12887397450883648,MIXED,LOW,MEMBER,SMALL,0.12416107382550336,2024-12-31,2025_H1
I 光通訊與矽光子,3363,1.0,0.45087442967612795,0.17531824760390172,1.0,0.0,0.45087442967612795,MIXED,HIGH,MEMBER,LARGE,0.8791946308724832,2024-12-31,2025_H1
I 光通訊與矽光子,3380,-1.0,0.4233441456691731,0.24987825417027085,1.0,-0.0004084591268118526,0.4233441456691731,MIXED,HIGH,LAGGARD,LARGE,0.8241610738255032,2024-12-31,2025_H1
