"def_severity","def_normalized_key","def_occurrences","def_distinct_values","def_groups","def_sample_values","def_sample_files"
"P3_UI_OR_NOISE","timeline","205","100","GENERAL;VISUAL_LOCK;PATH_IO;SCHEMA_FIELD","""Construction beginning February 2026; 372,517 sq ft facility"" || ""Broke ground 2025"" || ""Broke ground 2024"" || ""Announced early 2025"" || ""Acquired March 2025 (JPY 100B = ~$676M); operations expected 2026"" || ""Construction underway; target operational 2026""","data.json; vap_duckdb_parquet_builder.py; vap_warehouse_v5_next3_builder.py"
"P3_UI_OR_NOISE","severity","1756","95","GENERAL;SCHEMA_FIELD;PATH_IO;VISUAL_LOCK;ENGINE;VERSION_RELEASE;DATA_SOURCE","round(min(0.99, b[""score""]), 2) || 10.0 || 8.5 || 3.0 || 6.5 || 8.0","engine (1).py; engine (2).py; engine_data (1).json; engine_data (2).json; engine_data.json; engine.py; VRN2_VALIDATION_Runtime.json; VIA_DualProjectSixLaneConcurrent_Runtime_v029DUAL1B.json"
"P3_UI_OR_NOISE","font-size","645","93","VISUAL_LOCK","11px; || 18px; || 10.5px; || 12px; || 10px; || 9.5px;","VRN_IO_Summary_v0100 (2).html; VRN_IO_Summary_v0100.html; VIA_TestDebug_VDF_VRN_Report_v02863.html; VDF_Extraction_FieldMatrix.html; VIA_IconBase_Manager_Gallery.html; VIA_IconBase_Manager_Gallery_backup_20260608_223302.html; VIA_IconBase_Manager_Gallery_backup_20260608_223322.html; 05567652-0bbf-41fe-afbb-268e193f8b05.html"
"P3_UI_OR_NOISE","matrix_csv","125","92","PATH_IO;GENERAL;ENGINE","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\_freeze\\VIA_UNIFIED_INPUT_SSOT_FREEZE_GATEWAY_20260609_034130\\registry\\VIA_UnifiedInput_SSOT_FreezeGateway_Matrix.csv... || matrix_csv = $CsvMatrix || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VIA_ACTIVATION_SMOKE_TEST_v02866_20260611_121401\\registry\\VIA_ActivationSmokeTest_Matrix_v02866.cs... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VIA_ACTIVATION_USERTEST_GATE_HOTFIX_v028651_20260611_115157\\registry\\VIA_Hotfix_Matrix_v028651.csv... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VIA_ACTIVATION_USERTEST_GATE_v02865_20260611_114925\\registry\\VIA_ActivationUserTestGate_Matrix_v02... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VIA_ACTIVE_PATH_DEPENDENCY_FILTER_v028712_20260611_203308\\registry\\VIA_ActivePathDependencyFilter_...","VIA_UnifiedInput_SSOT.json; VDF_AkShare_GeneratedScriptReview_Transcript_v0285_20260611_100744.txt; VIA_ActivationSmokeTest_Runtime_v02866.json; VIA_Hotfix_Runtime_v028651.json; VIA_ActivationUserTestGate_Runtime_v02865.json; VIA_ActivePathDependencyFilter_Runtime_v028712.json; VIA_DailyHealthFastRepair_Runtime_v028752.json; VIA_DailyHealthLauncherConsole_Runtime_v02870.json"
"P3_UI_OR_NOISE","name_zh","236","92","GENERAL;MACRO_SENTIMENT;DATA_SOURCE;MARKET_UNIVERSE","""美國標普500指數"" || ""台灣加權股價指數"" || ""南韓綜合股價指數"" || ""美國道瓊工業指數"" || ""美國那斯達克綜合指數"" || ""費城半導體指數""","VIA_data_manifest (1).json; VIA_data_manifest (2).json; VIA_data_manifest.json; VRN_S05_FieldRegistry_v0102.json; VRN_MDL260_vrn_valuation_dictionary_sourcebank_repair_v0595__MODULE__v0595.py; VDF_MDL007_SSOTResolver.py"
"P3_UI_OR_NOISE","width","301","89","GENERAL;ENGINE;VISUAL_LOCK","0.034 || [ || 100%; || min(1680px, 100%) !important; || float || width=900,","audit_v10 (1).json; audit_v10.json; LayoutRegistry.json; VIA_TestDebug_VDF_VRN_Report_v02863.html; VDF_Extraction_FieldMatrix.html; VIA_IconBase_Manager_Gallery.html; VIA_IconBase_Manager_Gallery_backup_20260608_223302.html; VIA_IconBase_Manager_Gallery_backup_20260608_223322.html"
"P3_UI_OR_NOISE","text","165","89","GENERAL;PATH_IO;SCHEMA_FIELD;ENGINE;VISUAL_LOCK","text = raw.decode(enc, errors=""replace"") || $text = Get-Content -LiteralPath $Path -Raw -ErrorAction Stop || $text = """" || $text = def_ReadTextSafe -Path $p -MaxChars 1000000 || $text = def_ReadTextSafe -Path $path -MaxChars 1200000 || $text = def_ToSafeString (def_ReadTextSafe -Path $p -MaxChars 1000000)","engine (1).py; engine (2).py; engine.py; Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VIA-UltimateEngineForge-AIO-v061-BoolParamHotfix.ps1; Invoke-VIA-UltimateEngineForge-AIO-v062-NullSafeStepSafe.ps1; Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1; VDF_AkShare_GeneratedScriptReview_Transcript_v0285_20260611_100744.txt"
"P3_UI_OR_NOISE","type","769","87","GENERAL;SCHEMA_FIELD;VISUAL_LOCK;PATH_IO","""value_conflict"", ""canonical_code"": cc || Type = $t.Type || type = ""object"" || ""date8"" || ""roc_date"" || ""ticker4""","engine (1).py; engine (2).py; engine.py; Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VIA-UltimateEngineForge-AIO-v061-BoolParamHotfix.ps1; Invoke-VIA-UltimateEngineForge-AIO-v062-NullSafeStepSafe.ps1; Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1; SSOT_VIA_VisualDesignOps_20260617 (1).json"
"P3_UI_OR_NOISE","text_chars","193","86","GENERAL","4635 || 3680 || 3757 || 4211 || 3818 || 5628","VRN_RefinedFirstPageSpeedBenchmark_v029DUAL0C.json; vrn_refined_firstpage_speed_benchmark.py; VRN_TurboFirstPageParallelBenchmark_v029DUAL0C1.json; vrn_turbo_firstpage_parallel_benchmark.py; vrn_all_turbo_qualified_staging_extract.py; VRN_MDL001_Converter.py"
"P3_UI_OR_NOISE","SecuritiesCompanyCode","160","80","GENERAL","""006201"" || ""00679B"" || ""00687B"" || ""00687C"" || ""00694B"" || ""00695B""","VDF_TPEX_Raw_MainboardDailyCloseQuotes.json; VDF_TPEX_Raw_MainboardDailyCloseQuotes.raw.json"
"P3_UI_OR_NOISE","theme","173","80","VISUAL_LOCK;SCHEMA_FIELD","{mode:t.startsWith('Dark')?'dark':t.includes('系統')?'system':'light',primary:'#4c78a8',secondary:'#9c9890',accent:'#439a9a',animation:aM[wizAns.anim]||'fade-slide'} || {mode:'light',primary:'#4c78a8',secondary:'#9c9890',accent:'#439a9a',animation:'fade-slide'} || ""vap"" || 'light' || 'dark' || theme = theme === ""dark"" ? ""light"" : ""dark"";","DecisionStudio_Registry.html; params.example (1).json; params.example (2).json; 05567652-0bbf-41fe-afbb-268e193f8b05.html; 350d677a-c89e-46e2-a1ae-665273d93d18.html; VeritasAutoPlot.html; VIA_AutoPilot_MacroMicro_v2.html; VIA_AutoPlot_Ultimate.html"
"P3_UI_OR_NOISE","NextReferencePrice","160","79","GENERAL","""47.54"" || ""26.36"" || ""27.70"" || ""9.26"" || ""41.51"" || ""34.84""","VDF_TPEX_Raw_MainboardDailyCloseQuotes.json; VDF_TPEX_Raw_MainboardDailyCloseQuotes.raw.json"
"P3_UI_OR_NOISE","flow","1090","79","ENGINE;DATA_SOURCE;GENERAL;VISUAL_LOCK;PATH_IO;SCHEMA_FIELD;GOVERNANCE_POLICY;MARKET_UNIVERSE","flow=[(""engine.benchmark"",""TWII"",False), || ""FLOW_D_TPEX_OFFICIAL"" || ""FLOW_E_MOPS_FINANCIAL"" || ""FLOW_F_FRED_AKSHARE_GLOBAL"" || ""CORE"" || ""CORE_A""","activate_via.py; VDF_PENDING_TRIFLOW_POINTER.json; VDF_AllFlow_MasterOrchestrationGate_Matrix_v0205.json; VDF_MOPSMonthlyRevenueSeed_Matrix_v022.json; VDF_PendingTriFlow_ExecutionGate_Matrix_v0203.json; VDF_PendingTriFlow_ActionPlan_v020.json; VDF_PendingTriFlow_Panorama_Matrix_v020.json; VDF_ThreeDeferredFlow_GatePlan_v024.json"
"P3_UI_OR_NOISE","registry","115","79","GENERAL;VISUAL_LOCK;GOVERNANCE_POLICY;PATH_IO;VERSION_RELEASE;ENGINE;DATA_SOURCE","""_vpns_system/registry"" || ""_vpns_system/registry"",    # regex/ruleset/prompt registry || { || registry = 'UnifiedSpec.json' || registry = 'VisualRegistry.json' || registry = 'LayoutRegistry.json'","config (1).json; config (2).json; config (3).json; config.json; engine (1).py; engine (2).py; engine.py; GovernanceRegistry.json"
"P3_UI_OR_NOISE","x","150","78","GENERAL;VERSION_RELEASE;PATH_IO;VISUAL_LOCK;SCHEMA_FIELD","x = left + (t[""start""] - t0).total_seconds() / 3600 / span * (W - left - 14) || x = ['<?xml version=""1.0"" encoding=""UTF-8""?>', || x = x0 + i * colW || x = {""path"": x, ""name"": Path(x).name, ""size"": 0} || x = df.copy() || x = x[required].copy()","engine (1).py; engine (2).py; engine.py; vdf_akshare_narrow_source_filelist_canonicalizer_v027822.py; vdf_fred_canonical_key_repair_dryrun_v02612.py; vdf_yfinance_seed_fetch_v017.py; vdf_fred_canonical_post_merge_final_audit_v0263.py; vap_layout.py"
"P3_UI_OR_NOISE","validation","286","78","SCHEMA_FIELD;GENERAL;MARKET_UNIVERSE;DATA_SOURCE;GOVERNANCE_POLICY;ENGINE","""4-digit ticker + market"" || ""ticker-name consistent"" || "".TW/.TWO test"" || ""OHLC legality"" || ""High >= Low"" || ""Low <= Close""","SSOT_VIA_VisualDesignOps_20260617 (1).json; SSOT_VIA_VisualDesignOps_20260617.json; UnifiedSpec.json; VDF_Top10_LocalFreeLibs_FredSmallScopeSeed_v0251.json; VDF_Top10_LocalFreeLibs_ProbeReclassify_v0161.json; VDF_ProductionFetchPlan_v016.json; VDF_Top10_LocalFreeLibs_ProductionFetch_v016.json; VDF_Top10_LocalFreeLibs_TWSEOfficialSeed_v018.json"
"P3_UI_OR_NOISE","TradingShares","160","78","GENERAL","""447030"" || ""63148857"" || ""42043833"" || ""25000"" || ""463094"" || ""101344""","VDF_TPEX_Raw_MainboardDailyCloseQuotes.json; VDF_TPEX_Raw_MainboardDailyCloseQuotes.raw.json"
"P3_UI_OR_NOISE","LatestBidPrice","160","77","GENERAL","""47.51"" || ""26.36"" || ""27.69"" || ""9.25"" || ""41.51"" || ""34.84""","VDF_TPEX_Raw_MainboardDailyCloseQuotes.json; VDF_TPEX_Raw_MainboardDailyCloseQuotes.raw.json"
"P3_UI_OR_NOISE","capacity","200","77","GENERAL;VISUAL_LOCK;MACRO_SENTIMENT;SCHEMA_FIELD","""Not publicly specified"" || ""Not disclosed"" || ""50 MW"" || ""150 MW initial; potentially 250+ MW future"" || ""479 MW PPA for wind energy"" || ""N/A (manufacturing, not data center)""","data.json"
"P3_UI_OR_NOISE","HeaderStack","81","72","GENERAL","""季營業收入，百萬元 | 40,000 36,448 35,000 32,221 33,982 30,000 26,793 28,566 24,763 25,000 23,224 19,780 20,864 20,000 16,121 16,933 18,413 15,000 10,000 5,000 0 1Q25 2Q25 3Q25 4Q25 1Q26 2... || ""毛利率，百分比 | 35.0% 34.0% 33.0% 32.0% 31.0% 30.0% 29.0% 28.0% 52Q1 52Q2 52Q3 52Q4 62Q1 F62Q2 F62Q3 F62Q4 F72Q1 F72Q2 F72Q3 F72Q4"" || ""季營業收入，百萬元 | 9,000 8,000 7,793 7,638 7,042 7,000 6,460 6,650 6,540 6,334 6,000 5,143 5,373 5,543 5,395 5,756 5,000 4,000 3,000 2,000 1,000 0 1Q25 2Q25 3Q25 4Q25 1Q26 2Q26F 3Q26F 4Q... || ""毛利率，百分比 | 33.0% 31.0% 29.0% 27.0% 25.0% 23.0% 21.0% 19.0% 52Q1 52Q2 52Q3 52Q4 62Q1 F62Q2 F62Q3 F62Q4 F72Q1 F72Q2 F72Q3 F72Q4"" || ""2025E 2026E NT$m GS Cons. Diff % GS Cons. Diff % | Revenues GP OP Net income | Margins"" || ""1Q25 2Q25 3Q25 4Q25E | 2 3,665 26,624 24,762 3 6,811 2 ,779 2,854 3,285 4,551 ( 1,540) (1,602) (1,613) (2,356) 1 ,239 1,253 1,672 2,196 1 ,802 1,970 2,453 2,963 1 ,342 1,487 2,059...","StockReportFinancialData.json; vrn_incremental_database_builder.py"
"P3_UI_OR_NOISE","raw","126","71","GENERAL;MACRO_SENTIMENT;SCHEMA_FIELD;PATH_IO;DATA_SOURCE;ENGINE","raw = p.read_bytes() || ""+77bp"" || ""275bp"" || ""0.23"" || ""positive/up revisions"" || ""Core CPI 2.9%, PPI 6.5%, Brent oil ~$87""","engine (1).py; engine (2).py; engine_data (1).json; engine_data (2).json; engine_data.json; engine.py; test_via_system (1).py; test_via_system.py"
"P3_UI_OR_NOISE","granularity","95","70","GENERAL;VISUAL_LOCK;MARKET_UNIVERSE;ENGINE;MACRO_SENTIMENT","""total"" || ""goods\/services\/gov"" || ""manufacturing"" || ""AHE \/ AWH"" || ""headline"" || ""U1\/U2\/U4\/U5\/U6""","via_data_detail_registry.json"
"P3_UI_OR_NOISE","indicator_name","72","70","GENERAL;MACRO_SENTIMENT;DATA_SOURCE;VISUAL_LOCK","meta.get(""indicator"", via_code) || meta.get(""name"", code) || name || ""AAII Investor Sentiment Survey"" || ""CNN Fear & Greed Index"" || ""TW 全市場 universe (TWSE + TPEX, dynamic)""","VDF_MDL201_GenerateFullRegistry.py; VDF_MDL401_RegistrySchema.json; VDF_MDL402_RegistrySample.json; VDF_MDL403_RegistryFull.json"
"P3_UI_OR_NOISE","doc_head","143","67","VISUAL_LOCK;MARKET_UNIVERSE;ENGINE;GENERAL;MACRO_SENTIMENT;DATA_SOURCE","""波罗的海干散货指数(BDI) https://data.eastmoney.com/cjsj/hyzs_list_EMI00107664.html :return: 波罗的海干散货指数 :rtype: pandas.DataFrame"" || ""新浪财经-中国宏观经济数据-航贸运价指数 https://finance.sina.com.cn/mac/#industry-22-0-31-2 :return: 航贸运价指数 :rtype: pandas.DataFrame"" || ""海岬型运费指数(BCI) https://data.eastmoney.com/cjsj/hyzs_list_EMI00107666.html :return: 海岬型运费指数 :rtype: pandas.DataFrame"" || ""成品油运输指数（BCTI） https://data.eastmoney.com/cjsj/hyzs_list_EMI00107669.html :return: 成品油运输指数 :rtype: pandas.DataFrame"" || ""巴拿马型运费指数(BPI) https://data.eastmoney.com/cjsj/hyzs_list_EMI00107665.html :return: 巴拿马型运费指数 :rtype: pandas.DataFrame"" || ""新浪-外盘期货-行情数据 https://finance.sina.com.cn/money/future/hf.html :param symbol: 通过调用 ak.futures_hq_subscribe_exchange_symbol() 函数来获取 :type symbol: list or str :return: 行情数据 :rtype: p...","VDF_AkShare_SignatureDocMap_v0271.json; vdf_akshare_signature_doc_probe_result_v0271.json; vdf_akshare_signature_doc_probe_v0271.py"
"P3_UI_OR_NOISE","_vdf_key_repair_row_hash","66","66","GENERAL","""a2b6e11e1aa7164e"" || ""625670db1bc8ea92"" || ""e2199b027af27d3a"" || ""d544ee4ab8fe7f8e"" || ""bc13b7596b871ea2"" || ""bd4dac13c5d647cb""","VDF_AkShare_CanonicalRepairedPreview_v02781.json"
"P3_UI_OR_NOISE","_vdf_smart_row_hash","66","66","GENERAL","""e819617fad775b66"" || ""97f63e73683e3cca"" || ""003a2152938fce31"" || ""8e1632d064d625e8"" || ""45a4000c11193ee8"" || ""cf84b6eefaf59649""","VDF_AkShare_SmartRepairedPreview_v027811.json"
"P3_UI_OR_NOISE","hash","133","66","GENERAL;ENGINE;PATH_IO","""SHA256"" || $hash = """" || $hash = def_GetSha256Safe $p || $hash=(Get-FileHash -LiteralPath $SelectedCandidate -Algorithm SHA256).Hash || HASH    =@{kw=@(""xxhash"",""mmh3"",""cryptography"",""hashlib"",""blake3"");d1=""FHSH"";d2=""IPYT"";d3=""RLOW"";d4=""DPYT""} || h","GovernanceRegistry.json; Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VIA-UltimateEngineForge-AIO-v061-BoolParamHotfix.ps1; Invoke-VIA-UltimateEngineForge-AIO-v062-NullSafeStepSafe.ps1; Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1; Invoke-VIA.ps1; VIA_VEGN_Step1_v32.ps1; vrn_incremental_database_builder.py"
"P3_UI_OR_NOISE","corr_id","65","65","GENERAL","f""CORR_{left.replace('.','_').replace('^','IDX')}_{right.replace('.','_').replace('^','IDX')}_{w}"" || ""CORR_2330_TW_2317_TW_20"" || ""CORR_2330_TW_2317_TW_60"" || ""CORR_2330_TW_2317_TW_120"" || ""CORR_2330_TW_2454_TW_20"" || ""CORR_2330_TW_2454_TW_60""","vap_warehouse_v6_all_builder.py; vap_warehouse_v6_payload.json; vap_warehouse_v7_quant_builder.py"
"P3_UI_OR_NOISE","AssetId","347","64","GENERAL;VERSION_RELEASE","""VIA-ICON-4E8CEB16E47C"" || ""VIA-ICON-344D88DA8958"" || ""VIA-ICON-BC31F91BC884"" || ""VIA-ICON-0E4C859CBCCC"" || ""VIA-ICON-0C628B16C6B7"" || ""VIA-ICON-3CEEACD14A57""","icon_asset_registry.json; icon_suffix_duplicate_deletion_plan.json; VRN_MDL112_VRN_v140M_Dashboard_ReadOnly_Launch_Pack__BASICINFO__v140M.json; VRN_MDL113_VRN_v140M_Dashboard_ReadOnly_Launch_Pack__REPORT__v140M.json; VRN_MDL114_VRN_v140L_Route_Verify_Dashboard_Readiness__REPORT__v140L.json; VRN_MDL115_source_v140L_route_verify__BASICINFO__v140L.json; VRN_MDL116_VRN_v140L_Route_Verify_Dashboard_Readiness__REPORT__v140L.json"
"P3_UI_OR_NOISE","regex","202","63","GENERAL;VISUAL_LOCK;SCHEMA_FIELD;MARKET_UNIVERSE","""^[A-Z0-9]{1,10}(-[A-Z0-9]{1,10})*$"" || ""^[A-Z0-9]{4,12}$"" || ""^[A-Z0-9]{3,10}$"" || ""^[A-Z]{2}[0-9]{2}$"" || ""^[0-9]{4}$"" || ""^[0-9]{6,18}$""","regex_registry (1).json; regex_registry (2).json; regex_registry.json; SSOT_VIA_VisualDesignOps_20260617 (1).json; SSOT_VIA_VisualDesignOps_20260617.json; VRN_S05_FieldRegistry_v0102.json; VRN_DatePeriodRegexSSOT_v029SSOT1B.json; VRN_TickerRegexSSOT_v029SSOT1B.json"
"P3_UI_OR_NOISE","height","228","60","GENERAL;ENGINE;PATH_IO;VISUAL_LOCK","4px; || 3px; || var(--via-preview-h) !important; || float || height=max(300, len(recent) * 30 + 100), || height=1080, width=1920,","VRN_IO_Summary_v0100 (2).html; VRN_IO_Summary_v0100.html; VIA_IconBase_Manager_Gallery.html; VIA_IconBase_Manager_Gallery_backup_20260608_223302.html; VIA_IconBase_Manager_Gallery_backup_20260608_223322.html; vap_layout.py; vap_chart_heatmap.py; vap_chart_technical.py"
"P3_UI_OR_NOISE","RowIndex","81","59","GENERAL","""1"" || ""2"" || ""3"" || ""4"" || ""6"" || ""8""","StockReportFinancialData.json; vrn_incremental_database_builder.py"
"P3_UI_OR_NOISE","y","105","56","GENERAL;SCHEMA_FIELD;ENGINE","y = top + i * rowH || y = int(m.group(1)) || y=int(m.group(1)) || float || y=[""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""][:len(pivot.index)], || y=recent.index.tolist(),","engine (1).py; engine (2).py; engine.py; vrn_refined_firstpage_speed_benchmark.py; vrn_turbo_firstpage_parallel_benchmark.py; vrn_all_turbo_qualified_staging_extract.py; vrn_parquet_unified_stage_repair.py; vrn_parquet_unified_stage_repair_v1c3.py"
"P3_UI_OR_NOISE","IssueRow","55","55","GENERAL","1 || 2 || 3 || 4 || 5 || 6","VRN_MDL102_VRN_v0101_ThreeProcess_DryRun__SUPPORT_RULE__v0101.json"
"P3_UI_OR_NOISE","heading_3","80","55","GENERAL;MACRO_SENTIMENT;DATA_SOURCE;SCHEMA_FIELD;PATH_IO","語言分布 || 整合狀態 || 領域分類 || 模組功能矩陣 || Candlestick + MA + Volume K線 || Dual Axis — Price vs Sentiment 雙軸","NEXUS_Dashboard_Demo.html; T06_Dashboard.html; T06_Preview.html; T07_EventMatrix.html; index.html; app.js; VRN_MDL099_vrn_valuation_method_precision_rebind_v0593__MODULE__v0593.py; VRN_MDL259_vrn_report_date_window_table_restore_v0597__REPORT__v0597.py"
"P3_UI_OR_NOISE","timeline_id","56","54","GENERAL;VISUAL_LOCK","""TL_"" + str(r.get(""asset_id"", """")) || ""TL_FETCH_"" + str(r.get(""fetch_id"", """")) || ""TL_VAP_DATA_00049_alignment"" || ""TL_VAP_DATA_00050_cases"" || ""TL_VAP_DATA_00051_ideology"" || ""TL_VAP_DATA_00053_prediction""","vap_warehouse_v5_next3_builder.py; vap_warehouse_v5_next3_payload.json"
"P3_UI_OR_NOISE","rule_id","59","53","GENERAL;SCHEMA_FIELD;DATA_SOURCE;PATH_IO;MACRO_SENTIMENT","""VIA_SRC_000"" || ""VDF_SRC_001"" || ""VDF_SRC_002"" || ""VDF_SRC_003"" || ""VDF_SRC_004"" || ""VDF_SRC_005""","VDF_VRN_SourceFallback_AllDataRegistry_v0100.json; VRN_DatePeriodRegexSSOT_v029SSOT1B.json; VRN_FinancialValidationRulesSSOT_v029SSOT1B.json; VRN_TickerRegexSSOT_v029SSOT1B.json; vrn_unified_ssot_builder_v029ssot1b.py; VRN_FinancialVerificationRules_SSOT.json"
"P3_UI_OR_NOISE","company","242","53","GENERAL;VISUAL_LOCK;DATA_SOURCE;SCHEMA_FIELD;ENGINE","item.co || p.company || ""Equinix"" || ""Meta"" || ""CapitaLand Investment"" || ""SoftBank""","app.js; data.json; VRN_MDL018_VRN_MDL_SummaryPipelineBridge_AIO_v01__CORE__v01.py; VRN_MDL258_vrn_financial_ssot_input_rebind_v0604__FINANCIALDATA__v0604.py; VRN_MDL290_vrn_summarizer_v062_cli_lift_patcher__MODULE__v062.py; VRN_MDL291_BasicInfo__BASICINFO__v0_0.json; VRN_MDL292_GoogleSheet_BasicInfo_payload__BASICINFO__v0_0.json; vrn_incremental_database_builder.py"
"P3_UI_OR_NOISE","SHA20","106","53","GENERAL;PATH_IO","""DDF87EFD95C580868ADF"" || ""3A25580E795142E92575"" || ""4286631C7B2E51B3D048"" || ""B68DC8638CC9DB062D9F"" || ""7DF73DCB813FB4111FA9"" || ""CAF2660A6B6DE38149BF""","VRN_MDL124_vrn_unified_operation_db_ui_last_result_v0582__GOVERNANCE__v0582.json; VRN_MDL125_vrn_unified_operation_db_ui_last_result_v0582__GOVERNANCE__v0582.json; VRN_MDL263_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py; VRN_MDL264_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py"
"P3_UI_OR_NOISE","font-family","164","49","VISUAL_LOCK","var(--vh-ff);color:var(--vh-ink); || 'DM Sans', sans-serif; || 'Syne', sans-serif; font-weight: 700; font-size: 22px; || ""Microsoft JhengHei"",""Segoe UI"",Arial,sans-serif; || Consolas,""Cascadia Mono"",monospace; || Arial,""Microsoft JhengHei"",sans-serif;","via-header.js; VRN_IO_Summary_v0100 (2).html; VRN_IO_Summary_v0100.html; VIA_SupportiveDocking_VDF_VRN_Report_v02861.html; VIA_TestDebug_VDF_VRN_Report_v02863.html; VDF_Extraction_FieldMatrix.html; 05567652-0bbf-41fe-afbb-268e193f8b05.html; 350d677a-c89e-46e2-a1ae-665273d93d18.html"
"P3_UI_OR_NOISE","margin","90","49","VISUAL_LOCK;GENERAL","0;background:#FAFAF8;color:#2A2A28} || 0; || 0 0 6px; || 14px 0 8px 0; || margin={""l"": 50, ""r"": 30, ""t"": 40, ""b"": 30}, || margin={""l"": 120, ""r"": 30, ""t"": 40, ""b"": 120},","engine (1).py; engine (2).py; engine.py; VIA_SupportiveDocking_VDF_VRN_Report_v02861.html; VIA_TestDebug_VDF_VRN_Report_v02863.html; VDF_Extraction_FieldMatrix.html; vap_chart_dashboard.py; vap_chart_heatmap.py"
"P3_UI_OR_NOISE","border-radius","505","49","VISUAL_LOCK;GENERAL;ENGINE","8px;padding:7px 13px;border:1px solid var(--vh-line);background:#fff;color:var(--vh-ink) || 10px; || 9px; || 12px; || var(--via-radius) !important; || 7px !important;","via-header.js; VIA_TestDebug_VDF_VRN_Report_v02863.html; VDF_Extraction_FieldMatrix.html; VIA_IconBase_Manager_Gallery.html; VIA_IconBase_Manager_Gallery_backup_20260608_223302.html; VIA_IconBase_Manager_Gallery_backup_20260608_223322.html; 05567652-0bbf-41fe-afbb-268e193f8b05.html; 350d677a-c89e-46e2-a1ae-665273d93d18.html"
"P3_UI_OR_NOISE","Change","174","48","GENERAL;VISUAL_LOCK","""+1.05"" || ""-0.09 "" || ""-0.08 "" || ""-0.03 "" || ""-0.06 "" || ""-0.04 ""","VDF_TPEX_Raw_MainboardDailyCloseQuotes.json; VDF_TPEX_Raw_MainboardDailyCloseQuotes.raw.json; vap_chart_dashboard.py; VDF_MDL001_TWEquityEngine.py; VDF_MDL004_TWFullMarketEngine.py; VDF_MDL007_SSOTResolver.py"
"P3_UI_OR_NOISE","headers","325","47","GENERAL;SCHEMA_FIELD;DATA_SOURCE;MARKET_UNIVERSE;VISUAL_LOCK;MACRO_SENTIMENT;ENGINE","headers={""Content-Type"":""application/json""}) || [ || headers = [h.strip() for h in headers_text.split("","") if h.strip()] || headers = list(dict.fromkeys(headers)) || headers || headers = {","test_via_system (1).py; test_via_system.py; VDF_Global_Commodity.json; VDF_Global_Freight.json; VDF_Global_FXRate.json; VDF_RiskEventCalendar.json; VDF_TW_CapitalAction.json; VDF_TW_CompanyProfile.json"
