"path","bytes","has_doctype","has_charset","has_viewport","has_table","has_grid","has_animation","has_veritas","title"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_icon_manifest\_ui_patch_backup\VIA_IconBase_Manager_Gallery_backup_20260608_223302.html","3139032","True","True","True","False","True","True","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_icon_manifest\_ui_patch_backup\VIA_IconBase_Manager_Gallery_backup_20260608_223322.html","3139032","True","True","True","False","True","True","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\VHB_DELETE_ARCHIVE_RUN_20260609_054251_VHB_TO_VAP\VHB\REPORT\RUN_20260609_051405_HOTFIX_SCANFILES\VHB_Panorama_3R_Hotfix_Report.html","365810","True","True","True","True","True","True","True","VHB Panorama 3R Hotfix Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\1\index.html","10958","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\10\index.html","1688","True","True","True","False","False","False","False","Oil Price Timeline — 50 Years of Crude"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\11\index.html","1703","True","True","True","False","False","False","False","Federal Funds Rate — 50 Year Timeline"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\12\index.html","4085","True","True","True","False","False","False","False","DRUCK // Macro Terminal"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\13\index.html","6665","True","True","True","False","True","False","False","Straight Talk Tracker — Mag 7 Earnings Call Directness"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\2\index.html","7253","True","True","True","True","False","False","False","YC Catalog — Every Y Combinator Company"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\3\index.html","6666","True","True","True","False","True","False","False","MegaCap 50 — Financial & Operational Intelligence"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\4\index.html","4337","True","True","True","False","True","False","True","S&P 500 Bubble Chart — Revenue vs. Profit"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\5\index.html","3677","True","True","True","False","True","False","False","The Space Race — 1957–1975"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\6\index.html","5023","True","True","True","False","False","True","False","Big Mac Index — Currency Valuation Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\7\index.html","6330","True","True","True","False","False","False","False","AI Data Center Global Map — 2024-2026"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\8\index.html","6046","True","True","True","True","True","False","False","ILTB Explorer — Invest Like the Best Episode Rankings"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\9\index.html","10958","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\SCOTUS_Analytics_Dashboard\index.html","10958","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_V8_MASTER_20260507_233550\data_bound_dashboards\AI_DASH_GLOBAL_ETF_FLOW_OVERVIEW_DATA_BOUND.html","2285","True","True","False","False","True","False","True","Global ETF / Flow Overview"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_V8_MASTER_20260507_233550\data_bound_dashboards\AI_DASH_PRICE_FLOW_DUAL_AXIS_WORKBENCH_DATA_BOUND.html","2292","True","True","False","False","True","False","True","Price + Flow Dual Axis Workbench"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_V8_MASTER_20260507_233550\data_bound_dashboards\AI_DASH_TECHNICAL_EVENT_TIMELINE_DATA_BOUND.html","2292","True","True","False","False","True","False","True","Technical + Event Timeline"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_WAREHOUSE_V6_ALL_20260507_100922\dashboards\AI_DASH_GLOBAL_ETF_FLOW_OVERVIEW.html","2132","True","True","False","False","True","False","True","Global ETF / Flow Overview"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_WAREHOUSE_V6_ALL_20260507_100922\dashboards\AI_DASH_PRICE_FLOW_DUAL_AXIS_WORKBENCH.html","2139","True","True","False","False","True","False","True","Price + Flow Dual Axis Workbench"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_WAREHOUSE_V6_ALL_20260507_100922\dashboards\AI_DASH_TECHNICAL_EVENT_TIMELINE.html","2139","True","True","False","False","True","False","True","Technical + Event Timeline"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\tests\indexes\test_links_priority\external.html","92","False","False","False","False","False","False","False",""
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\setuptools\tests\indexes\test_links_priority\external.html","92","False","False","False","False","False","False","False",""
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\1\index.html","10958","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\10\index.html","1688","True","True","True","False","False","False","False","Oil Price Timeline — 50 Years of Crude"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\11\index.html","1703","True","True","True","False","False","False","False","Federal Funds Rate — 50 Year Timeline"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\12\index.html","4085","True","True","True","False","False","False","False","DRUCK // Macro Terminal"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\13\index.html","6665","True","True","True","False","True","False","False","Straight Talk Tracker — Mag 7 Earnings Call Directness"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\2\index.html","7253","True","True","True","True","False","False","False","YC Catalog — Every Y Combinator Company"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\3\index.html","6666","True","True","True","False","True","False","False","MegaCap 50 — Financial & Operational Intelligence"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\4\index.html","4337","True","True","True","False","True","False","True","S&P 500 Bubble Chart — Revenue vs. Profit"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\5\index.html","3677","True","True","True","False","True","False","False","The Space Race — 1957–1975"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\6\index.html","5023","True","True","True","False","False","True","False","Big Mac Index — Currency Valuation Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\7\index.html","6330","True","True","True","False","False","False","False","AI Data Center Global Map — 2024-2026"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\8\index.html","6046","True","True","True","True","True","False","False","ILTB Explorer — Invest Like the Best Episode Rankings"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\9\index.html","10958","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\SCOTUS_Analytics_Dashboard\index.html","10958","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_V8_MASTER_20260507_233550\data_bound_dashboards\AI_DASH_GLOBAL_ETF_FLOW_OVERVIEW_DATA_BOUND.html","2285","True","True","False","False","True","False","True","Global ETF / Flow Overview"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_V8_MASTER_20260507_233550\data_bound_dashboards\AI_DASH_PRICE_FLOW_DUAL_AXIS_WORKBENCH_DATA_BOUND.html","2292","True","True","False","False","True","False","True","Price + Flow Dual Axis Workbench"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_V8_MASTER_20260507_233550\data_bound_dashboards\AI_DASH_TECHNICAL_EVENT_TIMELINE_DATA_BOUND.html","2292","True","True","False","False","True","False","True","Technical + Event Timeline"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V6_ALL_20260507_100922\dashboards\AI_DASH_GLOBAL_ETF_FLOW_OVERVIEW.html","2132","True","True","False","False","True","False","True","Global ETF / Flow Overview"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V6_ALL_20260507_100922\dashboards\AI_DASH_PRICE_FLOW_DUAL_AXIS_WORKBENCH.html","2139","True","True","False","False","True","False","True","Price + Flow Dual Axis Workbench"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V6_ALL_20260507_100922\dashboards\AI_DASH_TECHNICAL_EVENT_TIMELINE.html","2139","True","True","False","False","True","False","True","Technical + Event Timeline"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VDF_MDL501_DataModuleController.html","46875","True","True","True","True","True","True","True","VIA · Data Module Controller v2.0 · Full Ecosystem"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_ActiveETF_Console (6).html","1072259","True","True","True","False","True","True","True","VIA Active ETF Console"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_AutoPlot_Console.html","56046","True","True","True","True","True","True","True","VeritasAutoPlot Console · VIA"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_Macro_GDP_Identity_Console (2).html","34308","True","True","True","True","True","True","True","VIA Macro · Regional GDP Identity Console v2"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_Main (2).html","48773","True","True","True","False","True","True","True","VIA · Veritas Intelligence Analytics"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_TW_Resonance_Stock_Stack (17).html","176303","True","True","True","False","True","True","True","VIA · 台股共振堆疊圖 · TW Resonance Stock Stack v3"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_US_Macro_Template (1).html","38525","True","True","True","False","True","True","True","VIA · US Macro Template v3"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_US_Macro_Template.html","24362","True","True","True","False","True","True","True","VIA · US Macro Template v2"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_Yield_Curve_Spread.html","28648","True","True","True","True","True","True","True","VIA · Yield-Curve Spread"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\UI\VHB_Editable_HTML_UI_Builder_Prototype.html","10494","True","True","True","False","True","True","True","VHB · Editable HTML UI Builder Prototype"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_icon_manifest\_ui_patch_backup\VIA_IconBase_Manager_Gallery_backup_20260608_222252.html","3127662","True","True","True","False","True","False","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_icon_manifest\_ui_patch_backup\VIA_IconBase_Manager_Gallery_backup_20260608_223302.html","3139032","True","True","True","False","True","True","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_icon_manifest\_ui_patch_backup\VIA_IconBase_Manager_Gallery_backup_20260608_223322.html","3139032","True","True","True","False","True","True","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\_freeze_reports\FREEZE_REPORT_RECOVERY_20260608_201541\VeritasNexusCore_FREEZE_Report_v03.html","37060","True","True","False","True","True","False","True","VeritasNexusCore FREEZE Report Recovery v03"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_activation\VIA_ACTIVATION_GATEWAY_FROM_UNIFIED_INPUT_20260609_034748\report\VIA_ActivationGateway_FromUnifiedInput_Report.html","28394","True","True","False","True","True","False","True","VIA Activation Gateway From Unified Input"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_activation\VIA_ACTIVATION_GATEWAY_FROM_UNIFIED_INPUT_20260609_034818\report\VIA_ActivationGateway_FromUnifiedInput_Report.html","28394","True","True","False","True","True","False","True","VIA Activation Gateway From Unified Input"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_activation\VIA_ACTIVATION_GATEWAY_V02_GATEWAY_HOTFIX_20260609_035258\report\VIA_ActivationGateway_v02_Hotfix_Report.html","7559","True","True","False","True","True","False","True","VIA Activation Gateway v02 Gateway Hotfix"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_activation\VIA_ACTIVATION_GATEWAY_V03_STABLE_HOTFIX_20260609_035508\report\VIA_ActivationGateway_v03_StableHotfix_Report.html","13000","True","True","False","True","True","False","True","VIA Activation Gateway v03 Stable Hotfix"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_activation\VIA_ACTIVATION_GATEWAY_V04_INLINE_READY_20260609_035734\report\VIA_ActivationGateway_v04_InlineReady_Report.html","27517","True","True","False","True","True","False","True","VIA Activation Gateway v04 Inline Ready"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_activation\VIA_ACTIVATION_GATEWAY_V05_PARAM_FIRST_FINAL_20260609_040014\report\VIA_ActivationGateway_v05_ParamFirst_Report.html","28434","True","True","False","True","True","False","True","VIA Activation Gateway v05 Param First Final"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_active\VIA_ACTIVATION_FREEZE_PROMOTE_20260609_040327\report\VIA_ActivationFreezePromote_Report.html","13436","True","True","False","True","True","False","True","VIA Activation Freeze Promote"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_041403\report\VIA_VDF_VRN_DatabaseProductionAudit_Report.html","218854","True","True","False","True","True","False","True","VIA VDF VRN Database Production Audit"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_043334\report\VIA_VDF_VRN_DatabaseProductionAudit_Report.html","222442","True","True","False","True","True","False","True","VIA VDF VRN Database Production Audit"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_freeze\VIA_UNIFIED_INPUT_SSOT_FREEZE_GATEWAY_20260609_034130\report\VIA_UnifiedInput_SSOT_FreezeGateway_Report.html","20902","True","True","False","True","True","False","True","VIA Unified Input SSOT Freeze Gateway"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\REPORT\RUN_20260609_051405_HOTFIX_SCANFILES\VHB_Panorama_3R_Hotfix_Report.html","365810","True","True","True","True","True","True","True","VHB Panorama 3R Hotfix Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\tests\indexes\test_links_priority\simple\foobar\index.html","174","False","False","False","False","False","False","False",""
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\setuptools\tests\indexes\test_links_priority\simple\foobar\index.html","174","False","False","False","False","False","False","False",""
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_integration_reports\VIA_NEXUS_VDF_VRN_SSOT_INTEGRATION_V04_20260609_032152\report\VIA_Nexus_VDF_VRN_SSOT_Integration_v04_Report.html","40728","True","True","False","True","True","False","True","VIA Nexus VDF VRN SSOT Integration"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VRN\temp\VRN_VERIFIED_INCREMENTAL_DB_20260609_025227\report\VRN_Verified_Incremental_DB_Report.html","168556","True","True","False","True","True","False","True","VRN Verified Incremental DB Report"
