"def_project","def_engine_file","def_file_role","def_engine_param_count","def_total_param_count","def_path"
"VRN","VRN_MDL259_vrn_report_date_window_table_restore_v0597__REPORT__v0597.py","REPORT","47","301","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL259_vrn_report_date_window_table_restore_v0597__REPORT__v0597.py"
"VRN","VRN_MDL260_vrn_valuation_dictionary_sourcebank_repair_v0595__MODULE__v0595.py","SOURCE","56","503","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL260_vrn_valuation_dictionary_sourcebank_repair_v0595__MODULE__v0595.py"
"VRN","VRN_MDL261_vrn_firstpage_sourcebank_valuation_repair_v0594__MODULE__v0594.py","SOURCE","49","264","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL261_vrn_firstpage_sourcebank_valuation_repair_v0594__MODULE__v0594.py"
"VRN","VRN_MDL262_vrn_valuation_method_ssot_rebind_v0592__SUPPORT_RULE__v0592.py","REGISTRY","44","224","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL262_vrn_valuation_method_ssot_rebind_v0592__SUPPORT_RULE__v0592.py"
"VRN","VRN_MDL263_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py","SOURCE","58","277","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL263_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py"
"VRN","VRN_MDL264_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py","SOURCE","58","259","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL264_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py"
"VRN","VRN_MDL265_v0572_canonical_duckdb_view_repair__MODULE__v0572.py","SOURCE","27","169","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL265_v0572_canonical_duckdb_view_repair__MODULE__v0572.py"
"VRN","VRN_MDL266_v05692_data_trust_granular_calibration__MODULE__v05692.py","SOURCE","34","234","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL266_v05692_data_trust_granular_calibration__MODULE__v05692.py"
"VRN","VRN_MDL267_v05691_duckdb_empty_safe_data_trust_calibration__MODULE__v05691.py","SOURCE","32","206","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL267_v05691_duckdb_empty_safe_data_trust_calibration__MODULE__v05691.py"
"VRN","VRN_MDL269_VRN_QualityRules_QuarantineDryRun__MODULE__v0_0.py","SOURCE","12","55","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL269_VRN_QualityRules_QuarantineDryRun__MODULE__v0_0.py"
"VRN","VRN_MDL284_VRN_YFinance_SmallBatch_RealFetch_v1_0_34__DATA_SOURCE__v1_0.json","ENGINE_MODULE","0","83","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL284_VRN_YFinance_SmallBatch_RealFetch_v1_0_34__DATA_SOURCE__v1_0.json"
"VRN","VRN_MDL287_flow_b_ui_text_spec_pack_v061549__SUPPORT_RULE__v061549.py","CONFIG_TEMPLATE","10","64","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL287_flow_b_ui_text_spec_pack_v061549__SUPPORT_RULE__v061549.py"
"VRN","VRN_MDL289_vrn_canonical_clean_builder_v03__SUPPORT_RULE__v03.py","SOURCE","18","72","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL289_vrn_canonical_clean_builder_v03__SUPPORT_RULE__v03.py"
"VRN","VRN_MDL290_vrn_summarizer_v062_cli_lift_patcher__MODULE__v062.py","SOURCE","23","138","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL290_vrn_summarizer_v062_cli_lift_patcher__MODULE__v062.py"
"VRN","VRN_MDL293_vrn_d8b_reprocess__MODULE__v0_0.py","SOURCE","8","71","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL293_vrn_d8b_reprocess__MODULE__v0_0.py"
"VDF","VDF_MDL001_TWEquityEngine.py","ENGINE_MODULE","88","455","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL001_TWEquityEngine.py"
"VDF","VDF_MDL001_TWUniverseVerify.py","TEST_VALIDATION","30","168","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL001_TWUniverseVerify.py"
"VDF","VDF_MDL002_YFinanceFetchingEngine.py","ENGINE_MODULE","61","568","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL002_YFinanceFetchingEngine.py"
"VDF","VDF_MDL003_SentimentMacroEngine.py","ENGINE_MODULE","66","437","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL003_SentimentMacroEngine.py"
"VDF","VDF_MDL004_TWFullMarketEngine.py","ENGINE_MODULE","57","301","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL004_TWFullMarketEngine.py"
"VDF","VDF_MDL005_TWStockFilter.py","SOURCE","52","241","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL005_TWStockFilter.py"
"VDF","VDF_MDL006_FinancialModel.py","SOURCE","56","405","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL006_FinancialModel.py"
"VDF","VDF_MDL007_SSOTResolver.py","REGISTRY","63","448","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL007_SSOTResolver.py"
"VDF","VDF_MDL101_OutputManager.py","SOURCE","16","124","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL101_OutputManager.py"
"VDF","VDF_MDL102_FormatUpgrader.py","SOURCE","19","115","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL102_FormatUpgrader.py"
"VDF","VDF_MDL103_MasterRegistry.py","REGISTRY","23","358","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL103_MasterRegistry.py"
"VDF","VDF_MDL104_RegistryLoader.py","REGISTRY","31","144","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL104_RegistryLoader.py"
"VDF","VDF_MDL105_CrossValidator.py","SOURCE","29","168","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL105_CrossValidator.py"
"VDF","VDF_MDL201_GenerateFullRegistry.py","REGISTRY","16","262","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL201_GenerateFullRegistry.py"
"VDF","VDF_MDL301_SystemTest.py","TEST_VALIDATION","22","134","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL301_SystemTest.py"
"VDF","VDF_MDL302_FinalActivation.py","SOURCE","50","370","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL302_FinalActivation.py"
"VDF","VDF_MDL303_RegistryActivation.py","REGISTRY","23","132","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL303_RegistryActivation.py"
"VDF","VDF_MDL501_DataModuleController.html","UI_VISUAL","17","95","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL501_DataModuleController.html"
"VDF","VDF_MDL501_DataModuleController.html","UI_VISUAL","17","95","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VDF_MDL501_DataModuleController.html"
"VIA","VIA_AutoPlot_Console.html","UI_VISUAL","27","76","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_AutoPlot_Console.html"
"VIA","VIA_Macro_GDP_Identity_Console (2).html","UI_VISUAL","11","20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_Macro_GDP_Identity_Console (2).html"
"VIA","VIA_Main (2).html","UI_VISUAL","23","51","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_Main (2).html"
"VIA","VIA_TW_Resonance_Stock_Stack (17).html","UI_VISUAL","32","309","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_TW_Resonance_Stock_Stack (17).html"
"VIA","VIA_US_Macro_Template (1).html","CONFIG_TEMPLATE","21","30","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_US_Macro_Template (1).html"
"VIA","VIA_US_Macro_Template.html","CONFIG_TEMPLATE","19","27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_US_Macro_Template.html"
"VIA","VIA_Yield_Curve_Spread.html","UI_VISUAL","11","18","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\html_templates\VIA_Yield_Curve_Spread.html"
"VIA","VHB_Editable_HTML_UI_Builder_Prototype.html","UI_VISUAL","13","16","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\UI\VHB_Editable_HTML_UI_Builder_Prototype.html"
"VRN","VRN_MDL001_Converter.py","SOURCE","44","329","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL001_Converter.py"
"VRN","VRN_MDL002_LayoutExtractor.py","SOURCE","40","434","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL002_LayoutExtractor.py"
"VRN","VRN_MDL003_TableRestorer.py","SOURCE","43","356","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL003_TableRestorer.py"
"VRN","VRN_MDL004_OCR_FetchingPDFTable_v1.py","ENGINE_MODULE","88","554","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL004_OCR_FetchingPDFTable_v1.py"
"VRN","VRN_MDL005_OCRFetchingPDFText_v1.py","ENGINE_MODULE","86","582","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL005_OCRFetchingPDFText_v1.py"
"VRN","VRN_MDL006_ConsolidatorAndPhaseValidator.py","SOURCE","39","319","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL006_ConsolidatorAndPhaseValidator.py"
"VRN","VRN_MDL007_APIDataFetcher.py","ENGINE_MODULE","44","307","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL007_APIDataFetcher.py"
"VRN","VRN_MDL008_CrossValidator.py","SOURCE","45","359","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL008_CrossValidator.py"
"VRN","vrn_incremental_database_builder.py","SOURCE","25","208","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VRN\temp\VRN_VERIFIED_INCREMENTAL_DB_20260609_025227\engine\vrn_incremental_database_builder.py"
