"Time","Project","Lane","Ext","Bytes","Modified","Path"
"2026-06-11T20:54:37.060+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1079","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json"
"2026-06-11T20:54:37.060+08:00","VDF","VDF-2 Data/Documents Inventory",".py","14829","2026-05-26 16:47:59","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Supportive_Runtime_HardGate_Bridge.py"
"2026-06-11T20:54:37.060+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1115","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json"
"2026-06-11T20:54:37.061+08:00","VDF","VDF-2 Data/Documents Inventory",".py","49130","2026-05-26 16:47:57","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_RegistryCore_v1.py"
"2026-06-11T20:54:37.061+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1042","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_RegistryCore_v1.py.freeze.lock.json"
"2026-06-11T20:54:37.061+08:00","VDF","VDF-2 Data/Documents Inventory",".py","306724","2026-05-26 16:47:58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py"
"2026-06-11T20:54:37.061+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1031","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py.freeze.lock.json"
"2026-06-11T20:54:37.062+08:00","VDF","VDF-2 Data/Documents Inventory",".html","1934207","2026-05-23 09:00:08","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIS_Supportive_Module_Index.html"
"2026-06-11T20:54:37.062+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1128","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIS_Supportive_Module_Index.html.freeze.lock.json"
"2026-06-11T20:54:37.062+08:00","VDF","VDF-2 Data/Documents Inventory",".json","2652","2026-05-23 09:00:08","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIS_Supportive_Module_Index.json"
"2026-06-11T20:54:37.062+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1017","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIS_Supportive_Module_Index.json.freeze.lock.json"
"2026-06-11T20:54:37.063+08:00","VDF","VDF-2 Data/Documents Inventory",".py","4582","2026-05-26 16:35:45","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_HardGate_SealEngine.py"
"2026-06-11T20:54:37.063+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1068","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_HardGate_SealEngine.py.freeze.lock.json"
"2026-06-11T20:54:37.063+08:00","VDF","VDF-2 Data/Documents Inventory",".py","13403","2026-05-26 16:47:57","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Panorama_AST_RuntimeInjector.py"
"2026-06-11T20:54:37.064+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1105","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Panorama_AST_RuntimeInjector.py.freeze.lock.json"
"2026-06-11T20:54:37.064+08:00","VDF","VDF-2 Data/Documents Inventory",".json","714","2026-04-30 15:51:22","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.json"
"2026-06-11T20:54:37.064+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1033","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.json.freeze.lock.json"
"2026-06-11T20:54:37.064+08:00","VDF","VDF-2 Data/Documents Inventory",".ps1","366","2026-04-28 11:44:50","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.ps1"
"2026-06-11T20:54:37.065+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1041","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.ps1.freeze.lock.json"
"2026-06-11T20:54:37.065+08:00","VDF","VDF-2 Data/Documents Inventory",".json","898","2026-05-06 14:46:08","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_VRN_HardGate_Bridge_Seal.json"
"2026-06-11T20:54:37.065+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1033","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_VRN_HardGate_Bridge_Seal.json.freeze.lock.json"
"2026-06-11T20:54:37.066+08:00","VDF","VDF-2 Data/Documents Inventory",".py","68497","2026-04-26 02:33:51","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIA_EnvManager.py"
"2026-06-11T20:54:37.067+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1032","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIA_EnvManager.py.freeze.lock.json"
"2026-06-11T20:54:37.068+08:00","VDF","VDF-2 Data/Documents Inventory",".py","5107","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIS_InstallHealthRegistry.py"
"2026-06-11T20:54:37.068+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1074","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIS_InstallHealthRegistry.py.freeze.lock.json"
"2026-06-11T20:54:37.068+08:00","VDF","VDF-2 Data/Documents Inventory",".py","208495","2026-05-26 02:51:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasAegisNexus.py"
"2026-06-11T20:54:37.069+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1056","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasAegisNexus.py.freeze.lock.json"
"2026-06-11T20:54:37.069+08:00","VDF","VDF-2 Data/Documents Inventory",".py","242127","2026-05-06 00:35:34","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasCeleritas.py"
"2026-06-11T20:54:37.069+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1053","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasCeleritas.py.freeze.lock.json"
"2026-06-11T20:54:37.070+08:00","VDF","VDF-2 Data/Documents Inventory",".ps1","23771","2026-06-11 11:51:58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-ALL.ps1"
"2026-06-11T20:54:37.070+08:00","VDF","VDF-2 Data/Documents Inventory",".json","997","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-ALL.ps1.freeze.lock.json"
"2026-06-11T20:54:37.070+08:00","VDF","VDF-2 Data/Documents Inventory",".ps1","10436","2026-04-28 11:52:20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-FinishProject-SafeFast.ps1"
"2026-06-11T20:54:37.070+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1073","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-FinishProject-SafeFast.ps1.freeze.lock.json"
"2026-06-11T20:54:37.071+08:00","VDF","VDF-2 Data/Documents Inventory",".ps1","6368","2026-04-28 11:47:36","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-PanoramaHardGateSafeFix.ps1"
"2026-06-11T20:54:37.071+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1077","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-PanoramaHardGateSafeFix.ps1.freeze.lock.json"
"2026-06-11T20:54:37.071+08:00","VDF","VDF-2 Data/Documents Inventory",".ps1","1770","2026-04-28 11:44:49","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-SupportiveHardGate.ps1"
"2026-06-11T20:54:37.071+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1057","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-SupportiveHardGate.ps1.freeze.lock.json"
"2026-06-11T20:54:37.071+08:00","VDF","VDF-2 Data/Documents Inventory",".ps1","2316","2026-05-24 21:03:20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-Guarded-Entry-v217.ps1"
"2026-06-11T20:54:37.072+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1057","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-Guarded-Entry-v217.ps1.freeze.lock.json"
"2026-06-11T20:54:37.072+08:00","VDF","VDF-2 Data/Documents Inventory",".ps1","2233","2026-05-25 01:52:32","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1"
"2026-06-11T20:54:37.072+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1069","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1.freeze.lock.json"
"2026-06-11T20:54:37.072+08:00","VDF","VDF-2 Data/Documents Inventory",".ps1","1877","2026-05-24 22:15:22","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1"
"2026-06-11T20:54:37.073+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1053","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1.freeze.lock.json"
"2026-06-11T20:54:37.073+08:00","VDF","VDF-2 Data/Documents Inventory",".py","4922","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py"
"2026-06-11T20:54:37.073+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1112","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py.freeze.lock.json"
"2026-06-11T20:54:37.073+08:00","VDF","VDF-2 Data/Documents Inventory",".py","4801","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py"
"2026-06-11T20:54:37.074+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1096","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py.freeze.lock.json"
"2026-06-11T20:54:37.074+08:00","VDF","VDF-2 Data/Documents Inventory",".py","14701","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py"
"2026-06-11T20:54:37.074+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1101","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py.freeze.lock.json"
"2026-06-11T20:54:37.074+08:00","VDF","VDF-2 Data/Documents Inventory",".py","9644","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py"
"2026-06-11T20:54:37.074+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1096","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json"
"2026-06-11T20:54:37.075+08:00","VDF","VDF-2 Data/Documents Inventory",".py","18265","2026-05-21 15:05:07","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py"
"2026-06-11T20:54:37.075+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1092","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py.freeze.lock.json"
"2026-06-11T20:54:37.075+08:00","VDF","VDF-2 Data/Documents Inventory",".py","26447","2026-05-21 15:23:25","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py"
"2026-06-11T20:54:37.075+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1092","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py.freeze.lock.json"
"2026-06-11T20:54:37.076+08:00","VDF","VDF-2 Data/Documents Inventory",".py","26597","2026-05-21 15:32:32","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py"
"2026-06-11T20:54:37.076+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1092","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py.freeze.lock.json"
"2026-06-11T20:54:37.076+08:00","VDF","VDF-2 Data/Documents Inventory",".py","15529","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py"
"2026-06-11T20:54:37.076+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1072","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py.freeze.lock.json"
"2026-06-11T20:54:37.077+08:00","VDF","VDF-2 Data/Documents Inventory",".py","26861","2026-05-21 15:40:23","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py"
"2026-06-11T20:54:37.077+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1088","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py.freeze.lock.json"
"2026-06-11T20:54:37.077+08:00","VDF","VDF-2 Data/Documents Inventory",".py","17050","2026-05-26 16:35:47","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py"
"2026-06-11T20:54:37.077+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1063","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json"
"2026-06-11T20:54:37.077+08:00","VDF","VDF-2 Data/Documents Inventory",".py","8849","2026-05-31 06:47:07","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py"
"2026-06-11T20:54:37.078+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1117","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json"
"2026-06-11T20:54:37.078+08:00","VDF","VDF-2 Data/Documents Inventory",".py","5859","2026-05-26 16:35:47","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py"
"2026-06-11T20:54:37.078+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1076","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py.freeze.lock.json"
"2026-06-11T20:54:37.078+08:00","VDF","VDF-2 Data/Documents Inventory",".py","12017","2026-05-26 16:35:47","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py"
"2026-06-11T20:54:37.079+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1109","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py.freeze.lock.json"
"2026-06-11T20:54:37.079+08:00","VDF","VDF-2 Data/Documents Inventory",".py","17160","2026-06-01 21:46:52","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py"
"2026-06-11T20:54:37.079+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1084","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py.freeze.lock.json"
"2026-06-11T20:54:37.079+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1891","2026-05-25 12:27:25","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json"
"2026-06-11T20:54:37.080+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1041","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json.freeze.lock.json"
"2026-06-11T20:54:37.080+08:00","VDF","VDF-2 Data/Documents Inventory",".json","711","2026-05-31 18:18:27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json"
"2026-06-11T20:54:37.080+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1085","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json.freeze.lock.json"
"2026-06-11T20:54:37.080+08:00","VDF","VDF-2 Data/Documents Inventory",".py","15350","2026-05-31 18:18:27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py"
"2026-06-11T20:54:37.081+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1117","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py.freeze.lock.json"
"2026-06-11T20:54:37.081+08:00","VDF","VDF-2 Data/Documents Inventory",".py","13791","2026-05-31 20:58:00","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py"
"2026-06-11T20:54:37.081+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1141","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py.freeze.lock.json"
"2026-06-11T20:54:37.081+08:00","VDF","VDF-2 Data/Documents Inventory",".py","4451","2026-05-26 16:35:47","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py"
"2026-06-11T20:54:37.082+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1088","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py.freeze.lock.json"
"2026-06-11T20:54:37.082+08:00","VDF","VDF-2 Data/Documents Inventory",".py","4582","2026-05-26 16:35:45","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py"
"2026-06-11T20:54:37.082+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1080","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py.freeze.lock.json"
"2026-06-11T20:54:37.082+08:00","VDF","VDF-2 Data/Documents Inventory",".py","49130","2026-05-26 16:47:57","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RegistryCore_v1.py"
