Group,Date,StrategySignal,TargetPosition,EffectivePosition,BasketRet,GrossPnlRet,NetPnlRet,CostDrag
A 上游材料,2025-12-29,DYNAMIC_EXIT,0.0,0.0,-0.0021673519883342444,-0.0,-0.0,0.0
A 上游材料,2025-12-30,HOLD,0.0,0.0,-0.006117156586503448,-0.0,-0.0,0.0
A 上游材料,2025-12-31,HOLD,0.0,0.0,-0.016687507479408788,-0.0,-0.0,0.0
A 上游材料,2026-01-01,HOLD,0.0,0.0,-0.016392005934039187,-0.0,-0.0,0.0
A 上游材料,2026-01-02,HOLD,0.0,0.0,-0.014952376927344723,-0.0,-0.0,0.0
A 上游材料,2026-01-05,HOLD,0.0,0.0,-0.02483518526873832,-0.0,-0.0,0.0
A 上游材料,2026-01-06,HOLD,0.0,0.0,0.016977746499785278,0.0,0.0,0.0
A 上游材料,2026-01-07,HOLD,0.0,0.0,0.008852602574993746,0.0,0.0,0.0
A 上游材料,2026-01-08,HOLD,0.0,0.0,0.002187058241703349,0.0,0.0,0.0
A 上游材料,2026-01-09,HOLD,0.0,0.0,-0.00810410249167471,-0.0,-0.0,0.0
A 上游材料,2026-01-12,HOLD,0.0,0.0,0.007179434530254306,0.0,0.0,0.0
A 上游材料,2026-01-13,HOLD,0.0,0.0,-0.03092113757772768,-0.0,-0.0,0.0
A 上游材料,2026-01-14,HOLD,0.0,0.0,0.009737445738000287,0.0,0.0,0.0
A 上游材料,2026-01-15,HOLD,0.0,0.0,0.021682295050122813,0.0,0.0,0.0
A 上游材料,2026-01-16,HOLD,0.0,0.0,0.015790548890404984,0.0,0.0,0.0
A 上游材料,2026-01-19,HOLD,0.0,0.0,0.023069578736386518,0.0,0.0,0.0
A 上游材料,2026-01-20,HOLD,0.0,0.0,0.0024118539989345083,0.0,0.0,0.0
A 上游材料,2026-01-21,HOLD,0.0,0.0,-0.014057018424914847,-0.0,-0.0,0.0
A 上游材料,2026-01-22,HOLD,0.0,0.0,0.019101727910937765,0.0,0.0,0.0
A 上游材料,2026-01-23,HOLD,0.0,0.0,-0.008642848410823458,-0.0,-0.0,0.0
A 上游材料,2026-01-26,HOLD,0.0,0.0,-0.012284617565079514,-0.0,-0.0,0.0
A 上游材料,2026-01-27,HOLD,0.0,0.0,-0.002152286671071773,-0.0,-0.0,0.0
A 上游材料,2026-01-28,HOLD,0.0,0.0,0.030244347929255986,0.0,0.0,0.0
A 上游材料,2026-01-29,HOLD,0.0,0.0,-0.012185615396498976,-0.0,-0.0,0.0
A 上游材料,2026-01-30,HOLD,0.0,0.0,0.0046801902428342795,0.0,0.0,0.0
A 上游材料,2026-02-02,HOLD,0.0,0.0,-0.014262625234212456,-0.0,-0.0,0.0
A 上游材料,2026-02-03,HOLD,0.0,0.0,0.011956713470084054,0.0,0.0,0.0
A 上游材料,2026-02-04,HOLD,0.0,0.0,0.016472942140701413,0.0,0.0,0.0
A 上游材料,2026-02-05,HOLD,0.0,0.0,0.014028911383160397,0.0,0.0,0.0
A 上游材料,2026-02-06,HOLD,0.0,0.0,-0.01204536208028606,-0.0,-0.0,0.0
A 上游材料,2026-02-09,HOLD,0.0,0.0,0.03673500319185299,0.0,0.0,0.0
A 上游材料,2026-02-10,HOLD,0.0,0.0,0.0027127129315026102,0.0,0.0,0.0
A 上游材料,2026-02-11,HOLD,0.0,0.0,0.01771961044700775,0.0,0.0,0.0
A 上游材料,2026-02-12,HOLD,0.0,0.0,-0.005704741193756849,-0.0,-0.0,0.0
A 上游材料,2026-02-13,HOLD,0.0,0.0,0.019267099754421778,0.0,0.0,0.0
A 上游材料,2026-02-16,HOLD,0.0,0.0,0.027563596381233676,0.0,0.0,0.0
A 上游材料,2026-02-17,DYNAMIC_EXIT,0.0,0.0,-0.005243287745771081,-0.0,-0.0,0.0
A 上游材料,2026-02-18,HOLD,0.0,0.0,0.019828594196785305,0.0,0.0,0.0
A 上游材料,2026-02-19,HOLD,0.0,0.0,-0.0066522743789975925,-0.0,-0.0,0.0
A 上游材料,2026-02-20,HOLD,0.0,0.0,-0.012977342852471808,-0.0,-0.0,0.0
A 上游材料,2026-02-23,HOLD,0.0,0.0,0.03527977142794654,0.0,0.0,0.0
A 上游材料,2026-02-24,HOLD,0.0,0.0,-0.0029583165879602568,-0.0,-0.0,0.0
A 上游材料,2026-02-25,HOLD,0.0,0.0,-0.0009829802532245998,-0.0,-0.0,0.0
A 上游材料,2026-02-26,HOLD,0.0,0.0,-0.0028818144353689127,-0.0,-0.0,0.0
A 上游材料,2026-02-27,HOLD,0.0,0.0,0.02725351989224835,0.0,0.0,0.0
A 上游材料,2026-03-02,HOLD,0.0,0.0,0.011658409139242043,0.0,0.0,0.0
A 上游材料,2026-03-03,HOLD,0.0,0.0,0.006417532104917285,0.0,0.0,0.0
A 上游材料,2026-03-04,HOLD,0.0,0.0,-0.01070885948185341,-0.0,-0.0,0.0
A 上游材料,2026-03-05,HOLD,0.0,0.0,-0.025015373001608096,-0.0,-0.0,0.0
A 上游材料,2026-03-06,DYNAMIC_EXIT,0.0,0.0,0.00829464632205564,0.0,0.0,0.0
A 上游材料,2026-03-09,HOLD,0.0,0.0,0.011738638531044591,0.0,0.0,0.0
A 上游材料,2026-03-10,HOLD,0.0,0.0,0.03173553845056182,0.0,0.0,0.0
A 上游材料,2026-03-11,HOLD,0.0,0.0,0.021594825611548175,0.0,0.0,0.0
A 上游材料,2026-03-12,HOLD,0.0,0.0,0.015249149302443702,0.0,0.0,0.0
A 上游材料,2026-03-13,HOLD,0.0,0.0,0.0033759553869310848,0.0,0.0,0.0
A 上游材料,2026-03-16,DYNAMIC_EXIT,0.0,0.0,-0.0022270578287276474,-0.0,-0.0,0.0
A 上游材料,2026-03-17,HOLD,0.0,0.0,0.004886679480463102,0.0,0.0,0.0
A 上游材料,2026-03-18,DYNAMIC_EXIT,0.0,0.0,-0.01568804500087757,-0.0,-0.0,0.0
A 上游材料,2026-03-19,HOLD,0.0,0.0,-0.017747560336727274,-0.0,-0.0,0.0
A 上游材料,2026-03-20,HOLD,0.0,0.0,-0.001607621629016722,-0.0,-0.0,0.0
A 上游材料,2026-03-23,HOLD,0.0,0.0,-0.0274217320637695,-0.0,-0.0,0.0
A 上游材料,2026-03-24,HOLD,0.0,0.0,-0.026839812264819494,-0.0,-0.0,0.0
A 上游材料,2026-03-25,HOLD,0.0,0.0,-0.0016297248150967149,-0.0,-0.0,0.0
A 上游材料,2026-03-26,HOLD,0.0,0.0,0.023015180292662026,0.0,0.0,0.0
A 上游材料,2026-03-27,HOLD,0.0,0.0,-0.0064851449975775015,-0.0,-0.0,0.0
A 上游材料,2026-03-30,HOLD,0.0,0.0,0.009245972506114709,0.0,0.0,0.0
A 上游材料,2026-03-31,HOLD,0.0,0.0,0.024025835180802178,0.0,0.0,0.0
A 上游材料,2026-04-01,HOLD,0.0,0.0,0.0065218263145961075,0.0,0.0,0.0
A 上游材料,2026-04-02,HOLD,0.0,0.0,0.007904332252226719,0.0,0.0,0.0
A 上游材料,2026-04-03,HOLD,0.0,0.0,-0.0027363743124732606,-0.0,-0.0,0.0
A 上游材料,2026-04-06,HOLD,0.0,0.0,0.03087486330147571,0.0,0.0,0.0
A 上游材料,2026-04-07,HOLD,0.0,0.0,0.00608512916966729,0.0,0.0,0.0
A 上游材料,2026-04-08,HOLD,0.0,0.0,-0.0022152577828199755,-0.0,-0.0,0.0
A 上游材料,2026-04-09,HOLD,0.0,0.0,-0.01786895595730461,-0.0,-0.0,0.0
A 上游材料,2026-04-10,HOLD,0.0,0.0,0.005986594497814916,0.0,0.0,0.0
A 上游材料,2026-04-13,HOLD,0.0,0.0,0.031662452687190513,0.0,0.0,0.0
A 上游材料,2026-04-14,HOLD,0.0,0.0,0.000803614080070812,0.0,0.0,0.0
A 上游材料,2026-04-15,HOLD,0.0,0.0,-0.0028160196712272738,-0.0,-0.0,0.0
A 上游材料,2026-04-16,HOLD,0.0,0.0,-0.013070690455663074,-0.0,-0.0,0.0
A 上游材料,2026-04-17,HOLD,0.0,0.0,0.0014117312665343478,0.0,0.0,0.0
A 上游材料,2026-04-20,HOLD,0.0,0.0,0.017554628269980024,0.0,0.0,0.0
A 上游材料,2026-04-21,HOLD,0.0,0.0,0.00974571944828508,0.0,0.0,0.0
A 上游材料,2026-04-22,HOLD,0.0,0.0,0.008052412166460892,0.0,0.0,0.0
A 上游材料,2026-04-23,HOLD,0.0,0.0,0.012256413970043522,0.0,0.0,0.0
A 上游材料,2026-04-24,HOLD,0.0,0.0,0.013184734485920913,0.0,0.0,0.0
A 上游材料,2026-04-27,HOLD,0.0,0.0,0.005966154774408875,0.0,0.0,0.0
A 上游材料,2026-04-28,HOLD,0.0,0.0,-0.003107135254630665,-0.0,-0.0,0.0
A 上游材料,2026-04-29,HOLD,0.0,0.0,-0.003442565112730251,-0.0,-0.0,0.0
A 上游材料,2026-04-30,HOLD,0.0,0.0,0.011721539356885928,0.0,0.0,0.0
A 上游材料,2026-05-01,HOLD,0.0,0.0,0.009848784324359072,0.0,0.0,0.0
A 上游材料,2026-05-04,HOLD,0.0,0.0,0.02157343689963177,0.0,0.0,0.0
A 上游材料,2026-05-05,HOLD,0.0,0.0,-0.02898903293300511,-0.0,-0.0,0.0
A 上游材料,2026-05-06,HOLD,0.0,0.0,0.005785598182037915,0.0,0.0,0.0
A 上游材料,2026-05-07,HOLD,0.0,0.0,-0.007886100688399754,-0.0,-0.0,0.0
A 上游材料,2026-05-08,HOLD,0.0,0.0,-0.012990804720388226,-0.0,-0.0,0.0
A 上游材料,2026-05-11,HOLD,0.0,0.0,-0.008349739032618835,-0.0,-0.0,0.0
A 上游材料,2026-05-12,HOLD,0.0,0.0,0.0002480510139302982,0.0,0.0,0.0
A 上游材料,2026-05-13,HOLD,0.0,0.0,-0.01533654567966319,-0.0,-0.0,0.0
A 上游材料,2026-05-14,HOLD,0.0,0.0,-0.012138045524062101,-0.0,-0.0,0.0
A 上游材料,2026-05-15,HOLD,0.0,0.0,0.00428733822327751,0.0,0.0,0.0
A 上游材料,2026-05-18,HOLD,0.0,0.0,0.010775871522348775,0.0,0.0,0.0
A 上游材料,2026-05-19,HOLD,0.0,0.0,0.014776218384147001,0.0,0.0,0.0
A 上游材料,2026-05-20,HOLD,0.0,0.0,-0.010762444271526395,-0.0,-0.0,0.0
A 上游材料,2026-05-21,HOLD,0.0,0.0,-0.008126984388368,-0.0,-0.0,0.0
A 上游材料,2026-05-22,HOLD,0.0,0.0,-0.013771462383708598,-0.0,-0.0,0.0
A 上游材料,2026-05-25,HOLD,0.0,0.0,-0.0074200299776870406,-0.0,-0.0,0.0
A 上游材料,2026-05-26,HOLD,0.0,0.0,0.008995133457710674,0.0,0.0,0.0
A 上游材料,2026-05-27,HOLD,0.0,0.0,0.02396439006453003,0.0,0.0,0.0
A 上游材料,2026-05-28,HOLD,0.0,0.0,0.009924838756542832,0.0,0.0,0.0
A 上游材料,2026-05-29,HOLD,0.0,0.0,0.0028490408136524763,0.0,0.0,0.0
A 上游材料,2026-06-01,HOLD,0.0,0.0,-0.03457750718062096,-0.0,-0.0,0.0
A 上游材料,2026-06-02,HOLD,0.0,0.0,-0.02668660900991029,-0.0,-0.0,0.0
A 上游材料,2026-06-03,HOLD,0.0,0.0,0.014950001738175027,0.0,0.0,0.0
A 上游材料,2026-06-04,HOLD,0.0,0.0,-0.007801033895089052,-0.0,-0.0,0.0
A 上游材料,2026-06-05,HOLD,0.0,0.0,-0.010975269956691274,-0.0,-0.0,0.0
A 上游材料,2026-06-08,HOLD,0.0,0.0,0.013899503922566558,0.0,0.0,0.0
A 上游材料,2026-06-09,HOLD,0.0,0.0,-0.01694282891999939,-0.0,-0.0,0.0
A 上游材料,2026-06-10,HOLD,0.0,0.0,0.0032293337320674566,0.0,0.0,0.0
A 上游材料,2026-06-11,HOLD,0.0,0.0,-0.01404414100709541,-0.0,-0.0,0.0
A 上游材料,2026-06-12,DYNAMIC_EXIT,0.0,0.0,-0.009583842950352974,-0.0,-0.0,0.0
A 上游材料,2026-06-15,HOLD,0.0,0.0,0.005858990693405524,0.0,0.0,0.0
A 上游材料,2026-06-16,HOLD,0.0,0.0,0.0068779856598102365,0.0,0.0,0.0
A 上游材料,2026-06-17,HOLD,0.0,0.0,0.0026601940297274907,0.0,0.0,0.0
A 上游材料,2026-06-18,HOLD,0.0,0.0,-0.014209236788230986,-0.0,-0.0,0.0
A 上游材料,2026-06-19,HOLD,0.0,0.0,-0.013405219550788272,-0.0,-0.0,0.0
A 上游材料,2026-06-22,HOLD,0.0,0.0,0.00408045678767427,0.0,0.0,0.0
A 上游材料,2026-06-23,HOLD,0.0,0.0,-0.004554453902457473,-0.0,-0.0,0.0
A 上游材料,2026-06-24,DYNAMIC_EXIT,0.0,0.0,0.00923396228195137,0.0,0.0,0.0
A 上游材料,2026-06-25,HOLD,0.0,0.0,-0.010495602994638567,-0.0,-0.0,0.0
A 上游材料,2026-06-26,DYNAMIC_EXIT,0.0,0.0,-0.005414739667049189,-0.0,-0.0,0.0
A 上游材料,2026-06-29,HOLD,0.0,0.0,0.0038225657313347926,0.0,0.0,0.0
A 上游材料,2026-06-30,HOLD,0.0,0.0,0.017698736003281822,0.0,0.0,0.0
A 上游材料,2026-07-01,HOLD,0.0,0.0,0.01965567588277449,0.0,0.0,0.0
A 上游材料,2026-07-02,HOLD,0.0,0.0,-0.013749654424182172,-0.0,-0.0,0.0
A 上游材料,2026-07-03,HOLD,0.0,0.0,0.021242847137564386,0.0,0.0,0.0
A 上游材料,2026-07-06,HOLD,0.0,0.0,-0.0094700208549751,-0.0,-0.0,0.0
A 上游材料,2026-07-07,HOLD,0.0,0.0,-0.004981802731500301,-0.0,-0.0,0.0
A 上游材料,2026-07-08,HOLD,0.0,0.0,0.009410505572140742,0.0,0.0,0.0
A 上游材料,2026-07-09,HOLD,0.0,0.0,0.015035122331341896,0.0,0.0,0.0
A 上游材料,2026-07-10,DYNAMIC_EXIT,0.0,0.0,-0.001984815843229928,-0.0,-0.0,0.0
A 上游材料,2026-07-13,HOLD,0.0,0.0,0.03763915302808739,0.0,0.0,0.0
A 上游材料,2026-07-14,HOLD,0.0,0.0,0.02971823059267465,0.0,0.0,0.0
A 上游材料,2026-07-15,HOLD,0.0,0.0,0.01664880677057815,0.0,0.0,0.0
A 上游材料,2026-07-16,HOLD,0.0,0.0,0.01750010151628694,0.0,0.0,0.0
A 上游材料,2026-07-17,HOLD,0.0,0.0,0.022062413786722516,0.0,0.0,0.0
A 上游材料,2026-07-20,HOLD,0.0,0.0,0.008537984721466284,0.0,0.0,0.0
A 上游材料,2026-07-21,HOLD,0.0,0.0,-0.008377788395732458,-0.0,-0.0,0.0
A 上游材料,2026-07-22,HOLD,0.0,0.0,-0.015389833736391021,-0.0,-0.0,0.0
A 上游材料,2026-07-23,HOLD,0.0,0.0,0.019827062618184264,0.0,0.0,0.0
A 上游材料,2026-07-24,HOLD,0.0,0.0,-0.00011587732137947979,-0.0,-0.0,0.0
A 上游材料,2026-07-27,HOLD,0.0,0.0,-0.026092915474723217,-0.0,-0.0,0.0
A 上游材料,2026-07-28,HOLD,0.0,0.0,-0.003300350970298425,-0.0,-0.0,0.0
A 上游材料,2026-07-29,HOLD,0.0,0.0,-4.879119177934703e-05,-0.0,-0.0,0.0
A 上游材料,2026-07-30,HOLD,0.0,0.0,-0.005520866211687866,-0.0,-0.0,0.0
A 上游材料,2026-07-31,HOLD,0.0,0.0,0.014833383100961653,0.0,0.0,0.0
A 上游材料,2026-08-03,HOLD,0.0,0.0,0.0005798460123107009,0.0,0.0,0.0
A 上游材料,2026-08-04,HOLD,0.0,0.0,0.015353703763329094,0.0,0.0,0.0
A 上游材料,2026-08-05,HOLD,0.0,0.0,-0.003927291493189983,-0.0,-0.0,0.0
A 上游材料,2026-08-06,HOLD,0.0,0.0,0.02089906463660101,0.0,0.0,0.0
A 上游材料,2026-08-07,HOLD,0.0,0.0,-0.00753281033311774,-0.0,-0.0,0.0
A 上游材料,2026-08-10,HOLD,0.0,0.0,-0.014639846744368929,-0.0,-0.0,0.0
A 上游材料,2026-08-11,HOLD,0.0,0.0,-0.024347266114308836,-0.0,-0.0,0.0
A 上游材料,2026-08-12,HOLD,0.0,0.0,0.005000996291178074,0.0,0.0,0.0
A 上游材料,2026-08-13,DYNAMIC_EXIT,0.0,0.0,-0.005711082123887679,-0.0,-0.0,0.0
A 上游材料,2026-08-14,HOLD,0.0,0.0,0.019240262197214458,0.0,0.0,0.0
B 載板與 PCB,2025-01-02,HOLD,0.0,0.0,0.0,0.0,0.0,0.0
B 載板與 PCB,2025-01-03,HOLD,0.0,0.0,-0.023908321803192946,-0.0,-0.0,0.0
B 載板與 PCB,2025-01-06,HOLD,0.0,0.0,0.0035121318708330736,0.0,0.0,0.0
B 載板與 PCB,2025-01-07,HOLD,0.0,0.0,0.03575446304706772,0.0,0.0,0.0
B 載板與 PCB,2025-01-08,HOLD,0.0,0.0,0.013136913066901658,0.0,0.0,0.0
B 載板與 PCB,2025-01-09,HOLD,0.0,0.0,-0.008586864068829558,-0.0,-0.0,0.0
B 載板與 PCB,2025-01-10,HOLD,0.0,0.0,0.007545610571828646,0.0,0.0,0.0
B 載板與 PCB,2025-01-13,HOLD,0.0,0.0,0.023525647399787113,0.0,0.0,0.0
B 載板與 PCB,2025-01-14,HOLD,0.0,0.0,0.001508491552199972,0.0,0.0,0.0
B 載板與 PCB,2025-01-15,HOLD,0.0,0.0,-0.014643314716220636,-0.0,-0.0,0.0
B 載板與 PCB,2025-01-16,HOLD,0.0,0.0,0.011278725872328041,0.0,0.0,0.0
B 載板與 PCB,2025-01-17,HOLD,0.0,0.0,0.00961841494984699,0.0,0.0,0.0
B 載板與 PCB,2025-01-20,HOLD,0.0,0.0,-0.004861875776286221,-0.0,-0.0,0.0
B 載板與 PCB,2025-01-21,HOLD,0.0,0.0,0.0029717687399550955,0.0,0.0,0.0
B 載板與 PCB,2025-01-22,HOLD,0.0,0.0,-0.01630327711043601,-0.0,-0.0,0.0
B 載板與 PCB,2025-01-23,HOLD,0.0,0.0,0.0002217892974793684,0.0,0.0,0.0
B 載板與 PCB,2025-01-24,HOLD,0.0,0.0,-0.004199433964131394,-0.0,-0.0,0.0
B 載板與 PCB,2025-01-27,HOLD,0.0,0.0,0.017612707977432508,0.0,0.0,0.0
B 載板與 PCB,2025-01-28,HOLD,0.0,0.0,0.013847574416963994,0.0,0.0,0.0
B 載板與 PCB,2025-01-29,HOLD,0.0,0.0,0.011559304990118199,0.0,0.0,0.0
B 載板與 PCB,2025-01-30,HOLD,0.0,0.0,-0.008929490817265476,-0.0,-0.0,0.0
B 載板與 PCB,2025-01-31,HOLD,0.0,0.0,-0.0018711980730165216,-0.0,-0.0,0.0
B 載板與 PCB,2025-02-03,HOLD,0.0,0.0,0.04051255584885026,0.0,0.0,0.0
B 載板與 PCB,2025-02-04,HOLD,0.0,0.0,0.011072907198710782,0.0,0.0,0.0
B 載板與 PCB,2025-02-05,HOLD,0.0,0.0,-0.024211991953022836,-0.0,-0.0,0.0
B 載板與 PCB,2025-02-06,HOLD,0.0,0.0,0.018773441481683903,0.0,0.0,0.0
B 載板與 PCB,2025-02-07,HOLD,0.0,0.0,0.013901197746051386,0.0,0.0,0.0
B 載板與 PCB,2025-02-10,HOLD,0.0,0.0,0.011732643901228072,0.0,0.0,0.0
B 載板與 PCB,2025-02-11,HOLD,0.0,0.0,0.005623881334044543,0.0,0.0,0.0
B 載板與 PCB,2025-02-12,HOLD,0.0,0.0,0.012918791248137218,0.0,0.0,0.0
B 載板與 PCB,2025-02-13,HOLD,0.0,0.0,0.012040398702507712,0.0,0.0,0.0
B 載板與 PCB,2025-02-14,HOLD,0.0,0.0,-0.02152658739530432,-0.0,-0.0,0.0
B 載板與 PCB,2025-02-17,HOLD,0.0,0.0,0.010094780502045464,0.0,0.0,0.0
B 載板與 PCB,2025-02-18,HOLD,0.0,0.0,-0.005376921788321583,-0.0,-0.0,0.0
B 載板與 PCB,2025-02-19,HOLD,0.0,0.0,-0.00946345639193306,-0.0,-0.0,0.0
B 載板與 PCB,2025-02-20,HOLD,0.0,0.0,0.01439905942599205,0.0,0.0,0.0
B 載板與 PCB,2025-02-21,HOLD,0.0,0.0,0.01624084653434511,0.0,0.0,0.0
B 載板與 PCB,2025-02-24,HOLD,0.0,0.0,-0.01017812893178481,-0.0,-0.0,0.0
B 載板與 PCB,2025-02-25,HOLD,0.0,0.0,-0.0035251593053070803,-0.0,-0.0,0.0
B 載板與 PCB,2025-02-26,HOLD,0.0,0.0,0.01206952026930566,0.0,0.0,0.0
B 載板與 PCB,2025-02-27,HOLD,0.0,0.0,0.008809377123317417,0.0,0.0,0.0
B 載板與 PCB,2025-02-28,HOLD,0.0,0.0,-0.020001363805382276,-0.0,-0.0,0.0
B 載板與 PCB,2025-03-03,HOLD,0.0,0.0,-0.002892117683581936,-0.0,-0.0,0.0
B 載板與 PCB,2025-03-04,HOLD,0.0,0.0,-0.008450517080475645,-0.0,-0.0,0.0
B 載板與 PCB,2025-03-05,HOLD,0.0,0.0,0.021774997454793443,0.0,0.0,0.0
B 載板與 PCB,2025-03-06,HOLD,0.0,0.0,0.02846085372872459,0.0,0.0,0.0
B 載板與 PCB,2025-03-07,HOLD,0.0,0.0,0.029664032152256294,0.0,0.0,0.0
B 載板與 PCB,2025-03-10,HOLD,0.0,0.0,-0.0002766777121441507,-0.0,-0.0,0.0
B 載板與 PCB,2025-03-11,HOLD,0.0,0.0,0.004019672015532346,0.0,0.0,0.0
B 載板與 PCB,2025-03-12,HOLD,0.0,0.0,0.0024341878651326513,0.0,0.0,0.0
B 載板與 PCB,2025-03-13,HOLD,0.0,0.0,0.0033967246621061085,0.0,0.0,0.0
B 載板與 PCB,2025-03-14,HOLD,0.0,0.0,-0.005454266313821997,-0.0,-0.0,0.0
B 載板與 PCB,2025-03-17,HOLD,0.0,0.0,-0.013938772130710094,-0.0,-0.0,0.0
B 載板與 PCB,2025-03-18,HOLD,0.0,0.0,-0.03205083331690186,-0.0,-0.0,0.0
B 載板與 PCB,2025-03-19,HOLD,0.0,0.0,-0.00877864329139253,-0.0,-0.0,0.0
B 載板與 PCB,2025-03-20,HOLD,0.0,0.0,-0.009526213820192473,-0.0,-0.0,0.0
B 載板與 PCB,2025-03-21,HOLD,0.0,0.0,0.017915495420783273,0.0,0.0,0.0
B 載板與 PCB,2025-03-24,HOLD,0.0,0.0,0.009767068227371231,0.0,0.0,0.0
B 載板與 PCB,2025-03-25,HOLD,0.0,0.0,-0.004432058267058195,-0.0,-0.0,0.0
B 載板與 PCB,2025-03-26,HOLD,0.0,0.0,0.011477746521856723,0.0,0.0,0.0
B 載板與 PCB,2025-03-27,HOLD,0.0,0.0,0.006656235156343767,0.0,0.0,0.0
B 載板與 PCB,2025-03-28,HOLD,0.0,0.0,0.01451309063285153,0.0,0.0,0.0
B 載板與 PCB,2025-03-31,HOLD,0.0,0.0,-0.0073525052480108545,-0.0,-0.0,0.0
B 載板與 PCB,2025-04-01,HOLD,0.0,0.0,0.03760532151272144,0.0,0.0,0.0
B 載板與 PCB,2025-04-02,HOLD,0.0,0.0,0.03890805270556337,0.0,0.0,0.0
B 載板與 PCB,2025-04-03,HOLD,0.0,0.0,0.011896573193263999,0.0,0.0,0.0
B 載板與 PCB,2025-04-04,HOLD,0.0,0.0,-0.01250588527570019,-0.0,-0.0,0.0
B 載板與 PCB,2025-04-07,HOLD,0.0,0.0,0.014833674532728129,0.0,0.0,0.0
B 載板與 PCB,2025-04-08,HOLD,0.0,0.0,0.024059424778692273,0.0,0.0,0.0
B 載板與 PCB,2025-04-09,HOLD,0.0,0.0,-0.0010253176062727722,-0.0,-0.0,0.0
B 載板與 PCB,2025-04-10,HOLD,0.0,0.0,0.01491952196517334,0.0,0.0,0.0
B 載板與 PCB,2025-04-11,HOLD,0.0,0.0,0.012310791989186259,0.0,0.0,0.0
B 載板與 PCB,2025-04-14,HOLD,0.0,0.0,0.012295158420802938,0.0,0.0,0.0
B 載板與 PCB,2025-04-15,HOLD,0.0,0.0,-0.012461554976015579,-0.0,-0.0,0.0
B 載板與 PCB,2025-04-16,HOLD,0.0,0.0,-0.004381055634350985,-0.0,-0.0,0.0
B 載板與 PCB,2025-04-17,HOLD,0.0,0.0,0.022432119160907607,0.0,0.0,0.0
B 載板與 PCB,2025-04-18,HOLD,0.0,0.0,0.019475544088218836,0.0,0.0,0.0
B 載板與 PCB,2025-04-21,HOLD,0.0,0.0,0.0071211465797073395,0.0,0.0,0.0
B 載板與 PCB,2025-04-22,HOLD,0.0,0.0,-0.016908201481717223,-0.0,-0.0,0.0
B 載板與 PCB,2025-04-23,HOLD,0.0,0.0,-0.027540540893028084,-0.0,-0.0,0.0
B 載板與 PCB,2025-04-24,HOLD,0.0,0.0,0.0029255393447303983,0.0,0.0,0.0
B 載板與 PCB,2025-04-25,HOLD,0.0,0.0,-0.0010093157806647063,-0.0,-0.0,0.0
B 載板與 PCB,2025-04-28,HOLD,0.0,0.0,0.0005174266217276942,0.0,0.0,0.0
B 載板與 PCB,2025-04-29,HOLD,0.0,0.0,0.0140671622478085,0.0,0.0,0.0
B 載板與 PCB,2025-04-30,HOLD,0.0,0.0,-0.009232068817250597,-0.0,-0.0,0.0
B 載板與 PCB,2025-05-01,HOLD,0.0,0.0,-0.004930939641804516,-0.0,-0.0,0.0
B 載板與 PCB,2025-05-02,HOLD,0.0,0.0,0.016369120788557283,0.0,0.0,0.0
B 載板與 PCB,2025-05-05,HOLD,0.0,0.0,0.02602838731818608,0.0,0.0,0.0
B 載板與 PCB,2025-05-06,DYNAMIC_SETUP,0.0,0.0,0.026169702670237223,0.0,0.0,0.0
B 載板與 PCB,2025-05-07,HOLD,0.0,0.0,-0.0031483587961919036,-0.0,-0.0,0.0
B 載板與 PCB,2025-05-08,HOLD,0.0,0.0,0.007749105566482293,0.0,0.0,0.0
B 載板與 PCB,2025-05-09,HOLD,0.0,0.0,-0.0019383001540370331,-0.0,-0.0,0.0
B 載板與 PCB,2025-05-12,HOLD,0.0,0.0,0.0019998977591517923,0.0,0.0,0.0
B 載板與 PCB,2025-05-13,HOLD,0.0,0.0,0.014948607755072087,0.0,0.0,0.0
B 載板與 PCB,2025-05-14,HOLD,0.0,0.0,0.003688957974879269,0.0,0.0,0.0
B 載板與 PCB,2025-05-15,HOLD,0.0,0.0,-0.021485193663407245,-0.0,-0.0,0.0
B 載板與 PCB,2025-05-16,DYNAMIC_EXIT,0.0,0.0,0.020793646730143226,0.0,0.0,0.0
B 載板與 PCB,2025-05-19,HOLD,0.0,0.0,0.004091445588753578,0.0,0.0,0.0
B 載板與 PCB,2025-05-20,DYNAMIC_EXIT,0.0,0.0,0.03903437683050783,0.0,0.0,0.0
B 載板與 PCB,2025-05-21,HOLD,0.0,0.0,0.008186588874459498,0.0,0.0,0.0
B 載板與 PCB,2025-05-22,DYNAMIC_EXIT,0.0,0.0,0.0006233040425679705,0.0,0.0,0.0
B 載板與 PCB,2025-05-23,DYNAMIC_EXIT,0.0,0.0,-0.010160352901305354,-0.0,-0.0,0.0
B 載板與 PCB,2025-05-26,HOLD,0.0,0.0,-0.016575510232853505,-0.0,-0.0,0.0
B 載板與 PCB,2025-05-27,DYNAMIC_EXIT,0.0,0.0,-0.007998009913543748,-0.0,-0.0,0.0
B 載板與 PCB,2025-05-28,DYNAMIC_EXIT,0.0,0.0,0.014689285096350355,0.0,0.0,0.0
B 載板與 PCB,2025-05-29,DYNAMIC_SETUP,0.0,0.0,-0.01682240754180028,-0.0,-0.0,0.0
B 載板與 PCB,2025-05-30,DYNAMIC_EXIT,0.0,0.0,-0.010082967713575178,-0.0,-0.0,0.0
