Date,Ticker,MarginBalanceValue,ShortBalanceValue
2025-11-11,1513.TW,1150194327.468882,94792400.92050087
2025-11-12,1513.TW,1151131751.1773665,94547575.02508047
2025-11-13,1513.TW,1150964441.355024,94568335.63652186
2025-11-14,1513.TW,1150691577.688563,94625035.32042158
2025-11-17,1513.TW,1151007095.580168,94536567.42360091
2025-11-18,1513.TW,1150945399.333454,94537667.48817487
2025-11-19,1513.TW,1151810397.9185245,94313942.12827809
2025-11-20,1513.TW,1151664824.9772449,94341765.892835
2025-11-21,1513.TW,1151947019.9631536,94264088.56650558
2025-11-24,1513.TW,1152770887.3082106,94056296.6992262
2025-11-25,1513.TW,1153577986.048502,93855230.96646345
2025-11-26,1513.TW,1153890904.0065103,93771137.62633355
2025-11-27,1513.TW,1154155632.5338328,93700675.08305591
2025-11-28,1513.TW,1153676400.6325698,93809619.23122568
2025-12-01,1513.TW,1153899815.823405,93752688.96596532
2025-12-02,1513.TW,1153825195.3389804,93768893.57741076
2025-12-03,1513.TW,1154390234.2505887,93628747.90427981
2025-12-04,1513.TW,1154332481.6501784,93641693.52851826
2025-12-05,1513.TW,1154535948.6598296,93592156.33369152
2025-12-08,1513.TW,1154843905.12317,93518278.26665877
2025-12-09,1513.TW,1154625403.0303528,93574779.68460874
2025-12-10,1513.TW,1153731893.816568,93794466.68516523
2025-12-11,1513.TW,1153090136.8382838,93954234.36528985
2025-12-12,1513.TW,1152934093.6039925,93994631.71441546
2025-12-15,1513.TW,1152878814.396624,94012115.3847082
2025-12-16,1513.TW,1151943572.2600093,94247548.29603232
2025-12-17,1513.TW,1151709544.6679423,94312923.84422952
2025-12-18,1513.TW,1151264314.1479146,94425559.13220374
2025-12-19,1513.TW,1150963403.8550165,94504371.56300095
2025-12-22,1513.TW,1150274433.760411,94680840.7366656
2025-12-23,1513.TW,1149871753.743677,94787078.86395946
2025-12-24,1513.TW,1149794655.6192188,94819429.2565996
2025-12-25,1513.TW,1150104310.9220786,94759045.16599283
2025-12-26,1513.TW,1150880209.0256176,94589125.86302456
2025-12-29,1513.TW,1151180727.4159405,94528260.7837209
2025-12-30,1513.TW,1150632250.763687,94674190.84168531
2025-12-31,1513.TW,1151433969.459422,94496005.7304883
2026-01-01,1513.TW,1151438871.8133845,94509972.9244936
2026-01-02,1513.TW,1150993327.400749,94634126.31240413
2026-01-05,1513.TW,1151802072.38287,94458264.91913871
2026-01-06,1513.TW,1151507775.7323258,94538259.90937921
2026-01-07,1513.TW,1150421386.097161,94820544.52510473
2026-01-08,1513.TW,1148928185.8752708,95206133.29611917
2026-01-09,1513.TW,1148325496.3679776,95365969.07615918
2026-01-12,1513.TW,1148060561.227737,95441401.59178118
2026-01-13,1513.TW,1147461678.9419777,95600939.77986243
2026-01-14,1513.TW,1147323397.3680663,95645354.6170317
2026-01-15,1513.TW,1146557372.5366707,95843311.84132944
2026-01-16,1513.TW,1146975218.4349434,95764792.06158558
2026-01-19,1513.TW,1146394118.872114,95918538.89588852
2026-01-20,1513.TW,1146455413.921242,95916258.91336584
2026-01-21,1513.TW,1146431035.9909923,95939776.71229488
2026-01-22,1513.TW,1146337282.971981,95972781.73082995
2026-01-23,1513.TW,1146567050.8759892,95929850.23469679
2026-01-26,1513.TW,1145866226.8620167,96109932.70510885
2026-01-27,1513.TW,1145006999.5054462,96330531.10550785
2026-01-28,1513.TW,1144678598.7179124,96431810.91604953
2026-01-29,1513.TW,1144136166.6974008,96571383.95656843
2026-01-30,1513.TW,1143861671.7884033,96646236.90788281
2026-02-02,1513.TW,1143961986.7268896,96631385.93142757
2026-02-03,1513.TW,1144851894.0485535,96421864.32936057
2026-02-04,1513.TW,1144682452.4361033,96464858.29961523
2026-02-05,1513.TW,1144036273.0080535,96624579.56970215
2026-02-06,1513.TW,1144364585.457315,96549041.94291191
2026-02-09,1513.TW,1144139749.7522125,96604390.41138324
2026-02-10,1513.TW,1144194511.6641667,96591324.89208668
2026-02-11,1513.TW,1144154896.8240657,96600076.70467727
2026-02-12,1513.TW,1143996981.3769503,96636815.82812548
2026-02-13,1513.TW,1143824585.8710659,96676015.50701317
2026-02-16,1513.TW,1143863981.6922169,96662980.71460514
2026-02-17,1513.TW,1144181183.5866756,96580931.58875573
2026-02-18,1513.TW,1144083268.4459283,96596428.4213308
2026-02-19,1513.TW,1143565063.1954322,96716072.9063069
2026-02-20,1513.TW,1144373407.5201762,96511439.02207428
2026-02-23,1513.TW,1144441025.310632,96486309.41920531
2026-02-24,1513.TW,1144062336.8364484,96568835.80535476
2026-02-25,1513.TW,1143569241.155369,96681500.18077275
2026-02-26,1513.TW,1142973207.9432273,96813510.35321721
2026-02-27,1513.TW,1143284617.898774,96720922.99391638
2026-03-02,1513.TW,1143149476.27544,96744344.25964661
2026-03-03,1513.TW,1143569479.3019218,96630881.6948692
2026-03-04,1513.TW,1144029418.0612018,96499786.8771193
2026-03-05,1513.TW,1144267428.5459359,96430306.77069803
2026-03-06,1513.TW,1145027911.2304008,96230358.30134234
2026-03-09,1513.TW,1145113006.4688091,96189185.43791264
2026-03-10,1513.TW,1145643840.5047927,96051067.3862874
2026-03-11,1513.TW,1146066025.003074,95934407.0190828
2026-03-12,1513.TW,1146387717.9575124,95842946.61556631
2026-03-13,1513.TW,1147442307.935816,95569674.09589869
2026-03-16,1513.TW,1147729439.0673206,95486326.9495403
2026-03-17,1513.TW,1148293407.7199411,95338077.75444703
2026-03-18,1513.TW,1148809874.0240326,95195395.54055168
2026-03-19,1513.TW,1149184450.3790507,95083927.36208348
2026-03-20,1513.TW,1149892152.0896451,94899537.07752742
2026-03-23,1513.TW,1149461877.5286827,94986785.79395059
2026-03-24,1513.TW,1150323800.4714508,94758075.87286726
2026-03-25,1513.TW,1150136571.6420176,94782862.12462133
2026-03-26,1513.TW,1150108848.655266,94779850.67431962
2026-03-27,1513.TW,1149431628.5488253,94929774.48194528
2026-03-30,1513.TW,1149363251.884736,94936028.43982682
2026-03-31,1513.TW,1150282413.7915683,94702273.13522336
2026-04-01,1513.TW,1149962218.477582,94774512.49699733
2026-04-02,1513.TW,1149827701.881752,94800191.36427425
2026-04-03,1513.TW,1149914946.942324,94769651.19171223
2026-04-06,1513.TW,1150651255.7378902,94582363.53983553
2026-04-07,1513.TW,1151048319.3137364,94477499.67097892
2026-04-08,1513.TW,1151852312.8842204,94272402.55951168
2026-04-09,1513.TW,1152982289.2519913,93992370.82349892
2026-04-10,1513.TW,1151971406.9948912,94234246.42275882
2026-04-13,1513.TW,1151797941.2536879,94273970.21013074
2026-04-14,1513.TW,1151868789.3920407,94253650.58481945
2026-04-15,1513.TW,1152318129.898419,94143744.30295248
2026-04-16,1513.TW,1151055581.5021193,94449776.2550725
2026-04-17,1513.TW,1150059172.508075,94692600.05427414
2026-04-20,1513.TW,1148725745.5609381,95018793.66513361
2026-04-21,1513.TW,1148660713.9833066,95036066.28344965
2026-04-22,1513.TW,1147935984.1868637,95214603.61830513
2026-04-23,1513.TW,1148089306.0241761,95186707.47495858
2026-04-24,1513.TW,1147377115.9587395,95364578.45906225
2026-04-27,1513.TW,1146755862.3702464,95521380.78423427
2026-04-28,1513.TW,1146436719.7737806,95603553.59115088
2026-04-29,1513.TW,1146270710.985492,95652782.08290045
2026-04-30,1513.TW,1145931470.2000594,95752469.18847486
2026-05-01,1513.TW,1146489368.398698,95632291.37424624
2026-05-04,1513.TW,1146059784.5483441,95750821.37833868
2026-05-05,1513.TW,1145297928.8508525,95947679.1467126
2026-05-06,1513.TW,1143934068.3031483,96294967.83374724
2026-05-07,1513.TW,1143855562.2715285,96323835.23458377
2026-05-08,1513.TW,1142278782.5582361,96724112.17029501
2026-05-11,1513.TW,1142356734.9560492,96717562.81784146
2026-05-12,1513.TW,1141303271.1076972,96993094.82965954
2026-05-13,1513.TW,1140977598.436167,97090699.41548952
2026-05-14,1513.TW,1141859550.8192987,96906510.62395346
2026-05-15,1513.TW,1141322307.8986273,97050313.4766301
2026-05-18,1513.TW,1140771083.466316,97200208.47329184
2026-05-19,1513.TW,1141288085.552251,97093340.9526032
2026-05-20,1513.TW,1141785389.6868398,96984560.74014813
2026-05-21,1513.TW,1141507779.7546744,97068499.54441476
2026-05-22,1513.TW,1141065136.1195078,97192602.80859412
2026-05-25,1513.TW,1140661315.5763578,97319094.68850784
2026-05-26,1513.TW,1140829555.2433176,97289791.0606814
2026-05-27,1513.TW,1140564351.9652936,97369821.6985905
2026-05-28,1513.TW,1140857346.9874349,97313885.82502663
2026-05-29,1513.TW,1139530025.027518,97657043.39145322
2026-06-01,1513.TW,1138664028.086527,97886376.45907302
2026-06-02,1513.TW,1138561786.3956609,97921613.07467039
2026-06-03,1513.TW,1139021380.3771954,97821949.92055644
2026-06-04,1513.TW,1138971002.5641232,97838902.23881143
2026-06-05,1513.TW,1138033888.0382617,98084105.27114245
2026-06-08,1513.TW,1137295847.58805,98278319.42998473
2026-06-09,1513.TW,1137631405.5531766,98206501.55246766
2026-06-10,1513.TW,1138305025.995027,98055046.44290279
2026-06-11,1513.TW,1138407512.3982291,98043660.34749581
2026-06-12,1513.TW,1137787057.8807957,98207812.68022013
2026-06-15,1513.TW,1136953571.8936484,98417976.4997586
2026-06-16,1513.TW,1136767047.6643095,98467156.46518405
2026-06-17,1513.TW,1136694244.0881443,98487897.50231554
2026-06-18,1513.TW,1137436468.4501631,98312508.0607045
2026-06-19,1513.TW,1137635344.967935,98266626.90317412
2026-06-22,1513.TW,1136918408.4909606,98441692.85390955
2026-06-23,1513.TW,1136561494.4146657,98527738.00993891
2026-06-24,1513.TW,1135999539.592952,98662610.08036454
2026-06-25,1513.TW,1136192373.4157312,98612651.21065937
2026-06-26,1513.TW,1136088536.523396,98634868.70905815
2026-06-29,1513.TW,1135684911.5907345,98728435.44024721
2026-06-30,1513.TW,1137104085.7921882,98371658.01752873
2026-07-01,1513.TW,1137804803.8993335,98195406.71858211
2026-07-02,1513.TW,1138127171.492358,98110181.98998463
2026-07-03,1513.TW,1138096718.986285,98102696.6756324
2026-07-06,1513.TW,1137538308.7750723,98225037.32205543
2026-07-07,1513.TW,1137693578.4814706,98172451.7422239
2026-07-08,1513.TW,1136758931.6280189,98384510.22969744
2026-07-09,1513.TW,1136806937.374094,98347682.36930843
2026-07-10,1513.TW,1137794556.4584086,98094240.73938407
2026-07-13,1513.TW,1138014765.424237,98029469.11976823
2026-07-14,1513.TW,1137828324.023973,98057715.23440823
2026-07-15,1513.TW,1138030670.1183112,97990035.61107153
2026-07-16,1513.TW,1138784667.186594,97745368.82604879
2026-07-17,1513.TW,1138782792.2907557,97725807.35991378
2026-07-20,1513.TW,1139603482.2401142,97500149.46100995
2026-07-21,1513.TW,1139522137.3897574,97491558.62906158
2026-07-22,1513.TW,1139449986.381483,97484545.75284538
2026-07-23,1513.TW,1140191674.964065,97284492.87034301
2026-07-24,1513.TW,1140791340.631279,97124904.16787276
2026-07-27,1513.TW,1141122701.853583,97031301.44811378
2026-07-28,1513.TW,1141813130.3299696,96848084.88667125
2026-07-29,1513.TW,1142960109.5367458,96549343.0038588
2026-07-30,1513.TW,1144177845.7029362,96239361.74847233
2026-07-31,1513.TW,1144436730.0858548,96150386.37778811
2026-08-03,1513.TW,1144262247.4879813,96175005.58704318
2026-08-04,1513.TW,1144323765.5992937,96147830.6012612
2025-10-01,1514.TW,1142000000.0,97100000.0
2025-10-02,1514.TW,1141921807.236158,97118087.01424952
2025-10-03,1514.TW,1141302239.4666474,97265844.5967523
2025-10-06,1514.TW,1141963201.1641934,97101333.70783356
2025-10-07,1514.TW,1141819212.4197097,97131181.51386414
2025-10-08,1514.TW,1141831964.2353144,97119598.22749826
2025-10-09,1514.TW,1141727412.8970416,97140821.57076947
2025-10-10,1514.TW,1141850413.1192558,97105766.30700974
2025-10-13,1514.TW,1142459048.9361866,96945844.30607104
2025-10-14,1514.TW,1142763550.1879895,96862807.62161413
2025-10-15,1514.TW,1143587562.7328823,96649520.16663116
2025-10-16,1514.TW,1143363144.7826664,96692422.12463765
2025-10-17,1514.TW,1143701857.5690463,96604449.91726118
2025-10-20,1514.TW,1143867780.3039284,96543927.517394
2025-10-21,1514.TW,1144615107.072297,96349958.8079918
2025-10-22,1514.TW,1143696836.7296422,96551516.44277278
2025-10-23,1514.TW,1143313226.641977,96624234.45519541
2025-10-24,1514.TW,1143081212.6586742,96665468.10390669
2025-10-27,1514.TW,1142951729.1370637,96682607.90200707
2025-10-28,1514.TW,1143274497.9199204,96589738.57294086
2025-10-29,1514.TW,1143934810.770786,96407449.07651834
2025-10-30,1514.TW,1143597053.3946466,96474539.5672475
2025-10-31,1514.TW,1143850675.0798175,96402693.54124765
2025-11-03,1514.TW,1144486671.449788,96226897.31010713
2025-11-04,1514.TW,1144838281.2454143,96130654.13203774
2025-11-05,1514.TW,1144373784.1235788,96217942.59035571
2025-11-06,1514.TW,1143889591.5232146,96312164.89922757
2025-11-07,1514.TW,1144329735.1764045,96196372.9626114
2025-11-10,1514.TW,1144750036.4574242,96086037.80846298
2025-11-11,1514.TW,1145478458.9557035,95880742.6433237
2025-11-12,1514.TW,1145848374.6664546,95766028.40706556
2025-11-13,1514.TW,1145613788.978627,95807564.84658304
2025-11-14,1514.TW,1146170908.3106515,95656776.89662716
2025-11-17,1514.TW,1145970053.1627815,95694063.65926811
2025-11-18,1514.TW,1146004090.5116756,95670130.28189224
2025-11-19,1514.TW,1145844635.5871253,95694657.3699681
2025-11-20,1514.TW,1147421436.2692945,95289709.76239341
2025-11-21,1514.TW,1147247782.742437,95326720.59352915
2025-11-24,1514.TW,1147323587.701259,95300719.78741795
2025-11-25,1514.TW,1148096919.7618957,95106937.60419448
2025-11-26,1514.TW,1148133062.9096727,95094541.8018279
2025-11-27,1514.TW,1148227416.5775778,95066943.26729085
2025-11-28,1514.TW,1147673752.6252255,95197083.1810343
2025-12-01,1514.TW,1147682621.6823485,95192858.1783792
2025-12-02,1514.TW,1147894122.3986523,95138431.13116544
2025-12-03,1514.TW,1147862367.568521,95143331.39892435
2025-12-04,1514.TW,1147339129.2647886,95269108.3613521
2025-12-05,1514.TW,1146652717.1432571,95435619.48304161
2025-12-08,1514.TW,1147986823.8393338,95112942.1391632
2025-12-09,1514.TW,1149307601.5951297,94795636.86262897
2025-12-10,1514.TW,1148959846.233258,94884369.5159255
2025-12-11,1514.TW,1148434543.6345956,95016166.6759603
2025-12-12,1514.TW,1147923875.451596,95145860.03913516
2025-12-15,1514.TW,1147334934.0730107,95295787.0231026
2025-12-16,1514.TW,1147246164.2792926,95327800.56971933
2025-12-17,1514.TW,1146640692.4555259,95487957.05640945
2025-12-18,1514.TW,1144936134.6749659,95913368.45238374
2025-12-19,1514.TW,1144391690.8349419,96054051.33661923
2025-12-22,1514.TW,1144175583.4211767,96123341.51305589
2025-12-23,1514.TW,1143712624.5502486,96247668.5022681
2025-12-24,1514.TW,1143732089.6798847,96253032.00891924
2025-12-25,1514.TW,1143861977.476527,96232341.84046976
2025-12-26,1514.TW,1143353553.0522442,96374646.26540446
2025-12-29,1514.TW,1142962598.123616,96486657.25233962
2025-12-30,1514.TW,1141714793.6105232,96810082.13304213
2025-12-31,1514.TW,1141609509.5137072,96853267.69460145
2026-01-01,1514.TW,1141488844.4144936,96891726.62152712
2026-01-02,1514.TW,1140515346.6172814,97152550.44704163
2026-01-05,1514.TW,1140547340.3815002,97155660.83393636
2026-01-06,1514.TW,1140568672.1977901,97170390.19813731
2026-01-07,1514.TW,1139766522.232287,97384700.72633463
2026-01-08,1514.TW,1139067841.0684564,97569689.63467687
2026-01-09,1514.TW,1137058328.0882518,98080998.90673667
2026-01-12,1514.TW,1136382610.8568792,98258283.61972077
2026-01-13,1514.TW,1134289198.1682792,98797001.95918687
2026-01-14,1514.TW,1134257418.3240757,98824863.57271491
2026-01-15,1514.TW,1133982429.0351336,98914401.1567101
2026-01-16,1514.TW,1134300853.859581,98853940.08147538
2026-01-19,1514.TW,1133129265.8702238,99155877.63676594
2026-01-20,1514.TW,1133203449.9489183,99156918.06762
2026-01-21,1514.TW,1133665193.616513,99056391.06100488
2026-01-22,1514.TW,1134297892.1783774,98931993.99510752
2026-01-23,1514.TW,1135205254.5741131,98734697.21152098
2026-01-26,1514.TW,1134517593.8028312,98912508.80387779
2026-01-27,1514.TW,1134017115.3328488,99044630.9008958
2026-01-28,1514.TW,1133991886.1584094,99070509.194263
2026-01-29,1514.TW,1133524197.5413103,99193836.48964459
2026-01-30,1514.TW,1132558112.1712384,99438233.32067175
2026-02-02,1514.TW,1132532470.6944675,99451354.62033254
2026-02-03,1514.TW,1132872653.9781842,99376861.58717112
2026-02-04,1514.TW,1133337139.8794062,99272470.4190773
2026-02-05,1514.TW,1132915078.8327472,99377788.0503994
2026-02-06,1514.TW,1133080727.2170503,99341056.27106254
2026-02-09,1514.TW,1131960695.772717,99615061.81116332
2026-02-10,1514.TW,1130749186.7611244,99909712.29884425
2026-02-11,1514.TW,1129771077.0206947,100144717.72106858
2026-02-12,1514.TW,1129847299.0974236,100122663.10439841
2026-02-13,1514.TW,1128902960.7157984,100347099.42250545
2026-02-16,1514.TW,1128088731.8603988,100539847.79728363
2026-02-17,1514.TW,1127754337.9234402,100613946.31337504
2026-02-18,1514.TW,1127435608.5574574,100688204.1782224
2026-02-19,1514.TW,1126379319.982761,100938578.69038738
2026-02-20,1514.TW,1126785875.8664958,100830378.6497542
2026-02-23,1514.TW,1127013965.9842253,100766263.02782705
2026-02-24,1514.TW,1127942539.76335,100524850.35450847
2026-02-25,1514.TW,1127589933.442306,100599571.77791242
2026-02-26,1514.TW,1127286867.143726,100649957.66943905
2026-02-27,1514.TW,1127586059.7118921,100566553.12667438
2026-03-02,1514.TW,1127744623.1192038,100502282.59674017
2026-03-03,1514.TW,1128438873.7344985,100320051.12122849
2026-03-04,1514.TW,1128996218.0280888,100172596.78622292
2026-03-05,1514.TW,1129413030.6072924,100062009.26149447
2026-03-06,1514.TW,1130047806.6603336,99887382.11469582
2026-03-09,1514.TW,1132164720.6170344,99344229.05501643
2026-03-10,1514.TW,1132603388.462901,99219660.07868934
2026-03-11,1514.TW,1132150475.1968384,99302088.41866331
2026-03-12,1514.TW,1132194737.4594936,99265715.57102858
2026-03-13,1514.TW,1132636281.428131,99134073.95265843
2026-03-16,1514.TW,1134542485.4971116,98636803.44485283
2026-03-17,1514.TW,1135769434.5742285,98319994.1197453
2026-03-18,1514.TW,1137045475.9434009,97982280.53587241
2026-03-19,1514.TW,1136582395.5082145,98068554.50086376
2026-03-20,1514.TW,1136740997.074667,98003922.86813082
2026-03-23,1514.TW,1137042987.1659584,97903517.83956735
2026-03-24,1514.TW,1136956676.6123943,97903982.48175043
2026-03-25,1514.TW,1137161546.7173262,97819423.68549302
2026-03-26,1514.TW,1137843642.7592285,97636746.40654346
2026-03-27,1514.TW,1136839015.774893,97860318.61015461
2026-03-30,1514.TW,1136340825.2333357,97946838.29469621
2026-03-31,1514.TW,1137164038.9092185,97729042.39728306
2026-04-01,1514.TW,1138024226.9113157,97505389.60679048
2026-04-02,1514.TW,1137893765.4805784,97530665.4556962
2026-04-03,1514.TW,1138387843.6057312,97400372.4500444
2026-04-06,1514.TW,1140752062.31385,96814823.01904672
2026-04-07,1514.TW,1140805988.7315557,96794254.2094689
2026-04-08,1514.TW,1142117174.5875242,96464745.7665881
2026-04-09,1514.TW,1143434920.8642068,96135634.12491328
2026-04-10,1514.TW,1143393872.3121307,96140172.9278647
2026-04-13,1514.TW,1142978252.6562533,96238256.3422528
2026-04-14,1514.TW,1144114508.4558146,95957887.86417975
2026-04-15,1514.TW,1144512964.323779,95858780.66793126
2026-04-16,1514.TW,1144229401.5837052,95927449.16647685
2026-04-17,1514.TW,1144436514.5220923,95877697.68603215
2026-04-20,1514.TW,1144015481.3835723,95982041.15726689
2026-04-21,1514.TW,1144261239.3557775,95926124.95508862
2026-04-22,1514.TW,1141425127.5486798,96622174.85172005
2026-04-23,1514.TW,1140661143.2816107,96813146.61982259
2026-04-24,1514.TW,1140546689.5137093,96851998.45872135
2026-04-27,1514.TW,1140023295.5873704,96989009.909625
2026-04-28,1514.TW,1139719775.020435,97071858.10450798
