"Root","Lang","Ext","Bytes","Modified","Path"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","2652","2026-05-23 09:00:08","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIS_Supportive_Module_Index.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1017","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIS_Supportive_Module_Index.json.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","4582","2026-05-26 16:35:45","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_HardGate_SealEngine.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1068","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_HardGate_SealEngine.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","13403","2026-05-26 16:47:57","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Panorama_AST_RuntimeInjector.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1105","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Panorama_AST_RuntimeInjector.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","714","2026-04-30 15:51:22","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1033","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.json.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PS",".ps1","366","2026-04-28 11:44:50","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.ps1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1041","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.ps1.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","898","2026-05-06 14:46:08","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_VRN_HardGate_Bridge_Seal.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1033","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_VRN_HardGate_Bridge_Seal.json.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","68497","2026-04-26 02:33:51","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIA_EnvManager.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1032","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIA_EnvManager.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","5107","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIS_InstallHealthRegistry.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1074","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIS_InstallHealthRegistry.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","208495","2026-05-26 02:51:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasAegisNexus.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1056","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasAegisNexus.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","242127","2026-05-06 00:35:34","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasCeleritas.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1053","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasCeleritas.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PS",".ps1","23771","2026-06-11 11:51:58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-ALL.ps1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","997","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-ALL.ps1.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PS",".ps1","10436","2026-04-28 11:52:20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-FinishProject-SafeFast.ps1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1073","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-FinishProject-SafeFast.ps1.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PS",".ps1","6368","2026-04-28 11:47:36","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-PanoramaHardGateSafeFix.ps1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1077","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-PanoramaHardGateSafeFix.ps1.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PS",".ps1","1770","2026-04-28 11:44:49","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-SupportiveHardGate.ps1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1057","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-SupportiveHardGate.ps1.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PS",".ps1","2316","2026-05-24 21:03:20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-Guarded-Entry-v217.ps1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1057","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-Guarded-Entry-v217.ps1.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PS",".ps1","2233","2026-05-25 01:52:32","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1069","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PS",".ps1","1877","2026-05-24 22:15:22","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1053","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","4922","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1112","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","4801","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1096","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","14701","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1101","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","9644","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1096","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","18265","2026-05-21 15:05:07","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1092","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","26447","2026-05-21 15:23:25","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1092","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","26597","2026-05-21 15:32:32","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1092","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","15529","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1072","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","26861","2026-05-21 15:40:23","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1088","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","17050","2026-05-26 16:35:47","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1063","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","8849","2026-05-31 06:47:07","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1117","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","5859","2026-05-26 16:35:47","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1076","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","12017","2026-05-26 16:35:47","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1109","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","17160","2026-06-01 21:46:52","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1084","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1891","2026-05-25 12:27:25","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1041","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","711","2026-05-31 18:18:27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1085","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","15350","2026-05-31 18:18:27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1117","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","13791","2026-05-31 20:58:00","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1141","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","4451","2026-05-26 16:35:47","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1088","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","4582","2026-05-26 16:35:45","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1080","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","49130","2026-05-26 16:47:57","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RegistryCore_v1.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1066","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RegistryCore_v1.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","9658","2026-05-26 16:35:45","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RuntimeImportFirewall.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1089","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RuntimeImportFirewall.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","29537","2026-05-26 16:47:58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Runtime_Bridge_All_in_One.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1105","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","306724","2026-05-26 16:47:58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_SSOT_Unified.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1055","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_SSOT_Unified.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","14829","2026-05-26 16:47:59","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Supportive_Runtime_HardGate_Bridge.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1141","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","5107","2026-05-26 16:35:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","1088","2026-06-08 20:10:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry.py.freeze.lock.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","4508","2026-05-24 19:43:02","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry_VRN_v02143.json"
