"file_name","qualified_by_filename","score","ticker","report_date","bytes","last_write_time","path"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_JP-3653 20251003_TT雜訊.pdf","True","70","2021","2025-10-03","983562","2025-10-08 23:17:18","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_JP-3653 20251003_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-1590 20251202_TT雜訊.pdf","True","70","2021","2025-12-02","231874","2025-12-05 23:08:41","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-1590 20251202_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-2308 20251128_TT雜訊.pdf","True","70","2021","2025-11-28","1077594","2025-12-05 23:09:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-2308 20251128_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-3661 20251203_TT雜訊.pdf","True","70","2021","2025-12-03","1033562","2025-12-05 23:07:56","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-3661 20251203_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-3665 20251202_TT雜訊.pdf","True","70","2021","2025-12-02","238127","2025-12-05 23:08:40","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-3665 20251202_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-6669 20251007_TT雜訊.pdf","True","70","2021","2025-10-07","252084","2025-10-08 23:14:57","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-6669 20251007_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-8210 20251007_TT雜訊.pdf","True","70","2021","2025-10-07","246018","2025-10-08 23:15:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-8210 20251007_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Automation 20251126_TT雜訊.pdf","True","70","2021","2025-11-26","257309","2025-12-02 17:51:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Automation 20251126_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Memory 20251204_TT雜訊.pdf","True","70","2021","2025-12-04","640925","2025-12-05 23:05:16","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Memory 20251204_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Thermal Solutions 20251007_TT雜訊.pdf","True","70","2021","2025-10-07","260109","2025-10-08 23:15:18","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Thermal Solutions 20251007_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Thermal Solutions 20251208_TT雜訊.pdf","True","70","2021","2025-12-08","249920","2025-12-11 17:44:40","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-Thermal Solutions 20251208_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_UBS-Asia Hardware Insights 20251205_TT雜訊.pdf","True","70","2021","2025-12-05","6007919","2025-12-05 23:05:24","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_UBS-Asia Hardware Insights 20251205_TT雜訊.pdf"
"【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf","True","90","3706","2025-08-22","1572918","2025-08-26 00:03:31","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf"
"20250819兆豐個股報告-泓德能源(6873).pdf","True","70","6873","2025-08-19","698089","2025-08-26 00:06:08","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\20250819兆豐個股報告-泓德能源(6873).pdf"
"20251128兆豐訪談速報-神達(3706).pdf","True","70","3706","2025-11-28","397184","2025-12-05 23:10:14","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\20251128兆豐訪談速報-神達(3706).pdf"
"20251204兆豐個股報告-志強-KY(6768).pdf","True","70","6768","2025-12-04","608844","2025-12-05 23:05:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\20251204兆豐個股報告-志強-KY(6768).pdf"
"20251205兆豐晨會報告(一)-當日新聞與重要訊息評論.pdf","False","35","","2025-12-05","327072","2025-12-05 23:05:29","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\20251205兆豐晨會報告(一)-當日新聞與重要訊息評論.pdf"
"20251205兆豐晨會報告(二)-公司訪談摘要.pdf","False","35","","2025-12-05","317766","2025-12-05 23:05:33","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\20251205兆豐晨會報告(二)-公司訪談摘要.pdf"
"20251208_台新台股盤勢分析.pdf","False","35","","2025-12-08","928509","2025-12-11 17:45:58","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\20251208_台新台股盤勢分析.pdf"
"3014TT-20231005.pdf","True","70","3014","2023-10-05","1129733","2023-10-21 15:32:21","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\3014TT-20231005.pdf"
"6933_AMAX-KY_個股介紹報告.pdf","True","45","6933","","1109127","2023-10-21 15:32:46","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\6933_AMAX-KY_個股介紹報告.pdf"
"投資早報251209.pdf","False","10","","","438919","2025-12-11 17:44:55","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\投資早報251209.pdf"
"第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf","True","45","2026","","3762097","2025-12-05 23:06:25","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf"
"第二場 2026海外投資展望 - 華南永昌海外商品部.pdf","True","45","2026","","3426311","2025-12-05 23:06:53","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\第二場 2026海外投資展望 - 華南永昌海外商品部.pdf"
"第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂.pdf","True","45","2026","","2637379","2025-12-05 23:07:03","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂.pdf"
"凱基日股分析20251205-軍工股及機器人股上漲推升日股收漲.pdf","False","35","","2025-12-05","1781822","2025-12-05 23:05:43","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\凱基日股分析20251205-軍工股及機器人股上漲推升日股收漲.pdf"
"凱基美股分析20251205-Meta大砍元宇宙預算，標普、那指續漲.pdf","False","35","","2025-12-05","1643701","2025-12-05 23:05:41","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\凱基美股分析20251205-Meta大砍元宇宙預算，標普、那指續漲.pdf"
"凱基期貨晨間解盤20251205.pdf","False","35","","2025-12-05","654622","2025-12-05 23:05:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\凱基期貨晨間解盤20251205.pdf"
"凱基港股分析20251205-機器人概念受資金追捧，港股收漲.pdf","False","35","","2025-12-05","1523333","2025-12-05 23:05:39","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\凱基港股分析20251205-機器人概念受資金追捧，港股收漲.pdf"
"晶心科(6533,N,中立)-CTBC251208.pdf","True","65","6533","","1496311","2025-12-11 17:46:03","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\晶心科(6533,N,中立)-CTBC251208.pdf"
"晶豪科(3006)評估報告.pdf","True","45","3006","","1870269","2025-11-06 22:33:07","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\晶豪科(3006)評估報告.pdf"
"統一投顧-20251209投資早報.pdf","False","35","","2025-12-09","1100533","2025-12-11 17:44:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\統一投顧-20251209投資早報.pdf"
"華南投顧-2606-裕民-1141202.pdf","True","45","2606","","1080042","2025-12-05 23:09:05","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\華南投顧-2606-裕民-1141202.pdf"
"華南投顧-2637-慧洋-KY-1141202.pdf","True","45","2637","","1122849","2025-12-05 23:09:24","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\華南投顧-2637-慧洋-KY-1141202.pdf"
"華南投顧-3017-奇鋐-1141202.pdf","True","45","3017","","1048912","2025-12-05 23:09:35","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\華南投顧-3017-奇鋐-1141202.pdf"
"華南投顧-6143-振曜-1141128.pdf","True","45","6143","","1032324","2025-12-05 23:10:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\華南投顧-6143-振曜-1141128.pdf"
"瑞基(4171,NR_未評等)-CTBC251208.pdf","True","65","4171","","729214","2025-12-11 17:45:48","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\瑞基(4171,NR_未評等)-CTBC251208.pdf"
"Citi-3231 20250604.pdf","True","70","3231","2025-06-04","677991","2025-06-08 05:16:17","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\Citi-3231 20250604.pdf"
"CLST-6669 20251001.pdf","True","70","6669","2025-10-01","530185","2025-10-08 23:17:34","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\CLST-6669 20251001.pdf"
"Daiwa-1319 20231011.pdf","True","70","1319","2023-10-11","931065","2023-10-21 15:50:48","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\Daiwa-1319 20231011.pdf"
"Daiwa-3653 20251002.pdf","True","70","3653","2025-10-02","969997","2025-10-08 23:17:20","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\Daiwa-3653 20251002.pdf"
"Daiwa-PCB 20251204.pdf","False","35","","2025-12-04","278165","2025-12-05 23:05:14","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\Daiwa-PCB 20251204.pdf"
"GF-Thoughts on TPU Competition with GPU 20251126.pdf","False","35","","2025-11-26","226266","2025-12-02 17:52:07","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GF-Thoughts on TPU Competition with GPU 20251126.pdf"
"GS-1590 20231012.pdf","True","70","1590","2023-10-12","1001187","2023-10-21 15:35:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GS-1590 20231012.pdf"
"GS-1590 20251203.pdf","True","70","1590","2025-12-03","508885","2025-12-05 23:07:52","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GS-1590 20251203.pdf"
"GS-2317 20251205.pdf","True","70","2317","2025-12-05","536180","2025-12-11 17:45:34","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GS-2317 20251205.pdf"
"GS-2382 20231012.pdf","True","70","2382","2023-10-12","570820","2023-10-21 15:35:13","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GS-2382 20231012.pdf"
"GS-3706 20251130.pdf","True","70","3706","2025-11-30","685565","2025-12-05 23:10:01","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GS-3706 20251130.pdf"
"GS-AI PCB CCL 20251204.pdf","False","35","","2025-12-04","698563","2025-12-05 23:05:12","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\GS-AI PCB CCL 20251204.pdf"
"JP-2330 20250718.pdf","True","70","2330","2025-07-18","1381011","2025-07-20 12:35:01","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\JP-2330 20250718.pdf"
"JP-3653 20251003.pdf","True","70","3653","2025-10-03","983562","2025-10-08 23:17:18","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\JP-3653 20251003.pdf"
"MS-1590 20251202.pdf","True","70","1590","2025-12-02","231874","2025-12-05 23:08:41","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-1590 20251202.pdf"
"MS-2308 20251128.pdf","True","70","2308","2025-11-28","1077594","2025-12-05 23:09:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-2308 20251128.pdf"
"MS-3661 20251203.pdf","True","70","3661","2025-12-03","1033562","2025-12-05 23:07:56","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-3661 20251203.pdf"
"MS-3665 20251202.pdf","True","70","3665","2025-12-02","238127","2025-12-05 23:08:40","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-3665 20251202.pdf"
"MS-6669 20251007.pdf","True","70","6669","2025-10-07","252084","2025-10-08 23:14:57","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-6669 20251007.pdf"
"MS-8210 20251007.pdf","True","70","8210","2025-10-07","246018","2025-10-08 23:15:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-8210 20251007.pdf"
"MS-Automation 20251126.pdf","False","35","","2025-11-26","257309","2025-12-02 17:51:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-Automation 20251126.pdf"
"MS-Memory 20251204.pdf","False","35","","2025-12-04","640925","2025-12-05 23:05:16","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-Memory 20251204.pdf"
"MS-Thermal Solutions 20251007.pdf","False","35","","2025-10-07","260109","2025-10-08 23:15:18","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-Thermal Solutions 20251007.pdf"
"MS-Thermal Solutions 20251208.pdf","False","35","","2025-12-08","249920","2025-12-11 17:44:40","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\MS-Thermal Solutions 20251208.pdf"
"UBS-Asia Hardware Insights 20251205.pdf","False","35","","2025-12-05","6007919","2025-12-05 23:05:24","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_A_CLEAN_INPUT\UBS-Asia Hardware Insights 20251205.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822_TT雜訊.pdf","True","90","2021","2025-08-22","1572918","2025-08-26 00:03:31","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_20250819兆豐個股報告-泓德能源(6873)_TT雜訊.pdf","True","70","2021","2025-08-19","698089","2025-08-26 00:06:08","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20250819兆豐個股報告-泓德能源(6873)_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_20251128兆豐訪談速報-神達(3706)_TT雜訊.pdf","True","70","2021","2025-11-28","397184","2025-12-05 23:10:14","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251128兆豐訪談速報-神達(3706)_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_20251204兆豐個股報告-志強-KY(6768)_TT雜訊.pdf","True","70","2021","2025-12-04","608844","2025-12-05 23:05:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251204兆豐個股報告-志強-KY(6768)_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(一)-當日新聞與重要訊息評論_TT雜訊.pdf","True","70","2021","2025-12-05","327072","2025-12-05 23:05:29","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(一)-當日新聞與重要訊息評論_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(二)-公司訪談摘要_TT雜訊.pdf","True","70","2021","2025-12-05","317766","2025-12-05 23:05:33","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(二)-公司訪談摘要_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_20251208_台新台股盤勢分析_TT雜訊.pdf","True","70","2021","2025-12-08","928509","2025-12-11 17:45:58","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251208_台新台股盤勢分析_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_3014TT-20231005_TT雜訊.pdf","True","70","2021","2023-10-05","1129733","2023-10-21 15:32:21","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_3014TT-20231005_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_6933_AMAX-KY_個股介紹報告_TT雜訊.pdf","True","45","2021","","1109127","2023-10-21 15:32:46","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_6933_AMAX-KY_個股介紹報告_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_投資早報251209_TT雜訊.pdf","True","45","2021","","438919","2025-12-11 17:44:55","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_投資早報251209_TT雜訊.pdf"
"NOISY_測試_OCR錯字_日期干擾_2021_2030_第一場 2026年投資大趨勢 - 華南投顧 -1141201_TT雜訊.pdf","True","45","2021","","3762097","2025-12-05 23:06:25","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_065301\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_第一場 2026年投資大趨勢 - 華南投顧 -1141201_TT雜訊.pdf"
